NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,NPP_pft4,VEGN_pft0_Leaf,VEGN_pft1_Leaf,VEGN_pft2_Leaf,VEGN_pft2_Stem,VEGN_pft2_Root,VEGN_pft3_Leaf,VEGN_pft3_Root,VEGN_pft4_Leaf,VEGN_pft4_Stem,VEGN_pft4_Root,VEGC_pft0_Leaf,VEGC_pft1_Leaf,VEGC_pft2_Leaf,VEGC_pft2_Stem,VEGC_pft2_Root,VEGC_pft3_Leaf,VEGC_pft3_Root,VEGC_pft4_Leaf,VEGC_pft4_Stem,VEGC_pft4_Root,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3,INGPP_pft4
59.338631162047385,23.054438143223525,19.969440114029453,13.081561686913483,7.549207450103859,3.096839046478272,1.5428271412849426,0.974241578578949,0.0268197610974311,0.1623080000281334,0.5098906934261322,0.2706978917121887,0.7060168445110321,0.0954238682985305,0.043215612694621,150.90770416259767,56.36498069763184,41.21733856201172,1.955705726146698,4.416917848587036,19.062576293945312,12.97920503616333,17.479073524475098,10.005643558502197,4.618404817581177,1787.2926168441772,2462.508756585792,7477.708039079507,0.8479833871475421,190.3859972000122,72.45637590885163,56.23035373319872,28.96340583562851,23.37846304811537
59.77129282653332,23.84294187873602,18.95739436278236,13.218716902006417,7.269048292019579,3.035786199569702,1.452832317352295,0.9569510519504548,0.3322697281837463,2.93630051612854,0.5171419203281402,0.2940539419651031,0.7454234302043915,0.1159728437662124,0.0556378476321697,148.96906127929688,54.55029144287109,38.32526512145997,23.85062236785889,53.11714897155762,19.13131618499756,14.260897541046145,17.28355655670166,11.490600204467771,5.831558799743652,1780.0097135543824,2449.302779085934,7445.067704170593,0.982436474552378,189.8569719314575,72.20055406093597,56.14874864295125,29.00941484570503,23.45457883477211
61.745613819360734,23.543741565942764,20.25276199951765,12.25528358060401,7.30766298761373,2.846245527267456,1.4802586436271667,0.9711207926273346,2.8955912705345947e-18,0.0170445026829838,0.4813058704137802,0.2587703913450241,0.7415596842765808,0.1157482616603374,0.050581119954586,144.6267883300781,54.92167205810547,41.37347984313965,9.067862909483139e-17,2.0201343202408404e-12,17.61579990386963,12.393019104003908,17.369174194335937,11.677058696746826,5.336188125610351,1787.4834520816803,2474.3675636146218,7453.811694602633,0.8767857152386569,188.2613739013672,72.27962965965271,56.31674656867997,28.8734523832798,23.460154596157373
61.49838437438011,23.730214462429284,20.84703449084268,11.785330551723018,7.502368664350433,2.8573659896850585,1.4698068499565125,0.9298213243484496,3.2142373931914813e-18,0.0222093833610415,0.479645898938179,0.2341653525829315,0.7062806129455567,0.0932234972715377,0.0442849565297365,144.55743713378905,54.936384201049805,40.33515434265136,1.0031844769322553e-16,8.331465684019434e-10,17.54357204437256,11.446118068695068,17.38948040008545,9.42184591293335,4.70176510810852,1816.365110206604,2504.1329268861564,7560.107657720946,0.7295061110518872,188.29667587280272,72.31886055469514,56.17515234952706,28.86151682138443,23.407344458810982
61.05387750566005,23.543692810833456,20.323469036816924,11.994091901066714,7.559172448304162,2.9229995012283325,1.4878602862358092,0.9653019964694975,1.8475425234006412e-19,0.0209922358393669,0.5053392350673676,0.2164481833577156,0.7111219584941864,0.0931637093424797,0.0469911128282547,146.76644592285157,55.29424819946289,41.12430114746094,3.8779838671114345e-18,4.2899100591298195e-11,18.496119880676268,10.593008613586424,17.531818008422853,9.85348129272461,4.993589687347412,1795.7627541542054,2476.268564109504,7480.552317242825,0.8003733225050382,188.9802556991577,72.31696441173554,56.25432343483287,28.939800304174423,23.41694646626711
60.35637090802193,23.63546668663621,20.61668770611281,12.424357969709671,7.365326577360975,2.985637640953064,1.4820837736129762,0.9504041194915772,2.6831303024316253e-18,0.0201409492641687,0.5070636868476868,0.2430772423744201,0.7442395210266113,0.1067920908331871,0.0530405849218368,148.09374542236327,55.29651489257813,40.83361206054688,9.95752689262385e-17,3.2110980541233407e-12,18.632143211364745,11.977107524871826,17.509299659729002,11.22455711364746,5.599787187576294,1799.0541342735291,2478.987626915425,7490.154084042128,0.8382897124974988,189.46206684112548,72.31715598106385,56.220224857330585,28.948253160715105,23.4569289425388
60.3397032558918,23.07950076907873,19.68157845943542,12.331159254792146,7.418352509604301,2.991379404067993,1.5461851119995118,0.9857513427734376,0.0273293040692806,0.1260016277432441,0.4928803741931915,0.2687370985746383,0.7384470999240875,0.1098864786326885,0.0541537143290042,148.36126251220702,56.535357284545896,41.40529937744141,1.9732484221458435,4.791426801681519,17.94395694732666,13.098015213012696,17.51508159637451,11.59728946685791,5.675005006790161,1767.0388956069946,2458.370607032627,7453.461817632377,0.8645605794386938,189.51697635650635,72.52627902030945,56.31293669557199,28.89290197491646,23.454812735319138
60.17977904379368,24.13734786510468,20.26300290524188,12.1526800860418,7.493922823187313,2.9844683408737183,1.4174826741218567,0.9558119058609008,2.5855156696019465e-18,0.0195009456947445,0.5052862584590911,0.2515253186225891,0.7129847407341003,0.095764023065567,0.0458083666861057,147.58434295654297,53.773101043701175,40.947466659545896,8.158093275850367e-17,5.926468038541799e-10,18.44232654571533,12.356096935272216,17.457916831970216,10.01893711090088,4.819149923324585,1809.1652671337129,2486.777577222512,7519.826333111408,0.8260298406006769,189.3297779083252,72.05403039455413,56.25624213222595,28.94176957011223,23.42004331480712
61.28279275298119,23.6678907841444,20.482689137755784,12.773709212825633,7.388613455714221,2.9129995584487918,1.4705367803573608,0.9517674088478087,2.649132403773871e-19,0.0168915359303355,0.4979917883872986,0.2895220458507538,0.7309413611888885,0.1072645656764507,0.0524328794330358,146.7441848754883,54.8577995300293,40.97847328186035,5.436987276932555e-18,7.471302396200308e-11,18.18044719696045,14.40535831451416,17.4159725189209,10.870567417144777,5.557419300079346,1791.5795746326446,2491.106602260843,7494.819914265955,0.8648025194997899,189.038338470459,72.25201847553254,56.25956206322244,28.921458595991133,23.45436877794564
61.36888182163239,23.43811644017696,19.53924916609915,12.16509400056675,7.368599520129647,2.870719146728516,1.5036457180976868,0.985421997308731,1.030402903791969e-18,0.0197640780359506,0.5342847228050231,0.2196796089410781,0.749098664522171,0.1092084608972072,0.055568454414606,145.1675247192383,55.73270072937012,41.32576942443848,3.678195045430885e-17,1.4795339120521334e-10,19.68135814666748,10.707684230804444,17.588429260253907,11.437768650054933,5.913628053665161,1811.017362689972,2481.1261370349675,7510.134648925747,0.824206390848849,188.23883991241456,72.36174688339233,56.22894477845283,29.02435891628265,23.461753099411727
60.46231829822064,23.197231394052505,19.21501716408784,12.687402116088196,7.255209573522734,2.978602433204651,1.517208182811737,0.9716545879840852,0.1996660113334655,1.691527211666107,0.5499907672405243,0.2405112192034721,0.758213746547699,0.1164330706000328,0.0561044692993164,148.1301025390625,55.66619186401367,39.39467887878418,14.50670976638794,36.76096038818359,20.39332389831543,11.744376945495606,17.434177780151366,11.990874099731446,5.885944271087647,1779.20671877861,2452.909253554791,7445.698823809891,0.9660510615911336,189.34569187164303,72.32449007034302,56.16417938070372,29.1091773211956,23.43791627623141
60.88974857926369,23.55218710675836,19.729849224351163,12.719549929117784,7.402512511883105,2.914842867851257,1.4870877265930176,0.9813491761684418,0.0557346798479557,0.3099835991859436,0.5161920309066772,0.2554641902446747,0.7245762884616852,0.1090586118400096,0.0519913263618946,146.06794281005858,55.29029235839844,40.94766693115234,4.029567623138428,9.238190078735352,18.85650634765625,12.870683765411377,17.30587501525879,10.885992431640624,5.505762195587158,1768.6676864624023,2463.299993859604,7445.09518646159,0.863365862891078,188.66810817718505,72.30996873378754,56.33204851371702,28.98536576628685,23.42139158248901
59.487616807222366,24.049394431710244,20.576992434363007,12.737174819549546,7.311767838171727,3.1022144317626954,1.4287606358528138,0.9615005493164064,0.0052611967083066,0.0447384607046842,0.497410362958908,0.2558254569768906,0.7543698370456695,0.1173032686114311,0.0558881949633359,151.34585266113282,54.078651428222656,41.321495819091794,0.3818659782409668,0.986315780878067,18.249465560913087,12.625951290130615,17.498982429504395,11.994844245910643,5.967467403411865,1755.879912853241,2460.9021640378983,7439.196417367243,0.8768457802594639,190.7057832717896,72.0792448759079,56.320398077959545,28.93227326869965,23.469593107886613
60.699994802474976,23.62909445539117,19.940895666116944,12.219485457753764,7.334118121214123,2.923268032073975,1.4825738310813903,0.9721789598464966,4.798400028671042e-20,0.0148918651044368,0.4742362529039383,0.2640432566404342,0.7286378920078278,0.1061896048486232,0.0517968449741601,145.9252670288086,55.24698638916016,41.24556884765625,1.7645053281101968e-18,5.9999169188529325e-09,17.28589572906494,12.664446353912354,17.2388635635376,10.6484525680542,5.426378917694092,1768.229447698593,2464.014870977029,7457.555091112159,0.8298036841675639,188.72898750305177,72.35157098770142,56.33876481089169,28.86284248828888,23.40777741968632
60.18980637490749,23.780487869679927,20.481728002380308,12.036591293173842,7.475187222407112,3.0080929517745973,1.4602137565612794,0.9502799689769744,3.409742006597241e-18,0.022116813249886,0.5063278198242187,0.2464363455772399,0.7131454944610596,0.1013135440647602,0.0502629958093166,148.68663787841797,54.71824111938477,40.69177169799805,1.229504526980667e-16,4.100242456672731e-09,18.434668922424315,12.255137634277345,17.28586940765381,10.237732982635498,5.27404522895813,1810.6331767559047,2490.074863376096,7535.065299736464,0.7828037910279818,189.74249515533447,72.22265391349792,56.21705474878166,28.9349061191082,23.411474451795225
60.33122674226761,23.462431974709038,20.469369733946152,12.816265520337035,7.3981966578183345,2.9527304649353026,1.4865278482437134,0.9576096773147584,1.236998571985751e-18,0.0206658121198415,0.5322636902332306,0.2439083233475685,0.7182498753070832,0.1099581211805343,0.0502392262220382,146.63628540039062,55.05219192504883,41.02880516052246,2.9061214038094863e-17,1.2082994427231598e-08,19.825630569458006,11.916681289672852,17.269989204406738,10.911640644073486,5.288756608963013,1792.23032913208,2477.3547178000213,7489.517609532859,0.8299065634491853,188.8043514251709,72.23533852100373,56.21858425207455,29.0515339076519,23.405528119765226
61.2418476164341,23.104519328475,20.39802429668488,12.757559466944077,7.432414787849848,2.872747611999512,1.5321203589439392,0.9601932108402252,1.6103435455167792e-19,0.0208268143236637,0.4929466903209686,0.2962181776762008,0.7048237025737762,0.1014215588569641,0.046371292322874,144.83502044677735,55.954598617553714,41.04442596435547,3.3908088763516683e-18,6.538552232981942e-09,18.14034938812256,14.337182712554933,17.224850273132326,9.997342491149904,4.869415187835694,1796.130612373352,2481.55694748126,7481.936761585186,0.8907111027045176,188.2632209777832,72.45348064899444,56.267625952150055,28.91700322628021,23.39454046208412
59.41661134958267,23.68892844244838,19.25727944369064,12.83558158383239,7.52765961861005,3.1085437536239624,1.479236626625061,0.9800967574119568,0.1767071738839149,1.1488107204437257,0.4947738885879517,0.2807987779378891,0.7228547632694244,0.1058651395142078,0.0464087717235088,151.44761810302734,55.31468505859375,39.80347213745117,12.68593463897705,31.08803577423096,18.236721801757813,13.509932518005373,17.567371940612794,11.188952350616455,4.95064435005188,1767.510882997513,2451.4094805926084,7444.82412584562,0.947432873013895,190.75939998626708,72.32520468235016,56.29429169967771,28.93569718003273,23.456043776869773
61.21159824430943,23.62789806127548,19.745977708687946,11.710579329053871,7.29486925980309,2.898231363296509,1.474793839454651,0.965040683746338,3.881401632645897e-18,0.0192828046157956,0.4998887479305267,0.2288058802485466,0.7479711651802063,0.1105771705508232,0.057099475711584,145.90984954833985,54.92584228515625,40.89287605285645,9.068203707895511e-17,7.202917762239025e-10,18.11540699005127,11.282053089141844,17.399315643310548,11.04348020553589,6.056548166275024,1810.957978630066,2480.4457644153385,7512.381664328207,0.7907142157084308,188.72183227539065,72.27318801879883,56.24159383778549,28.91060518026352,23.470505505800247
61.24124946892262,24.096978187561035,20.405592187493887,11.250791692896746,7.44663404155217,2.8803213596343995,1.4312196254730225,0.9517144799232484,3.894599382037241e-19,0.0172867657616734,0.4666990727186203,0.2068744122982025,0.7172836661338806,0.1107723630964756,0.0517754863947629,145.0226058959961,54.20117835998535,40.804072570800784,1.0730129168831118e-17,9.96827126051314e-12,16.952397918701173,10.061241912841798,17.342462730407714,11.103639698028564,5.405027866363525,1816.485683441162,2506.9935273185374,7595.6355887116515,0.6724300274043344,188.51774234771727,72.19989018440246,56.23021960258562,28.813063788414,23.462166057154537
59.04906653761864,23.65812129750848,20.008054570108406,13.62424632627517,7.336693278553139,3.089096069335937,1.4750594973564148,0.9719592571258544,2.5715896763769826e-21,0.0083380446769297,0.5629880428314209,0.2676606297492981,0.7384432911872864,0.1129946812987327,0.0526177056133747,150.0035614013672,55.15427055358887,41.16512756347656,4.367828576835867e-20,1.990284916042473e-11,20.874426460266115,13.429873847961426,17.387266159057617,11.55902624130249,5.58466477394104,1728.835203886032,2458.997390859574,7447.019211798819,0.9683948562247678,189.91616401672363,72.20284123420716,56.19472289085513,29.141517984867097,23.38958954513073
61.42553888261318,22.949326331913472,20.79941126480683,12.098493863572369,7.342436005810304,2.8888194799423217,1.5459369540214538,0.9303199172019958,4.571679710163517e-20,0.0171922205016016,0.5173042476177215,0.2500647008419037,0.7375246942043304,0.1176161676645279,0.0570531375706195,146.0316589355469,56.14565315246582,40.448493576049806,8.690053510354253e-19,1.0409889009826978e-11,18.997291374206544,11.77873706817627,17.28090019226074,11.665431118011474,6.0147693157196045,1773.2269359588622,2470.712089446187,7464.322088911768,0.8362768630613573,188.6705307006836,72.45251545906066,56.16459841728288,28.988893234729765,23.44293490573764
60.77809780538082,23.92729393467307,20.26576358225441,11.712489901902154,7.268795491905621,2.945156478881836,1.4513658046722413,0.9715323209762572,1.2654232585483676e-18,0.0173078950494527,0.5141840279102325,0.2002891540527343,0.7450368881225586,0.1120021283626556,0.053605630248785,147.18971557617186,54.73901519775391,41.42476921081543,4.030523528361109e-17,2.9346949759201374e-09,18.675884437561034,9.80090045928955,17.317875862121582,11.243078899383544,5.618842506408692,1806.789347028732,2483.873569359258,7502.498311048921,0.8399144255323335,189.12255821228027,72.21507577896118,56.297242546257735,28.95806801915169,23.440606289356943
61.024106392264365,24.16622326299548,20.21011307946028,13.417125080502592,7.240792017857894,2.880469393730164,1.4210102200508117,0.955274224281311,1.1906265683520869e-18,0.020442154072225,0.5119128048419952,0.2901772022247314,0.7565632939338685,0.1164314977824687,0.0537325117737054,144.72550201416016,53.99963722229004,40.819179153442384,3.762835772214781e-17,3.601494960037144e-08,19.06592140197754,14.499116897583008,17.378935432434083,11.717929935455322,5.656125831604004,1802.062014770508,2487.1390570625663,7496.227524483053,0.8567105662776158,188.2139097213745,72.1003826379776,56.24298434452732,29.00220944881439,23.47494219131768
62.07806990742684,23.74530184864998,20.769549305698323,12.747023567487483,7.5359917678841155,2.82361524105072,1.4581512331962585,0.9392506182193756,1.2593408961066886e-18,0.0185881033539772,0.5120097517967224,0.239206463098526,0.699624764919281,0.0935279533267021,0.0433235991746187,144.31460571289062,54.52397346496582,40.5458911895752,4.549257523305401e-17,3.242941271075494e-09,19.0989501953125,11.697738647460938,17.375590324401855,9.70160722732544,4.5420026779174805,1807.802095317841,2495.847454583645,7508.292710450018,0.8145151100005024,188.11301860809328,72.19095339775086,56.21527285595454,28.996942627429963,23.392778698541225
59.88653937876224,23.456297203153373,20.42935103615677,12.36808750894852,7.52808698372246,3.0121834516525268,1.5008187532424926,0.949568784236908,1.07905532029735e-18,0.0181150963529944,0.515483945608139,0.2394647061824798,0.7021863400936127,0.093266873806715,0.0440860878676176,148.28314666748048,55.6321102142334,40.83211898803711,3.819398647198953e-17,8.391935502061188e-09,18.89050769805908,11.870923805236815,17.37769298553467,9.63335723876953,4.634598302841186,1794.2672226428986,2476.2663073696194,7497.472424589691,0.8024579791002907,189.4804216384888,72.367196393013,56.20626130151559,28.972323644161225,23.376506397128104
60.6564098417759,24.061945811659097,19.672023953495817,13.14351894117426,7.273828460142977,2.922008156776428,1.436058306694031,0.965333241224289,7.686770643183266e-19,0.0181577518582344,0.5253663003444672,0.2506770551204681,0.7502888917922974,0.1149083137512207,0.0561603132635355,145.88836059570312,54.4189151763916,40.868506622314456,1.568147928716022e-17,1.1333840602145706e-10,19.49429111480713,12.758728981018066,17.420135307312012,11.613444423675537,5.9420675277709964,1800.6069692611695,2483.703836902604,7506.660462963319,0.8243136078002863,188.5941463470459,72.15711731910706,56.213594627388446,29.02736042737961,23.46537663694471
59.70579771995544,23.54126452729106,19.38101121911313,12.690887469495646,7.457944761660838,3.092791032791138,1.488205361366272,0.9611433684825896,0.2207980275154114,2.0804569244384767,0.506342488527298,0.278085270524025,0.7140163838863373,0.0977621875703334,0.0458408650010824,151.4035186767578,55.30618400573731,39.22486839294434,16.03435535430908,39.19388313293457,18.471815872192384,13.377842044830322,17.351927757263184,9.977764797210693,4.896317386627198,1723.9716414928437,2445.246719083935,7439.833503416378,0.9137063936563208,190.75806941986085,72.31657164096832,56.285187382996085,28.979906982183454,23.37863961365074
59.15863984823227,23.364203428477047,20.61454499885439,13.501523503614589,7.326189830706426,3.0822990417480467,1.505582082271576,0.9520558178424836,2.0275647610920944e-20,0.0131773646920919,0.5460935831069946,0.3034387320280075,0.7322665274143219,0.1098452523350715,0.0542811073362827,149.90558776855468,55.650390625,40.90917510986328,4.247074844622558e-19,3.8820204646336513e-13,20.220096397399903,15.24724588394165,17.29491596221924,10.928656482696534,5.763032293319702,1756.926744174957,2466.644246789813,7449.267507591081,0.982906368887052,189.9295244216919,72.3107399225235,56.20365824699404,29.10682627558708,23.40594763141125
59.33579758107662,23.189531042426825,20.71273795495681,12.663623625249604,7.535381176481314,3.0614683628082275,1.5230019688606262,0.9397592365741728,1.0457700894360989e-18,0.0203317940235137,0.5509261906147003,0.2481106325984001,0.7100149095058441,0.0971937887370586,0.0467460673302412,149.3760559082031,55.90959053039551,40.5456901550293,3.991591544912361e-17,1.8296381654181455e-08,20.425399398803712,11.935392284393313,17.46106014251709,10.31660680770874,4.909142303466797,1790.8875853538514,2465.6602070786057,7461.384868970845,0.9029109509312548,189.7433698654175,72.36039390563965,56.12247877220288,29.090573596954343,23.38486116621643
60.71113857030869,23.05425291508436,20.91653585582932,12.08620383881498,7.273117489029391,2.9553144931793214,1.539237558841705,0.9328067779541016,3.810799678733449e-19,0.0181509297341108,0.4944343268871307,0.257683190703392,0.7515129685401917,0.1191213190555572,0.0587644003331661,147.4641860961914,56.13107681274414,40.50921211242676,1.0635336504020196e-17,2.7114108701320472e-11,18.110605812072755,12.215542602539063,17.354026985168456,11.828810214996338,6.249941492080689,1795.1398594379425,2475.884221933037,7481.992385220557,0.8535619754344225,189.26680011749264,72.47578549385071,56.1948440551778,28.912616980075835,23.47131010573357
60.63662230372429,23.666080991178752,20.365704901446698,12.066244369442575,7.284904232569533,2.943607473373413,1.4712565183639523,0.9435947597026824,1.7177155698328602e-19,0.0154120376333594,0.4955155432224273,0.2518965274095535,0.7568891942501068,0.1149559780955314,0.0545044600963592,146.73723602294922,54.87582550048828,40.58189086914062,3.650221815435036e-18,6.273169184112248e-09,18.09419498443604,12.043702507019043,17.454035568237305,11.81976251602173,5.713767576217651,1781.7133697509769,2472.9493511117994,7481.241541453276,0.8615488724550232,189.01679649353028,72.26306431293487,56.21657118832608,28.918282324075697,23.47616888284683
60.65449752807617,23.37232391908765,20.316144018296725,11.795277800399344,7.535253874070986,2.944316458702088,1.499996781349182,0.9670951545238496,7.38043640084071e-19,0.0207977568730711,0.5245221018791199,0.1939147904515266,0.7027155339717865,0.0865916468203067,0.0398092199116945,146.93236694335937,55.376407623291016,41.33014793395997,1.3994890112772364e-17,3.0677524875954985e-08,19.09366798400879,9.755830192565918,17.47306900024414,9.19546194076538,4.242510032653809,1806.149097919464,2481.61902481392,7504.85822420225,0.7893383292539511,188.9659521102905,72.30554432868958,56.27105374500037,28.98614844083786,23.362007640860973
59.70242168605328,23.504118655622005,19.31255807960388,12.52484206825029,7.58308021111552,3.059959149360657,1.495705199241638,0.9624975621700288,0.2242419451475143,2.147453451156616,0.53358473777771,0.2587200909852981,0.6994017422199249,0.0960663892328739,0.0410992842167615,150.00978393554686,55.55362625122071,39.20765838623047,16.318623542785645,37.98045883178711,19.43349609375,12.419593238830569,17.45322036743164,10.056976509094238,4.392778491973877,1756.7731611728668,2448.475588705763,7436.354841116461,0.9901710096513852,190.13577709198,72.34300425052643,56.215365493576975,29.050574016571044,23.376552801206707
60.72139892578125,23.524930768460035,20.722894981502076,12.430317106028088,7.268016821359197,2.9365203857421878,1.485360336303711,0.9317568182945252,9.43127007051147e-18,0.0222726201638579,0.5127368092536926,0.2557462662458419,0.7541780948638916,0.1180923946201801,0.0589829806238412,146.65919342041016,55.13190956115723,40.41745223999023,2.7957304452951406e-16,9.812123752395152e-11,19.02478618621826,12.208323097229004,17.371888732910158,11.763980770111084,6.252001094818115,1803.6274658203124,2480.4773595418783,7497.962826322007,0.8356207408360206,188.92748889923092,72.28689863681794,56.17982959748031,28.995337837934493,23.478516164049505
