121.42918376367852,172.0013988579853,150.15029548273432,84.32140422942174,7.99894345626235,137.11553344726562,142.62826232910157,4305.3529296875,163.38147430419923,14.74801778793335,40.53154182434082,335.5977935791016,16.499185371398926,112.79654922485352,11.021917533874513
297.9862339447398,171.62609206216877,189.74350174470385,84.20751487440667,18.97366255350296,164.35690307617188,465.2708251953125,9728.10595703125,163.09157104492186,14.384984397888184,83.28286209106446,378.93357543945314,16.512024307250975,112.84378662109376,27.17739238739013
253.0730309267601,147.2340763822198,107.570399259928,85.50210382326327,19.11994676416948,163.99037170410156,400.2256622314453,8234.68916015625,139.26148681640626,14.461821556091309,63.89990501403808,87.65919418334961,16.545083236694335,115.44160537719726,27.38596878051758
177.19268921649055,171.83850712228377,191.34924725299345,66.74488819780609,18.70204403535463,137.2696273803711,276.7394622802734,5726.22138671875,163.231787109375,15.101623153686525,82.91573028564453,379.8367614746094,16.589726448059082,77.66124954223633,26.779050064086917
200.82054950762964,94.49649319052696,173.58758830656996,80.33214278755926,19.28883821837624,148.1478057861328,312.5709503173828,6540.1099609375,85.46164169311524,14.48060474395752,76.20955657958984,331.0226165771484,16.15247211456299,105.69735260009766,27.624839782714844
145.73325559226797,171.67947592801465,193.04506363223985,85.1598020236142,18.931636592385622,164.02973480224608,270.15232238769534,4417.363037109375,163.14947662353515,14.533980369567873,84.75129089355468,387.74383850097655,16.54717102050781,114.78623809814454,27.11731071472168
153.059121746663,172.52072462403197,109.8330571648791,68.30222833635466,19.05707791170148,127.95804367065428,238.28238525390623,4989.2369140625,163.83894805908204,14.848909282684328,56.136651611328126,117.75707931518556,13.057578754425048,87.67160263061524,27.285662269592287
127.0253316042089,171.69253190088884,101.02280081798612,85.20226002371369,18.97090697960921,163.96422424316407,252.1430908203125,3702.580981445312,163.16077423095703,13.262492179870604,57.991798400878906,84.68391876220703,16.548706245422363,114.90009918212893,27.173931503295897
305.91143873906987,99.20546030402184,106.9763585496681,71.32253398317843,16.75121084479615,164.22354125976562,477.2821807861328,9969.5705078125,91.16438293457033,14.13833932876587,63.36963386535645,88.68428649902344,14.684811115264893,90.9288116455078,23.962510108947757
255.80134214518003,171.71350635294257,192.8304734729052,84.75985793954735,18.972833160824457,164.29564056396484,394.1840118408203,8403.1658203125,163.1782196044922,14.36186294555664,84.74030075073242,387.8359588623047,16.516310691833496,113.97324829101562,27.17634944915772
