NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,NPP_pft4,VEGN_pft0_Leaf,VEGN_pft1_Leaf,VEGN_pft2_Leaf,VEGN_pft2_Stem,VEGN_pft2_Root,VEGN_pft3_Leaf,VEGN_pft3_Stem,VEGN_pft3_Root,VEGN_pft4_Leaf,VEGN_pft4_Root,VEGC_pft0_Leaf,VEGC_pft1_Leaf,VEGC_pft2_Leaf,VEGC_pft2_Stem,VEGC_pft2_Root,VEGC_pft3_Leaf,VEGC_pft3_Stem,VEGC_pft3_Root,VEGC_pft4_Leaf,VEGC_pft4_Root,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3,INGPP_pft4
36.92252152115107,23.52465950399637,10.22363337953575,27.842235767224334,2.905235245451331,2.1466266393661497,1.6623894095420837,1.401298464324817e-45,0.5520156979560852,0.200344605743885,1.1869196891784668,0.1142852015793323,0.4088254809379578,0.6256256997585297,8.243509534089369e-17,106.97383270263671,66.43625411987304,1.401298464324817e-45,25.431389617919923,14.415709304809573,50.80853042602539,7.130175590515137,27.455863761901856,10.904812717437744,1.7078954120263334e-15,2734.0045457839965,10360.149509438872,8076.622332550445,1.7936262274073669,113.98058071136477,70.71180372238159,30.870454335212703,86.93731429576874,9.051583468914032
38.4605101570487,23.23980271629989,10.1913773634471,27.244903398293538,2.8840965495677664,2.038318395614624,1.6935786128044128,1.401298464324817e-45,0.5469821095466614,0.1884038269519806,1.1748999238014222,0.1056959643959999,0.3615644127130508,0.6316754460334778,9.085203857670252e-17,104.82540893554688,66.89694137573242,1.401298464324817e-45,26.16874465942383,12.994431018829346,49.43667793273926,6.795677518844604,23.71860656738281,10.709681224822996,1.902836921402918e-15,2734.747587418556,9972.73640577793,8056.240285833459,1.4025275368941947,113.78579692840576,70.87592821121216,30.943916952610017,87.11621745824814,9.072138237953189
38.273224148154256,23.414880765229466,10.34292392837815,27.38498443480348,3.056541068246588,2.0461404085159303,1.6801114559173584,1.401298464324817e-45,0.5321996867656708,0.1975882962346077,1.1872278809547423,0.1167129874229431,0.3942090034484863,0.5962130129337311,1.009347336455245e-16,104.66566467285156,66.90209426879883,1.401298464324817e-45,25.608187103271483,13.87251501083374,49.85073966979981,7.221208238601685,26.71351146697998,10.780467987060549,2.1281438949001227e-15,2737.270287013054,10435.497635933756,8090.87474759121,1.7361111432663163,113.76122093200684,70.85192584991455,30.92412633895874,86.95110623240471,9.066094148159028
37.90624997764826,23.22616699561477,10.32507924051024,26.88094550782116,3.081487034540624,2.080582857131958,1.6980810046195984,1.401298464324817e-45,0.5139207959175109,0.2019819959998131,1.205801248550415,0.1070581376552581,0.3439928829669952,0.5908516049385071,1.0644679591757043e-16,105.99723510742189,67.31255340576172,1.401298464324817e-45,24.24551372528076,13.956833171844483,50.60265960693359,6.799681615829468,23.23024177551269,10.911683273315427,2.2551932677466398e-15,2733.2141320466994,10153.227156591416,8065.858648081613,1.3629483063035877,113.8857494354248,70.86371526718139,30.883639669418336,86.96914955675602,9.05546623468399
37.377628192305565,23.320464316383003,10.315883940830826,27.276212800922803,2.903801231412217,2.117187261581421,1.6912201166152954,1.401298464324817e-45,0.5344134151935578,0.1935598194599151,1.1981319546699525,0.1054759487509727,0.3611128985881805,0.6254272401332855,9.913575477956455e-17,106.64849319458008,67.33108062744141,1.401298464324817e-45,26.23229122161865,13.246990299224851,50.6508228302002,6.853567504882813,24.711643600463866,10.788667678833008,2.075394240483503e-15,2732.645287775993,10199.107496833802,8058.530389549467,1.410537722754816,113.95231342315674,70.85833902359009,30.87685614824295,86.96478484869003,9.05276185274124
37.36767520383,22.749302804470062,10.595103624509647,27.324099677870983,2.9921326300129296,2.120082378387451,1.755974817276001,1.401298464324817e-45,0.5302401959896088,0.1965253323316574,1.195978760719299,0.1092555440962314,0.3984457403421402,0.6092732608318329,8.471607433502173e-17,106.8441993713379,68.73169708251953,1.401298464324817e-45,24.77798976898193,14.302751159667968,49.80839920043945,7.098640966415405,26.91535587310791,11.051909446716309,1.745157069002408e-15,2736.4667448997498,10468.108018705248,8077.132182044443,1.7073474448407069,113.9759428024292,71.08711776733398,30.892570281028743,86.89460594654084,9.058542692661286
37.26075821220875,23.838512965291734,10.38249081482645,27.331470765604173,3.012776266387664,2.1191248178482054,1.6277140021324157,1.401298464324817e-45,0.5361690104007721,0.192190046608448,1.2166797995567322,0.1177654549479484,0.4125884056091308,0.6025502264499665,8.063030304958874e-17,106.24647979736328,65.57658538818359,1.401298464324817e-45,25.811647415161133,13.582454586029051,50.804128646850586,7.386517763137817,28.23143615722656,10.699445247650146,1.6623718592102117e-15,2732.116936826706,10610.287898755074,8089.461804184504,1.88941381443874,113.90928840637208,70.59133052825928,30.881378972530364,86.8724582850933,9.053038430213928
38.04496894478798,23.35519890114665,10.407800511620009,27.7248430657899,2.9566343262791634,2.0728414058685303,1.6815294981002809,1.401298464324817e-45,0.5269526600837707,0.1917476579546928,1.204040801525116,0.1101607359945774,0.4043033897876739,0.6152659237384797,1.035538720149981e-16,105.98143768310548,66.80899810791016,1.401298464324817e-45,24.686308670043942,13.501063442230224,50.37032623291016,7.218114423751831,28.144551086425786,10.808727073669434,2.17936823356115e-15,2731.852716565132,10345.259907764195,8095.112486238312,1.7794901327652042,113.88290557861328,70.80239639282226,30.89642231464386,86.95494432747364,9.058541011810302
38.21715905219317,23.0971712756902,10.510716513870284,27.214351513586006,2.933535685017705,2.05350112915039,1.711136198043823,1.401298464324817e-45,0.5228689968585968,0.1930627271533012,1.2359302520751954,0.1132175907492637,0.3877428412437439,0.6180411875247955,9.059708430655694e-17,105.17378387451171,67.76256637573242,1.401298464324817e-45,25.740262603759767,13.520461082458496,52.31954536437989,7.254895877838135,26.144480895996093,10.9896803855896,1.912639400767431e-15,2735.761060428619,10602.244529798629,8087.89122382265,1.7452801104533138,113.76922378540038,70.84812679290772,30.817887377738952,86.82502123713493,9.03629833459854
37.4583376057446,22.82025615349412,10.753529597236774,27.35504099139944,2.8590601776260884,2.111888647079468,1.725261354446411,1.401298464324817e-45,0.5151951611042023,0.1953945145010948,1.2490034699440002,0.1104610785841941,0.3827074110507965,0.6310865402221679,7.202767100115156e-17,106.73218612670898,67.5525032043457,1.401298464324817e-45,25.279854393005373,14.172857093811036,53.53078651428223,6.895507287979126,25.661646842956543,10.897988414764404,1.4908062251284476e-15,2737.391704750061,10559.62552023232,8081.145215751812,1.7520940194488503,113.9082416534424,70.73594703674317,30.75755817890167,86.8196419775486,9.018539023399352
37.83845772147178,23.24003275409341,10.505825122143142,27.144921118125787,3.000408872985281,2.079570865631104,1.6974554061889648,1.401298464324817e-45,0.5088203549385071,0.2041308104991913,1.2115402460098266,0.1016359351575374,0.3603631526231766,0.6067264616489411,7.180151287336241e-17,105.57853088378906,67.32325820922851,1.401298464324817e-45,24.2867265701294,14.360839653015136,50.689801406860354,6.418635749816895,25.47504768371582,10.90777530670166,1.5121784757502737e-15,2735.8237394094467,10129.356168678403,8076.304591253074,1.3600327911932255,113.84404773712158,70.87088031768799,30.887809455394745,86.9790826022625,9.05667006969452
36.64885034561157,23.772178414091467,10.63098089385312,27.343778397573622,2.900363946170546,2.179245710372925,1.6399550318717957,1.401298464324817e-45,0.5344596624374389,0.1910929545760154,1.1792959690093994,0.1089333564043045,0.3495818823575973,0.628284353017807,1.0487958776529193e-16,108.38760833740234,66.0010139465332,1.401298464324817e-45,25.60849781036377,13.944384384155274,49.805931091308594,6.737256669998169,23.911942863464358,10.962809658050537,2.2275252965135805e-15,2734.7050848722456,10072.422189995646,8066.136908803926,1.4102565171779131,114.14302215576171,70.68511543273925,30.902482044696807,87.01537341177463,9.061454641819
37.68989550024271,23.32759083621204,10.925925695104524,27.31292836483335,2.9165895738173275,2.0861048698425293,1.693656396865845,1.401298464324817e-45,0.5249417185783386,0.1921970143914222,1.176060664653778,0.1119082182645797,0.3752904266119003,0.6241706490516663,1.05127200642065e-16,105.38014297485353,67.31244506835938,1.401298464324817e-45,26.1836181640625,13.943111610412595,49.13856048583985,7.198258924484253,24.59870300292969,10.658686923980714,2.176011336112063e-15,2734.461870789528,10354.633723467588,8082.46549746804,1.669674254237907,113.84464721679689,70.9376392364502,30.941717207431797,86.99424537420273,9.070789420604706
37.2208315640688,23.45984890684485,10.413722671661526,27.33546746900538,3.0624558947980405,2.1287604331970216,1.6695864796638489,1.401298464324817e-45,0.538848614692688,0.1989153042435646,1.225499939918518,0.1131649322807788,0.4127579867839813,0.5938770651817322,9.986516132022486e-17,106.90934753417967,66.62550354003906,1.401298464324817e-45,26.29035758972168,14.097270202636718,50.933993911743165,7.421192169189453,28.76789321899414,10.949402618408204,2.0705531295525896e-15,2731.607325601578,10692.182011884452,8087.009131643875,1.7992955982044805,113.97176361083984,70.73209991455079,30.863608622550963,86.85550097823143,9.049359047412873
37.43709284067154,23.116611548513173,10.280137999774889,27.84650221017655,2.987828287202865,2.103221893310547,1.6962894320487976,1.401298464324817e-45,0.5393886387348175,0.2005801498889923,1.2159730195999146,0.1107212297618389,0.3817841947078705,0.6054285347461701,8.282349369617878e-17,105.80669479370115,66.92357177734375,1.401298464324817e-45,25.23572216033936,14.35043249130249,52.57203407287598,7.024356365203857,25.77274799346924,10.768197631835935,1.7307835022226537e-15,2734.7777231216432,10484.991395190358,8079.714831127366,1.7592530454407096,113.83405895233156,70.71138401031494,30.8113733291626,86.86118096709251,9.033268451690674
38.11862424015999,22.765885987877844,10.588295303797349,27.73438385465415,2.988567507825792,2.0563821315765383,1.743931007385254,1.401298464324817e-45,0.5142653167247773,0.2011540338397026,1.183144450187683,0.1110393159091472,0.413099592924118,0.606806755065918,1.1513071665916443e-16,104.86985931396484,68.0019645690918,1.401298464324817e-45,24.32514266967773,14.36194667816162,50.21463584899902,6.936201333999634,27.67877197265625,10.536081409454344,2.4056033857619565e-15,2736.268105816841,10370.314697685835,8096.341881771665,1.789534521054884,113.77189388275148,70.9903510093689,30.90248906612396,86.97690412998199,9.058710086345672
36.59375369250775,23.38819745592773,10.496218323218637,27.470000263501426,3.053169826534577,2.183018136024475,1.6888734221458437,1.401298464324817e-45,0.5358492434024811,0.1975695759057998,1.1591142773628236,0.1095397800207138,0.3780330628156662,0.5974634766578675,7.453548210983185e-17,108.42407684326172,67.40361022949219,1.401298464324817e-45,24.82037506103516,14.319609642028809,49.38048858642578,7.052305412292481,25.06019821166992,10.98798484802246,1.5739273893633488e-15,2731.0093010187147,10218.169361039996,8075.615450834436,1.4560743273745174,114.14989337921142,70.90484075546264,30.904822766780853,86.96084653735161,9.062090742588044
38.03634525537491,23.309636090695857,10.30472120102495,27.038770015153567,2.909684994304553,2.067669486999512,1.6857289791107175,1.401298464324817e-45,0.5420325398445129,0.191272322833538,1.2203957676887511,0.1141994513571262,0.4011791706085205,0.62579625248909,9.374092914660803e-17,105.46997833251952,66.8684310913086,1.401298464324817e-45,25.282454681396484,13.560791015625,50.35123558044434,7.449836397171021,27.591886138916017,10.92976884841919,1.9636456496203645e-15,2737.0898272037507,10679.544622546437,8085.463949178974,1.757614347562776,113.83486576080324,70.81106357574463,30.896546924114222,86.9021528840065,9.05882819890976
38.0683031745255,23.80631338953972,10.53903157673776,27.16407866779482,3.051769839413464,2.0597481727600098,1.6417534828186036,1.401298464324817e-45,0.5172932565212249,0.188014805316925,1.185406994819641,0.1155576840043068,0.3806779593229293,0.5992813646793366,8.634985596823195e-17,104.8639045715332,66.11852416992187,1.401298464324817e-45,24.937966346740723,13.104686069488526,49.21673011779785,7.2469604969024655,25.508788299560543,10.970137405395509,1.7889319752384826e-15,2735.0207331180573,10551.683288490773,8100.888170040353,1.766103774367366,113.7946231842041,70.76348619461059,30.949928534030917,86.98585897684097,9.074744868278504
36.46187098696828,23.328310922160743,10.345005233492705,27.3961463507032,2.9124249302316456,2.179847240447998,1.6819584488868713,1.401298464324817e-45,0.5421390116214753,0.1872303441166877,1.2452125072479248,0.1047637186944484,0.343074756860733,0.6195959270000457,1.1271642195832796e-16,107.63144073486328,67.11079864501953,1.401298464324817e-45,25.20940418243408,13.41456241607666,53.25625381469727,6.586462211608887,24.188788414001465,10.785033321380617,2.3808112819672387e-15,2729.697128534317,10042.855013874174,8054.056523895543,1.483149677678011,114.0110876083374,70.69030055999755,30.77240409851074,86.90265446603298,9.022646224498748
38.191551227867606,22.583956768363716,10.248540951195173,26.80524393701926,2.979911900428124,2.060266208648682,1.7564262986183166,1.401298464324817e-45,0.5199102759361267,0.2003116697072982,1.2304077982902526,0.1016695939004421,0.3707365334033966,0.609700870513916,8.942351883464712e-17,105.63201446533203,68.13278350830078,1.401298464324817e-45,24.347753524780277,13.85150604248047,51.84171791076661,6.482374954223633,23.80147533416748,11.068316650390624,1.870916993005408e-15,2730.2361764669417,10012.088818502429,8042.170145238214,1.3743768128959346,113.82322521209716,70.92500524520874,30.83551468849182,87.02194774746894,9.042814660072327
37.70079296380281,23.621398876979946,10.559249358787202,27.038648650550748,2.8742832765914508,2.0936837196350098,1.6597829461097715,1.401298464324817e-45,0.5357792377471924,0.1883797347545623,1.2317972302436828,0.1117029450833797,0.3806268841028213,0.631106436252594,9.540812027388703e-17,106.18852996826172,66.7128662109375,1.401298464324817e-45,25.90812492370605,13.545056247711182,50.9638484954834,7.059287881851196,25.6919189453125,10.76003351211548,1.990023737905521e-15,2735.1671447753906,10674.81848487854,8093.156674139434,1.8508178958465575,113.89556369781494,70.7505970954895,30.86690908670425,86.87118902206421,9.049220263957976
37.97170678377152,23.87169061079621,10.694623997551387,28.27088146002497,2.8496833628974856,2.062744617462158,1.6302061200141906,1.401298464324817e-45,0.5248434901237488,0.1934104993939399,1.1793708801269531,0.112094547599554,0.3967464804649353,0.6376795887947082,7.577503872752216e-17,104.74834442138672,65.86863479614257,1.401298464324817e-45,25.496554565429687,14.01690435409546,51.124888229370114,6.98810453414917,27.76590213775635,10.82964630126953,1.5722640707648256e-15,2738.1195237398147,10520.580866211652,8125.895419424143,1.7731405187529163,113.75503025054932,70.6409029006958,30.884110283851623,86.94662885963916,9.054777991771696
38.69738943874836,23.42028342708945,10.647871576272882,28.11001543474849,3.045394731266424,2.0233945846557617,1.6686751127243042,1.401298464324817e-45,0.5318392515182495,0.1911239430308342,1.184422206878662,0.1072677202522754,0.3718027025461197,0.5950636446475983,1.0874049165556364e-16,104.6907485961914,66.37423629760742,1.401298464324817e-45,26.148786544799805,13.692869091033936,51.45196800231933,7.033415126800537,25.10440559387207,10.60930118560791,2.269185510881452e-15,2736.579457783699,10385.100986757874,8119.318927336275,1.6716557497871691,113.73892135620116,70.69924430847168,30.86880811452865,86.96946081519127,9.049319005012512
37.05463360100985,23.11768441349268,10.615216609393247,27.360051397269125,3.067908240202814,2.135146880149841,1.709012997150421,1.401298464324817e-45,0.5358100712299347,0.1921672701835632,1.2252625823020935,0.111196194589138,0.3762271285057068,0.5907972693443299,1.029771901469392e-16,106.66778564453124,67.65042724609376,1.401298464324817e-45,26.234078788757323,13.849661350250244,51.474945831298825,7.114897394180298,25.928265953063963,10.756450653076172,2.1554365881859008e-15,2733.434604477882,10571.736807626488,8079.343385182578,1.7612630926450947,113.93720951080324,70.85914945602417,30.839811050891875,86.8804365903139,9.041482889652253
37.68215764909983,23.759526076167823,10.385552613367327,27.961850767396392,2.85644065043889,2.0857603549957275,1.6441964626312255,1.401298464324817e-45,0.5273342788219452,0.1908893465995788,1.1969233393669128,0.1144691579043865,0.3742950052022934,0.6346127212047576,9.898700057390344e-17,105.40118637084962,66.34550170898437,1.401298464324817e-45,24.618655967712403,13.43662757873535,51.4719181060791,7.246529245376587,26.80251655578613,10.741895961761475,2.0787243505156334e-15,2735.0997881412504,10622.902454003692,8110.756134500378,1.7205628471172532,113.81532573699953,70.6855821609497,30.86064043045044,86.86690544486046,9.047210490703582
36.77866755947471,23.215810634195805,10.711014900542796,26.929691499157343,2.985611146106385,2.1713595390319824,1.6977499127388,1.401298464324817e-45,0.5264734148979187,0.1934119611978531,1.2116151452064514,0.1049866028130054,0.3512360692024231,0.6070021629333496,1.083318664181959e-16,108.42028732299804,67.30234451293946,1.401298464324817e-45,25.68525447845459,14.034230709075928,50.57214469909668,6.750895357131958,23.152071952819824,10.64273977279663,2.302448134731125e-15,2728.3671316862105,10008.521885731816,8048.488881344698,1.4164550953137225,114.12779331207275,70.83924894332885,30.865134632587434,87.01487210392952,9.048829519748688
36.521431013196704,23.00560657978058,10.257875870680436,27.39522524505737,2.899127636081539,2.1753530502319336,1.7125373005867004,1.401298464324817e-45,0.5246216773986816,0.1907899618148803,1.2504111766815185,0.1049678370356559,0.3685030460357666,0.6210256457328797,8.592773379024533e-17,107.56020278930664,67.60387573242187,1.401298464324817e-45,24.74127025604248,13.185842990875244,53.4313419342041,6.556799507141113,25.919309616088867,10.649776649475095,1.805599275475666e-15,2732.5906118631365,10060.5391659528,8039.974925562949,1.4920718411769485,113.99920101165772,70.7513991355896,30.762440049648283,86.9025103121996,9.018992030620575
36.65982570946217,22.8206065826118,10.586591325351035,27.41088130256394,3.058504500845447,2.1637731790542603,1.730244219303131,1.401298464324817e-45,0.5345830023288727,0.1985351368784904,1.2461323261260986,0.1136103801429271,0.3955127626657486,0.5902349531650544,9.758516104619757e-17,107.26881408691406,67.86405181884766,1.401298464324817e-45,26.414889335632324,14.263119506835938,53.32169189453125,7.313144207000732,26.233988761901852,10.832321071624756,2.0346977590271946e-15,2736.2967830181124,10352.295628765223,8054.923376334086,1.799004912172677,113.96618976593018,70.78740301132203,30.760345447063447,86.84308156371117,9.019301092624664
37.63615534007549,22.70925605930388,10.398901752079835,26.918122641334776,2.883334540296346,2.099113702774048,1.7502458930015563,1.401298464324817e-45,0.5210485875606536,0.1926236405968666,1.1964672088623047,0.1021473318338394,0.3734472751617431,0.6307527422904968,7.782588217860367e-17,106.32244110107422,68.19015197753906,1.401298464324817e-45,25.0588493347168,13.417839527130129,50.30251007080078,6.527297449111939,24.19260654449463,10.885274314880371,1.6430664536829809e-15,2732.272515130043,10196.991323110462,8048.209433692647,1.43333386106533,113.91994686126708,70.99556102752686,30.884451079368592,86.96546021103859,9.055559706687928
37.6119937852025,23.35262569859624,10.640012283646502,27.29818715329748,2.900826487946324,2.0952271461486816,1.6822176694869997,1.401298464324817e-45,0.5304650008678437,0.1897033810615539,1.197977328300476,0.117371804267168,0.4054428368806839,0.6283903896808625,7.390482836116511e-17,105.85031814575196,66.82699432373047,1.401298464324817e-45,24.95067901611328,13.776876258850098,50.117665481567386,7.588861083984375,26.6194673538208,11.026511764526369,1.5341733485278905e-15,2731.4963187456133,10550.39426704049,8094.9401870692145,1.786943122424418,113.8759937286377,70.81058883666992,30.900994575023653,86.92928101420402,9.060832643508911
37.64018447548151,23.036641085147856,10.41623431071639,27.04421745558502,2.998964877403341,2.0951410293579102,1.7104674935340882,1.401298464324817e-45,0.5340684592723847,0.2005402341485023,1.2413567185401917,0.1120166331529617,0.3749512732028961,0.6019329786300659,1.0859136951996604e-16,106.042822265625,67.33850784301758,1.401298464324817e-45,24.716081428527836,14.462780570983886,51.52008399963379,6.980963850021363,26.409197998046874,10.461641597747803,2.2940364834660035e-15,2735.1359790325164,10630.767626851795,8087.496189204719,1.7580497896051384,113.87344970703126,70.82007455825806,30.8466902256012,86.8461535334587,9.04151872396469
36.85716052949429,23.17063162699342,10.68433982192073,26.48848992669955,3.080127597763203,2.157813310623169,1.7038001537322998,1.401298464324817e-45,0.5296609938144684,0.1933524012565612,1.237884783744812,0.1056140512228012,0.3628133177757263,0.5881080031394958,9.091557398868047e-17,107.65853805541992,67.5744743347168,1.401298464324817e-45,26.047420501708984,13.951166343688964,51.40634002685547,6.538144874572754,23.910541915893557,10.716506671905517,1.9274660137069363e-15,2728.486942267418,10186.541395419836,8054.193743730825,1.4636692242493154,114.03898029327392,70.8438123703003,30.83631408214569,86.91328503489494,9.04054938554764
37.67868954241276,23.1839393094182,10.08835075139068,27.88079010642832,2.888244939292781,2.0905191898345947,1.694757342338562,1.401298464324817e-45,0.5399435460567474,0.1959064677357673,1.2040858507156371,0.1115989655256271,0.4105844259262085,0.6283765971660614,9.266258275111491e-17,105.8377914428711,67.04210662841797,1.401298464324817e-45,25.62501678466797,13.565889930725096,51.749211120605466,7.357266235351562,26.94325885772705,10.951928806304933,1.9571043953335456e-15,2736.629953241348,10366.959439477325,8062.700731317466,1.791123916092329,113.84721202850342,70.7678017616272,30.841023898124696,86.93128207325935,9.043354773521424
