cmt,exp,year,burn_year,GPP,RECO,NEE,NPP,RH,RG,RM,VEGC,LTRFALC,SHLWC,DEEPC,MINEC,total_soil_carbon,ALD,BURNVEG2AIRC,BURNSOIC,total_burn_emissions,years_since_fire
birch,burn_1960,2095,1960,946.9917308142776,874.494711724401,-72.49701908987663,361.34749429221347,288.85050557928525,190.91198140976485,394.7322247353509,4515.794934314772,290.11086866634037,52.32008930047353,2013.3735012309626,16523.30027414672,18588.993864678156,5.2816113696061695,0.0,0.0,0.0,135
birch,burn_1960,2096,1960,907.3336579761744,926.6690059855441,19.33534800936968,321.83446585315187,341.16981710319305,180.76262190864145,404.7365669737096,4558.618407028281,288.4439408825024,49.98557790120443,2011.010931711644,16502.342969927005,18563.339479539853,5.282036355484045,0.0,0.0,0.0,136
birch,burn_1960,2097,1960,839.9959994714063,776.6643813564169,-63.331618114989396,329.6495888458112,266.31797783524144,173.30241684039356,337.0439866807819,4590.460112762172,274.0711964500308,43.05498637755712,2007.7251193569973,16490.846923885867,18541.62702962042,5.280040970592022,0.0,0.0,0.0,137
birch,burn_1960,2098,1960,951.0421049092784,866.2117292986627,-84.83037561061565,370.96017808381066,286.1297822221677,192.9428117874777,387.1391352890173,4672.724537098431,290.1716143925346,51.08885455131531,2005.7431018603966,16479.513813721016,18536.345770132728,5.2813173651130345,0.0,0.0,0.0,138
birch,burn_1960,2099,1960,977.7533516854746,898.7382458283491,-79.01510585712549,377.48430959333746,298.46921645513885,201.12161069284775,399.14741868036253,4752.006851022228,300.79010463288023,52.673216258486114,2006.660279367119,16467.158002402633,18526.491498028237,5.28154035960265,0.0,0.0,0.0,139
birch,burn_1990,1901,1990,378.33332257382017,374.85032740752024,-3.4829951662999292,171.80615832293904,168.3231684796133,87.57720810361207,118.94995082429489,1894.3452882606266,169.31930840408228,575.5880004564921,2008.0060743838549,17924.264648603275,20507.858723443624,0.6846064502438588,0.0,0.0,0.0,-89
birch,burn_1990,1902,1990,382.0181185727961,380.5596365742189,-1.458481998577156,174.03389255900316,172.5754161395139,87.42703276593238,120.55718766877266,1895.4466808641446,170.5057212105571,576.6925263007482,2009.1327925920486,17923.8759570159,20509.701275908697,0.7211282622629622,0.0,0.0,0.0,-88
birch,burn_1990,1903,1990,361.89567171425233,363.4432852883011,1.5476135740487962,164.23394158128426,165.78153784227925,82.51828005490825,115.14346739111366,1891.3658768557555,169.5143247712037,580.0155885219574,2010.5960852652788,17923.4337617103,20514.045435497537,0.6939394030183993,0.0,0.0,0.0,-87
birch,burn_1990,1904,1990,365.7479126131725,374.8990511016881,9.151138488515585,164.3639447734096,173.5150876235416,83.75194812333211,117.63201535481434,1885.5896212277294,171.25726953875954,578.9504944086075,2011.7836893200874,17923.325300985947,20514.059484714642,0.725602338348491,0.0,0.0,0.0,-86
birch,burn_1990,1905,1990,381.45878437336,393.2289284965082,11.770144123148214,167.6444324741389,179.41457266710586,87.54161389735964,126.27274193204273,1879.7228324928,170.70387703258353,574.0555969079336,2010.8329163193703,17922.83954385668,20507.728057083983,0.7369178913170922,0.0,0.0,0.0,-85
birch,burn_1990,1906,1990,378.8064908127308,376.8506800987684,-1.9558107139623644,169.219489542716,167.2636907846072,87.06159782316536,122.52539149099587,1871.7954872090825,171.14807455531957,578.7519899209341,2011.819617666304,17921.633132887073,20512.20474047431,0.7373019463382326,0.0,0.0,0.0,-84
birch,burn_1990,1907,1990,389.8437101624113,389.5959629710654,-0.2477471913459226,179.11318999819485,178.86544377635573,89.87563711497933,120.85488207973032,1873.0679674317312,173.61640381163795,578.8958566586176,2012.7202712893486,17921.505876257084,20513.12200420505,0.740497532928817,0.0,0.0,0.0,-83
birch,burn_1990,1908,1990,362.45110798180986,369.060057706592,6.608949724782121,161.3840393515498,167.9929847666367,82.56308282865211,118.50399011130314,1867.6824717519826,173.81350099470825,580.3746888637543,2013.5258087143302,17919.906867315993,20513.807364894077,0.7408088994927133,0.0,0.0,0.0,-82
birch,burn_1990,1909,1990,361.69711151394495,369.01162713426095,7.314515620316001,167.72545898045098,175.03997769089528,82.91951895970851,111.05213048365715,1857.2503296312448,170.82481228167342,584.1567482153574,2015.4897894337773,17919.85438421648,20519.500921865616,0.7408088994927133,0.0,0.0,0.0,-81
birch,burn_1990,1910,1990,388.334765601925,398.4536106797885,10.118845077863455,181.29945292101564,191.41830340613797,90.61815915349871,116.4171481201518,1856.4653903267172,173.78971254481377,577.7352683146795,2015.1662324741483,17918.78382766433,20511.685328453157,0.7587692627936466,0.0,0.0,0.0,-80
birch,burn_1990,1911,1990,381.4642610446808,388.36342472644515,6.899163681764321,172.16057812270518,179.05974454954276,87.79559812694788,121.50808204995448,1856.8216659318957,172.53943580944116,570.7671272754669,2013.245936870575,17918.34352602996,20502.356590176,0.7587692627936466,0.0,0.0,0.0,-79
birch,burn_1990,1912,1990,410.7249988083545,390.099661705182,-20.625337103172512,187.66596824469337,167.04063982142543,97.5045406377285,125.55448124602805,1865.0169200832122,169.0005493809437,568.7210476001104,2011.5669673383236,17918.036763383076,20498.32477832151,0.7251074179118363,0.0,0.0,0.0,-78
birch,burn_1990,1913,1990,370.2883003286229,364.67650155778574,-5.61179877083714,165.86249206518002,160.25070485236165,85.0238160778681,119.40198062755601,1870.1671596062904,169.72668224535204,576.3167101144791,2012.7559692189097,17917.758050266653,20506.830729600042,0.7009827497990355,0.0,0.0,0.0,-77
