NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,VEGN_pft0_Leaf,VEGN_pft0_Stem,VEGN_pft0_Root,VEGN_pft1_Leaf,VEGN_pft1_Stem,VEGN_pft1_Root,VEGN_pft2_Leaf,VEGN_pft3_Leaf,VEGC_pft0_Leaf,VEGC_pft0_Stem,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft1_Stem,VEGC_pft1_Root,VEGC_pft2_Leaf,VEGC_pft3_Leaf,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3
118.62182342404849,13.165059841307448,36.83100041374564,5.535628566145897,6.633524322509766,2.606962895393372,1.57572500705719,0.246701081097126,0.7036373794078827,0.9421450018882752,6.973030090332031,1.195429444313049,331.9110717773437,172.28958435058593,62.70089416503906,11.667058658599853,77.31525955200195,41.55837173461914,420.0787658691406,71.95156860351562,3385.182640695572,11434.911449468136,29375.900189918462,0.4804610788453162,240.44389308094975,32.77870400547981,83.85513033866883,14.991946244239807
117.47435562807368,12.931456178143709,36.20544865839183,6.316874074516818,6.6097846031188965,3.245094656944275,1.980700254440308,0.2505830436944961,0.6721192300319672,0.9818290829658508,7.163593292236328,1.2393509864807128,333.37888488769534,218.6847122192383,85.79549942016601,11.679051685333253,74.19935913085938,41.36499176025391,428.3843353271485,78.92197647094727,3358.1817220687867,10758.706881529091,29285.725276480058,0.4699527146114276,239.5639062136412,32.55189422555268,83.75523924827576,15.205898779630662
126.61302855140528,14.083864785152036,34.21416422128677,5.72152009839192,6.707674789428711,4.702240800857544,2.720136213302612,0.2474358916282653,0.7278249561786652,1.005540382862091,6.8377110958099365,1.1438959956169128,338.93641052246096,311.9656188964844,113.9122200012207,11.715080738067629,79.92046127319335,42.80865097045898,399.11790161132814,69.96352081298828,3370.2322946071627,10529.09752382934,29332.73379495386,0.4905687478289996,241.2719003200531,32.93884148448706,83.48583016395568,14.988086169958114
111.11377804781075,11.000074890673568,37.80353498775512,6.500655344640836,6.482314968109131,3.1375057220458986,1.892859733104706,0.2536254465579987,0.5940930962562561,0.8685262262821197,7.437237405776978,1.2238621592521668,328.8043243408203,196.1815048217773,67.0971248626709,11.568796062469485,63.48134765625,36.45372657775879,454.2786499023438,79.28564071655273,3354.110501909256,10301.603010070325,29353.1688782285,0.4888357885713121,238.73029552102088,32.37108218502253,84.19889359474182,15.214773660898208
116.22115742022288,13.19397804009859,33.486187999136746,6.071445528324693,6.628581380844116,3.4057509660720826,2.1005443334579468,0.2579222619533539,0.7042146444320678,0.9572348833084108,7.1443421840667725,1.217998492717743,333.9628631591797,231.70281219482425,89.8557746887207,11.680249214172363,76.12664108276367,41.32320556640625,413.1160949707031,76.25746536254883,3369.02544336319,10593.636462521554,29323.081003343035,0.4712944677816708,240.30215930640696,32.71601293683052,83.38167634010316,15.157621002197263
98.63064675043351,9.778998648225388,33.6614992769435,5.8530995904468,5.813916397094727,0.0545439671725034,0.0632054097950458,0.2475001320242881,0.477766877412796,0.6752367913722992,6.935607051849365,1.177030861377716,294.3461975097656,1.947313368320465,1.0559140026569367,11.431498527526855,52.96176300048828,29.0323429107666,404.7751098632813,72.78292694091797,3372.234624004364,10477.061587387325,29202.14283436297,0.4905370211567517,241.3980993649457,33.162281696125866,83.60385222434998,15.225257098674774
118.02882808168653,14.192966032921683,37.17318842168898,5.09134997855872,6.610357236862183,4.226602602005005,2.5521534204483034,0.2505078047513961,0.7110835254192353,1.021229159832001,7.352086114883423,1.1388848066329955,334.1694702148437,292.8944519042969,104.01433334350584,11.698862648010254,78.90267181396484,43.91410293579101,444.7070617675781,66.36940078735351,3352.5566841602326,10624.98211464286,29264.172726496425,0.4837981686314379,240.0862253427505,32.61172642055899,83.90763339996337,14.700691384077071
107.9700782779175,11.239360346363537,37.16662758626044,6.434581641433761,6.66132082939148,0.4520594328641891,0.2681055337190628,0.2499267846345901,0.5763597905635833,0.8535216391086579,7.566490411758423,1.332128632068634,338.2329803466797,29.02884864807129,11.044791221618652,11.638727951049804,62.23455963134766,35.68085823059082,457.4311218261719,84.6398422241211,3404.0867635726927,12421.01189418435,29243.32409529501,0.4851254494889369,236.3592833586037,32.031279034540056,83.87942352294922,15.569263780117035
116.71875830464997,12.999546031520731,39.069510993734,5.667251741839573,6.627632427215576,4.2153613567352295,2.7298571825027467,0.2527702003717422,0.7026684999465942,0.9480629384517668,7.185976839065551,1.197763967514038,334.3341857910156,287.4892944335937,116.60772399902343,11.683133411407471,75.51324768066407,41.35809135437012,443.50635681152346,73.01155853271484,3371.196883249283,10587.210422247648,29394.448252078542,0.4766959437496633,239.50477649569515,32.505096305161715,84.16120052337646,14.95237202644348
120.18319030291168,13.493568812019657,37.91183054335416,5.000644769053906,6.615802383422851,2.8285994052886965,1.6457611680030824,0.2567520558834076,0.6757775127887726,0.96117867231369,7.386495590209961,1.1185392141342163,331.54140319824216,195.80380096435547,65.19714660644532,11.690762901306153,75.47436752319337,40.11555862426758,450.4775390625,64.71808853149415,3365.803496789932,10858.196592125296,29444.218218737235,0.4682858454068526,239.80204992294316,32.6163238376379,84.0153935432434,14.639639246463776
