0.00242775, 0.012163, 0.00772788, 0.00072611, 0.00072736, 0.00033069, 0.005527, 0.00222531, 0.00543184, 0.01445239
0.00123901, 0.07580762, 0.02735137, 0.00073065, 0.00051869, 0.00057146, 0.00361811, 0.00594541, 0.00145473, 0.00098821
0.00231886, 0.07780413, 0.02629235, 0.00128983, 0.00040726, 0.00018418, 0.00762264, 0.00620751, 0.00522523, 0.00585206
0.00126918, 0.01455083, 0.01006832, 0.00723971, 0.00075043, 0.00225197, 0.00526282, 0.00212027, 0.01090994, 0.01437838
0.01110942, 0.00969387, 0.03273017, 0.01377394, 0.00187602, 0.00017097, 0.00662839, 0.00214453, 0.01079315, 0.00128832
0.00212562, 0.07129452, 0.0155852, 0.00072551, 0.0012097, 0.00267716, 0.00991697, 0.00622146, 0.01091961, 0.01399753
0.01244074, 0.07516508, 0.03371694, 0.00389137, 0.00107459, 0.00252216, 0.00589801, 0.00463091, 0.01033072, 0.00125671
0.01576691, 0.06828004, 0.00875345, 0.00245747, 0.00015225, 0.0010308, 0.00686309, 0.00284803, 0.00191877, 0.00180313
0.00132143, 0.05169519, 0.03347466, 0.00298114, 0.00096876, 0.00104621, 0.00926084, 0.00457237, 0.00139464, 0.00205351
0.00403418, 0.06898014, 0.00181702, 0.00074393, 0.00041719, 0.00015298, 0.00619331, 0.00214897, 0.0099257, 0.01423778
