307.1702572107315, 24.610037772357465, 50.01002691090107, 52.870074081420896
307.16454701423646, 24.610350288450718, 50.01015738546848, 52.87037601470947
303.3175340175629, 26.33502421528101, 54.76859572529793, 17.8212007522583
400.97327330112455, 24.905631521344183, 50.8000996440649, 51.676413440704344
307.1699645757675, 24.609984678030013, 50.00999281406403, 52.86997079849243
307.1699664831161, 24.609986670315266, 50.00999844074249, 52.869966411590575
307.170007610321, 24.610020941495897, 50.01001358926296, 52.87004776000977
307.1700042724609, 24.609980440139772, 50.00999664962292, 52.869948863983154
307.1699644565582, 24.609986464679242, 50.00999989807606, 52.86996612548828
307.1699944257736, 24.610001151263713, 50.01000142991543, 52.87000379562378
307.17, 24.61, 50.01, 52.87
