NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,NPP_pft4,NPP_pft5,VEGN_pft0_Leaf,VEGN_pft0_Stem,VEGN_pft0_Root,VEGN_pft1_Leaf,VEGN_pft1_Stem,VEGN_pft1_Root,VEGN_pft2_Leaf,VEGN_pft2_Stem,VEGN_pft2_Root,VEGN_pft3_Leaf,VEGN_pft3_Root,VEGN_pft4_Leaf,VEGN_pft5_Leaf,VEGC_pft0_Leaf,VEGC_pft0_Stem,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft1_Stem,VEGC_pft1_Root,VEGC_pft2_Leaf,VEGC_pft2_Stem,VEGC_pft2_Root,VEGC_pft3_Leaf,VEGC_pft3_Root,VEGC_pft4_Leaf,VEGC_pft5_Leaf,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3,INGPP_pft4,INGPP_pft5
112.91543789694552,10.38082537073642,6.547890270303469,7.807969795499503,0.2749886365100423,0.5867070509586483,4.458828020095825,1.6052855134010315,10.202872467041017,0.2282304152846336,2.6244347870834464e-16,1.969693311232312e-10,1.6815581571897805e-44,1.4528587222099305,0.5490241289138794,1.4520819187164309,4.6405097819945946e-10,0.1535098031163215,1.3165051221847537,87.74719848632813,329.7187438964844,166.9733108520508,20.759975051879884,3.7344462387602464e-16,3.3423880118699585e-14,4.203895392974451e-45,1.1639585137367248,27.34871654510498,6.364172649383545,4.710853357251833e-15,11.144587230682372,16.98628635406494,8875.859378051759,6853.672729981277,23300.99829083369,0.5035279617156394,287.06115927696226,26.23661787509919,71.82098609805107,8.60795586705208,57.30565433502197,10.121649289131163
114.5041695861146,10.07675769906491,5.22909802022914,7.786713703159785,0.2151096600683644,0.6262788720428943,4.553524684906006,1.59947372674942,10.60360803604126,0.2376018211245537,2.5363294506998183e-16,5.6686334792832574e-11,1.8216880036222624e-44,1.1350868105888368,0.4369100719690323,1.3689130544662476,2.3810455412887067e-10,0.1070492766797542,1.2121977806091309,88.25765380859374,340.7086883544922,156.4595199584961,21.18613605499268,3.66021891517756e-16,4.0835688102465124e-14,4.203895392974451e-45,0.8405101954936981,22.538531875610357,5.999687337875367,3.924854343099831e-15,7.796071004867554,17.468118095397948,8880.006472778321,6561.354410976838,23517.86620514649,0.4950580919352745,286.16788625717163,26.216527986526494,71.32724530696869,8.58426985740662,54.95327062606812,10.097147345542908
112.2745785211213,9.983436997667216,7.017349268589169,7.763657777378194,0.2778930359481222,0.5858193956781179,4.4793847560882565,1.66155903339386,10.425337791442873,0.2382393002510071,2.995053338470516e-16,0.0007136299682315,1.8216880036222624e-44,1.483267593383789,0.5826447129249572,1.4008786916732787,5.18504400526254e-10,0.1566230535507202,1.2534834265708923,86.57754974365234,346.27293701171874,155.87467498779296,21.19074077606201,4.251994725068073e-16,7.087104277161415e-05,4.203895392974451e-45,1.0783806324005127,30.16728343963623,6.139708852767944,3.843992427493494e-15,11.426820850372314,17.184126091003417,8865.588800048828,7155.448517095203,23158.249221425456,0.4994785854108336,285.87882113456726,26.16227275522133,71.61765552759171,8.559557801485065,57.39130563735962,10.12046489715576
109.57804975686597,10.156074496984978,7.531671953439945,7.77575063833001,0.2843641640068597,0.5722493568900973,4.537045669555664,1.6681591510772704,10.305302906036378,0.2318677708506584,0.0006722765887388,0.0576685395091772,1.9618178500547441e-44,1.6205384612083436,0.6465461432933808,1.4507086634635926,3.226602790507016e-10,0.1744990989565849,1.2926665663719177,87.69737243652344,339.836068725586,155.18636627197264,20.86772670745849,0.0008921972272219,0.3557588368654251,4.203895392974451e-45,1.116691482067108,33.424744033813475,6.3582135200500485,3.8368757625497816e-15,12.64164695739746,16.885375785827637,8861.96354675293,7334.111390799973,23035.657823062083,0.5158300729893932,286.4774151802063,26.16457071321854,71.80453622937202,8.571965026855471,58.16165504455567,10.122027623653413
107.70007819182356,9.666696975808964,8.74970811472158,7.754032496915897,0.2923656696412486,0.5756445644423366,4.505795001983643,1.559597408771515,10.94749927520752,0.2362145960330963,0.0754681706428527,1.7447813749313354,1.8216880036222624e-44,1.8523924469947812,0.7290708541870117,1.352155613899231,1.0506332262516516e-10,0.1569135040044784,1.3212676882743837,86.78696212768554,313.7113861083984,156.5787780761719,20.29893627166748,0.1090798951685428,9.638301658630372,4.203895392974451e-45,1.4147026062011718,36.70926628112793,5.925687646865844,3.5451656623284e-15,11.440547275543214,16.970561218261718,8867.234301757813,8821.936391010251,22536.62593713524,0.5439270762796046,286.6789887905121,26.114650090248325,71.96492374539375,8.553287339210511,57.859916067123415,10.166636180877685
108.57945274077356,10.394663838941408,8.575922380003613,7.835604062503989,0.3316607960912659,0.5661044268868863,4.549606037139893,1.5882129073143003,10.199978160858157,0.2278465747833252,0.0061545335222035,0.1456931367516517,1.8216880036222624e-44,1.7701688766479493,0.7317332863807678,1.479240310192108,8.749129129514977e-11,0.1914660856127739,1.3494213223457336,88.32056350708008,319.4332580566406,160.38158264160157,20.77402744293213,0.0087834612000733,0.7670103788375855,4.203895392974451e-45,1.2394925236701966,37.83658828735352,6.48343505859375,4.320373794369737e-15,13.968426704406738,17.31927318572998,8863.376336669922,7960.185174620425,22835.64077653377,0.5032145862621212,287.47896752357485,26.324777012179403,72.41179271936417,8.636571770906452,59.16353125572205,10.235797107219696
110.1845330670476,10.148931957780846,6.390261500456836,7.781635320148689,0.2790198016795557,0.5836390352807939,4.58238525390625,1.6684811115264893,10.503259181976318,0.2348011463880538,2.7436598095467315e-16,1.8750613008933212e-07,1.8216880036222624e-44,1.4393213868141177,0.5577957093715668,1.4591440200805663,7.472422125509581e-11,0.1445686876773834,1.2792967319488526,88.55652160644532,342.8313781738281,156.7731948852539,21.1315336227417,3.9646642351702493e-16,3.6423316099321033e-11,4.203895392974451e-45,1.0809693813323975,27.919391250610357,6.394344282150269,4.7947216892495066e-15,10.54929265975952,17.708909797668458,8868.571215820313,6885.092435438928,23189.480816213647,0.5231914170259385,286.8731645107269,26.2171393394494,71.68954117298127,8.585368818044666,56.92976169586181,10.170526945590971
109.91590937096626,10.389643273668458,7.294347463158192,7.837722612804737,0.284602417329765,0.5598010848741979,4.589508390426635,1.6071684598922729,10.649526119232178,0.2298852428793907,2.914062086227089e-16,1.922848889535089e-06,1.8216880036222624e-44,1.5153902292251586,0.5999528229236603,1.3879251599311828,5.219290111213581e-10,0.1647437289357185,1.3386898279190065,89.23144760131837,336.4547607421875,174.84026641845702,20.93161125183105,4.172871074594223e-16,1.346908651278511e-09,4.203895392974451e-45,1.1406100034713744,30.683667945861817,6.083125925064087,3.872987254662603e-15,12.013747501373292,16.82454490661621,8866.104507446289,7168.040597110135,23186.593356793142,0.4898877386429529,288.1501027107239,26.34881463061153,72.27342350780964,8.6395801961422,58.023074579238894,10.15897901058197
108.93907118309288,9.759374844779405,7.440782221331029,7.802226256294398,0.2974581846679133,0.6062644980847836,4.635545301437378,1.7436343431472778,11.03736629486084,0.2337674498558044,0.0718211211264133,1.7002228260040284,1.8216880036222624e-44,1.6169596910476685,0.6589950323104858,1.4543198108673097,5.488177967638562e-10,0.1694914817810058,1.254565691947937,90.06236190795899,363.6766540527344,166.97312622070314,20.27996234893799,0.1024645201861858,8.477455329895019,4.203895392974451e-45,1.208693444728851,32.69120407104492,6.373027372360229,3.7258455403292094e-15,12.421113872528077,17.26340217590332,8864.561697387695,8054.214129302278,22760.848807715764,0.5110904091739297,288.3505799293518,26.231552445085253,72.23408332467079,8.609625643491746,58.362466144561765,10.212305474281312
112.5090318445582,10.145790036953986,6.018716168930405,7.726918414566353,0.2592921248898392,0.5318651996087282,4.499396705627442,1.587861704826355,10.156525325775146,0.2310377642512321,3.1675662624367537e-16,1.1809907704551925e-10,1.6815581571897805e-44,1.321991539001465,0.50668004155159,1.461966621875763,8.130597584088406e-11,0.1403989627957344,1.3354804039001464,87.94825820922851,334.6859741210937,166.3097671508789,20.886498069763185,4.581946536443196e-16,3.5059335060203155e-14,4.203895392974451e-45,0.8874855279922486,25.978373527526852,6.405703210830689,3.716266974124303e-15,10.234009170532229,16.772578239440918,8871.528561401366,6862.157238027224,23355.64051138689,0.485065012700378,284.71368045806884,26.043847894668584,71.20654643774033,8.533229255676272,56.39932889938355,10.025433576107025
