NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,NPP_pft4,VEGN_pft0_Leaf,VEGN_pft1_Leaf,VEGN_pft1_Stem,VEGN_pft1_Root,VEGN_pft2_Leaf,VEGN_pft2_Root,VEGN_pft3_Leaf,VEGN_pft3_Stem,VEGN_pft3_Root,VEGN_pft4_Leaf,VEGN_pft4_Root,VEGC_pft0_Leaf,VEGC_pft1_Leaf,VEGC_pft1_Stem,VEGC_pft1_Root,VEGC_pft2_Leaf,VEGC_pft2_Root,VEGC_pft3_Leaf,VEGC_pft3_Stem,VEGC_pft3_Root,VEGC_pft4_Leaf,VEGC_pft4_Root,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3,INGPP_pft4
52.010368440113965,18.557428266481523,0.0183706471334054,2.327833986625774,8.096751246100757,1.184948241710663,0.020624915882945,0.2340797185897827,0.02835423219949,0.1573857083916664,0.001891942473594,0.0178145175799727,0.0115588857792317,0.0433737494051456,0.1436743378639221,0.0262376813217997,141.51011505126954,1.4497926115989686,12.342504405975342,1.472003984451294,0.0768105871975421,0.009141456708312,0.1592514127492904,1.1170613288879394,1.5520035743713378,3.0877811670303346,0.7035001993179322,6722.364064574242,52676.81495915204,59561.35579760578,0.0104948705542161,108.97859468460084,60.58236155213653,22.40613390013574,110.97423272430896,13.586657481640575
56.13785833958536,17.97559452907294,0.0186821868597409,2.5205976350873245,8.20235936770914,1.2374147653579712,0.0221703268587589,0.21372791826725,0.0271756988018751,0.1477818205952644,0.0025217446265742,0.0184163648635149,0.0115293690003454,0.0432578314095735,0.1383878499269485,0.0186420695856213,150.47861938476564,1.5578388571739197,11.26940851211548,1.410855054855347,0.0739501349627971,0.0124033950269222,0.1673529475927352,1.134195876121521,1.566994547843933,2.9861550331115723,0.4968723118305206,6859.80786793232,54331.35791478232,60305.48731037648,0.0105745670761081,109.6972640991211,60.20491478860731,22.139023884909296,109.85402113497256,13.418626211956145
55.38373275753111,17.54302327375587,0.0194169798710035,2.402059351047501,8.0788710175897,1.2689927697181702,0.0219426818192005,0.2038149192929267,0.0257553193718194,0.1591258138418197,0.0023469539126381,0.0174979588016867,0.0117547342553734,0.0407378997653722,0.1408798649907112,0.0201461559161543,153.79920501708983,1.5423168540000916,10.746732330322263,1.3371244072914124,0.0785920925438404,0.0134054203517735,0.1613001614809036,1.1524128437042236,1.4832263588905334,3.0337605714797973,0.5291694462299347,6817.457507681846,54049.59311642498,60658.18269037232,0.0102965077423469,109.58079795837402,59.93497968312827,22.036851177147447,109.25437994599342,13.35868826135993
54.84750076644123,18.50192113279085,0.018657005799538,2.574189904777449,8.028618165641092,1.290643322467804,0.0215833457186818,0.2188046649098396,0.0280331237241625,0.1581008926033973,0.0017607946996577,0.0190466500818729,0.0122298918664455,0.0446696333587169,0.142345055937767,0.0206895908340811,156.0469970703125,1.5167747735977173,11.53710641860962,1.4553348541259763,0.077273728698492,0.0082294980995357,0.1722907498478889,1.1950457215309145,1.6159395098686218,3.0606717348098758,0.5440863907337189,6837.653438663483,54210.40681549683,60654.69587582247,0.0105827260264713,109.48347053527831,59.74740902167105,21.95253319854037,109.05555241405963,13.308545177802444
55.74032764136791,17.001835848737652,0.0185539217648176,2.551033409158117,8.129292055004044,1.3007744550704956,0.0221068294718861,0.1987721294164657,0.0253260493278503,0.1588698595762253,0.0019847533665597,0.0177909119054675,0.0119077196344733,0.0443990498781204,0.1383115351200103,0.0146266075782477,157.86461486816407,1.553662931919098,10.480824279785155,1.314746356010437,0.0772016696631908,0.0111461776308715,0.1708394423127174,1.1577171206474304,1.6066091060638428,2.986404037475586,0.3921696543693542,6822.881614112854,54021.47090107948,60645.87877555704,0.0103287638040613,109.65087518692016,59.66924187152445,21.91414440252101,108.85119217038157,13.28072585631162
55.64503817204386,18.03762720324376,0.0171003467120018,2.474721858423436,7.93978739125887,1.2648483991622923,0.0201724736019969,0.2263005599379539,0.0272812178358435,0.1531529799103737,0.0023469539126381,0.0173013756051659,0.0115134957246482,0.0418580990284681,0.1458815693855285,0.0247270973399281,153.47063903808595,1.4175814151763917,11.93234920501709,1.4162513136863708,0.0733909666538238,0.0110778107307851,0.1658578261733055,1.1205512285232544,1.5223057270050049,3.1261974811553954,0.651465791463852,6835.317534279823,54068.046393264085,60656.65178428348,0.0105515063553344,109.62638120651243,59.75809130773432,22.05527277424759,109.42102371156216,13.375293061509728
55.94359219726175,17.345307915059628,0.0183966123498007,2.619606016034959,8.087071407813346,1.3592133045196533,0.0210742074996233,0.2083379819989204,0.0257591936737298,0.1557608500123024,0.0016387432580813,0.019489474967122,0.0126974981278181,0.044521589577198,0.138089695572853,0.0131933680735528,165.05530242919923,1.4810113072395326,10.985222244262696,1.337294840812683,0.0761964336037635,0.009152855630964,0.175006154179573,1.2322943210601809,1.6206920504570008,2.979496145248413,0.351291161775589,6829.725572514534,54171.780248380455,59874.00347271767,0.0105341530191089,109.69180297851562,59.07720838517243,21.696952562810065,107.89330984950064,13.147262542508544
51.01396248098463,18.448683093599676,0.0170333581453977,2.589191058580764,8.01677777430741,1.2406426191329956,0.020672839321196,0.2267297253012657,0.0285598155111074,0.1500787541270256,0.0025217446265742,0.0190344082191586,0.0119788485579192,0.0452224630862474,0.1448029547929764,0.0246377307921648,147.3911590576172,1.45324764251709,11.954987144470214,1.4827101230621338,0.0724835067987442,0.0120994331315159,0.1723125398159027,1.162307894229889,1.6348158955574037,3.1092496156692504,0.661278361082077,6821.847323465348,53036.94738826677,60232.80125896111,0.0104068745979408,108.8236686706543,60.16967996500812,22.207135344122776,110.28655805289743,13.467597294971346
58.90041224248707,17.577135039593447,0.0177178123062506,2.429400689728209,7.91326739792712,1.3556930780410767,0.0221525421366095,0.1963508322834968,0.0267295693978667,0.1543981656432151,0.0027095478028059,0.0175772299990057,0.0109465753659605,0.0439917232841253,0.1434992656111717,0.0174909196794033,166.61026306152343,1.5562777757644652,10.353150939941406,1.387718570232391,0.0747791163623333,0.0131640947423875,0.1647290751338005,1.088037645816803,1.5767736792564393,3.083560037612915,0.4668269723653793,6822.781757164002,54840.23615473732,60296.32995763356,0.0104566847656471,110.18770608901976,59.159180127703806,21.66008715634432,107.50964454114435,13.130292657390235
51.31772721111774,18.268912064768664,0.018228729889714,2.602809397364035,8.164345335005782,1.2390438079833983,0.0212056288495659,0.2294509172439575,0.0283373182639479,0.1624086245894432,0.001891942473594,0.0190421815961599,0.0127104085870087,0.0450872838497161,0.1399275198578834,0.0215888634324073,147.42335205078126,1.490918791294098,12.098464584350586,1.4710627555847169,0.0780974015593528,0.009685411863029,0.1731118604540825,1.223060631752014,1.6372925996780396,3.0140244245529173,0.5719379603862762,6819.324142932892,53299.775938382,60602.96042936072,0.0106221088514891,108.87484130859374,60.23122946159037,22.20655668330495,110.3029790788889,13.461638429388405
53.87429105322808,17.23053573902155,0.0190235346318937,2.5071213556977456,8.227860455983318,1.205585503578186,0.0229440461844205,0.1971215888857841,0.0266476918011903,0.16151232868433,0.0017191189923323,0.0186676159501075,0.0116811140440404,0.0430730029940605,0.1386818215250969,0.0218191700056195,145.2018264770508,1.6121408224105835,10.393794441223145,1.3833853483200074,0.0790095642209053,0.0085861261002719,0.1667455404996872,1.1408251523971558,1.562773585319519,2.9909582138061523,0.5778487086296081,6814.77916791439,53436.50095063597,59852.9957724182,0.0105360233112315,109.30757064819336,60.60663942502306,22.29397667658992,110.58927775025369,13.513221520558
51.19303394071758,17.60784166322386,0.0211653275731042,2.590473489058786,8.066088513401336,1.2048409819602963,0.0228019012138247,0.223713181912899,0.0276718463748693,0.1657243609428405,0.0029819266172125,0.0187514957040548,0.011763987224549,0.0450128372758626,0.1464022547006607,0.0286974167451262,143.29816436767578,1.6021908521652222,11.795894050598145,1.436599707603455,0.0833665303885936,0.0172310827299952,0.1697110891342163,1.1496877074241638,1.62878497838974,3.1404357671737677,0.7532642543315887,6782.007350802422,52923.105186204615,60256.99540043194,0.0105076642598876,108.84427299499512,60.68364599132055,22.33227260943796,110.82825217545032,13.544142999127509
53.81111804004759,17.68611899931016,0.0184160444260488,2.553694158614962,8.12367732237908,1.2994117736816406,0.022929436340928,0.2203519567847252,0.0266241580247879,0.1544335663318634,0.0021842451533302,0.0175991762429475,0.0113582433201372,0.043010352179408,0.1389509931206703,0.0179887181147933,156.37726287841798,1.6109695792198182,11.618653774261476,1.382220709323883,0.0757651560008525,0.0103532600216567,0.1687234655022621,1.116004741191864,1.5661328554153442,2.9977686166763307,0.4707920014858245,6825.427532839775,53592.57013483196,60216.28336676499,0.0105585042335329,109.31134452819823,59.858965731724126,21.934477038643035,108.900947996974,13.293945649266243
57.20321550983935,18.24445864490134,0.0182282271261299,2.4697795630287147,7.7826166631071825,1.3831037163734436,0.0214904131367802,0.2175080955028533,0.0268833754584193,0.1478160113096237,0.002403822611086,0.0182651506736874,0.0110559271648526,0.04252300709486,0.1465017557144165,0.0196803037077188,168.8239974975586,1.5102275013923645,11.46871862411499,1.3956871628761292,0.0735061317682266,0.0116229461506009,0.1672184005379677,1.093475377559662,1.5383699893951417,3.138306760787964,0.5125614106655121,6829.02300696373,54599.13534145057,59909.47062671743,0.0104731966360638,109.89638357162475,58.9284974529859,21.578542089456867,107.17206034064291,13.083737709000706
57.145799120888114,18.141391908749505,0.0175475778983954,2.570749107471784,8.048763025342486,1.3550755500793457,0.0218227321282029,0.2229890137910843,0.0264453463256359,0.1559323400259017,0.0031282206531614,0.0193167528137564,0.0122096448205411,0.0451439350843429,0.1394621342420578,0.0140069880522787,165.38296508789062,1.5332314729690553,11.7577410697937,1.37291100025177,0.075148868560791,0.0151270736940205,0.1730293363332748,1.2013877987861634,1.6272322535514832,3.0085156917572022,0.3735434949398041,6839.78206448555,54644.009652861205,59910.8956794004,0.0105946419072933,109.8844440460205,59.184001630563856,21.68098785298189,107.76471322476864,13.138837480545044
53.01116096246987,18.563480023058677,0.018646622184623,2.5215458984690486,8.086844851181377,1.200078308582306,0.0226082561537623,0.2205607637763023,0.0280073642730712,0.1540004760026931,0.0016387432580813,0.0175466015934944,0.0117084877565503,0.0441266771405935,0.1442535310983657,0.0270320454612374,143.9812240600586,1.5886467814445495,11.629662990570068,1.453958475589752,0.0758803158998489,0.0085216508246958,0.1674702480435371,1.1422223329544068,1.593672788143158,3.098254919052124,0.7246785223484039,6814.109762310982,53643.69249805659,59874.28633420905,0.0106303079887995,109.1449345588684,60.65602784685689,22.31509969230093,110.69699495434762,13.532166653126476
