NPP_pft0,NPP_pft1,NPP_pft2,VEGN_pft0_Leaf,VEGN_pft0_Root,VEGN_pft1_Leaf,VEGN_pft2_Leaf,VEGC_pft0_Leaf,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft2_Leaf,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2
114.4399476774037,94.57616437673568,15.90478438772261,10.73574676513672,0.1341897681355476,10.939996719360352,1.292637062072754,127.88154449462893,13.353119564056396,177.14810180664062,27.54619255065918,7444.107648277282,7908.128215789795,23464.382514187084,0.3583455246407538,252.41704795360565,257.91666374206545,42.59536418914795
114.98394625782969,97.03165339231492,16.000837130099534,10.812169647216797,0.1408721730113029,10.538537979125977,1.2887615799903869,128.67760314941407,14.014794540405273,173.99044799804688,27.493989753723145,7688.033187103271,7949.628742980957,23397.98211858321,0.1523501488380134,253.91609102487564,258.1083183288574,42.72785024642944
115.11747463773936,97.93541597574948,16.166189282387496,10.659340381622314,0.1384672045707702,10.3677978515625,1.2791482090950013,127.78641204833984,13.76653985977173,172.02485198974608,27.46548957824707,7470.098111915589,7925.482182312012,23377.46702507308,0.150997498165816,253.74579021334648,258.23969860076903,42.83927502632141
113.82479754742236,97.16826710104942,16.404411454498767,10.984565353393554,0.1466212153434753,10.497638702392578,1.201575529575348,129.09886932373047,14.549516868591308,173.30905151367188,26.308313179016118,7544.217024421692,7941.156885147095,23504.19252196424,0.1453820760827511,253.7724203705788,258.1528818130493,42.20350971221924
113.87467992845924,96.10277419090272,16.20433058589697,10.81539535522461,0.147182722389698,10.704627990722656,1.2332232117652893,128.1458984375,14.60774974822998,175.62026977539062,26.75421695709229,7393.464153289795,7905.772948074341,23498.20420447675,0.3545998601708561,252.74373431205748,258.00747203826904,42.29447877407074
114.30092089455574,94.68133200407028,16.11369481012225,10.783399486541748,0.1320281282067298,10.9554443359375,1.23253333568573,128.54730072021485,13.14425573348999,177.8704071044922,26.694116592407227,7598.392213439942,7968.887728500366,23380.16169225993,0.1492511965334415,252.44123707413672,257.8709716796875,42.14673972129822
115.1888745598495,99.49603483080864,16.32877299487591,10.93269739151001,0.1408515274524688,10.122669219970703,1.2495253086090088,128.88772735595705,14.028657150268554,169.82155151367186,27.03224830627441,7627.472520828247,7956.967419052124,23525.58093389272,0.1553158186376095,255.06715062856676,258.3848114013672,42.7375807762146
113.5078516645357,95.44265617132189,16.045005692914128,10.911494636535645,0.1467608571052551,10.799702644348145,1.2708837270736697,129.022216796875,14.542416286468503,176.12875366210938,27.29811172485352,7523.949966239929,7923.728158187866,23461.96478015013,0.1476611556019634,252.78406294584275,257.9769477844238,42.52152409553528
115.13650435581803,99.0334335371852,16.10767650566995,10.916603469848631,0.1417732566595077,10.192219734191896,1.3006454944610597,128.9002655029297,14.102145862579343,170.4243621826172,27.75119857788086,7642.132661247253,7961.62972869873,23506.196898574977,0.1510121909901499,254.90317462682725,258.34232006073,43.040411305427554
114.04189335070552,99.19752708524466,16.189635845273735,11.068981647491457,0.1435151323676109,10.200191497802734,1.275222659111023,129.43736419677734,14.25365047454834,171.1334686279297,27.41090087890625,7494.683140945434,7938.156700897217,23632.48599155877,0.1430077733471989,254.23251767158507,258.2896875381469,42.82798438072204
115.99827457740903,96.9315325975418,16.420872340351345,10.610751342773437,0.130950154364109,10.55217742919922,1.1930949687957764,127.83710327148438,13.042001342773435,174.0612030029297,26.17675609588623,7717.206565284729,7963.574254989624,23294.294578943467,0.1550559572875499,253.9552131652832,258.10776138305664,42.11516675949097
114.26188124530016,97.31556132137776,16.141593776270746,10.63889684677124,0.1437039345502853,10.428252220153809,1.2446138501167296,127.37301330566406,14.246999168395996,171.99398498535157,26.801680755615237,7262.118817329407,7944.125776290894,23460.292683384905,0.1386031665839255,252.7021556377411,257.2781183242798,42.38340847492218
113.67189082056284,96.04251207113266,16.275860249251128,10.854146003723145,0.1562439158558845,10.631536388397215,1.1918666362762451,128.31362609863282,15.477773952484132,173.6130844116211,26.043310546875,7232.203337669373,8016.019636917114,23619.22977227263,0.3461875534616411,253.48193655610083,257.16437377929685,41.90203366279602
113.59112919662148,94.8607281267643,16.1911761701107,10.837410736083983,0.1479159832000732,10.887139320373535,1.225332260131836,128.24788970947264,14.659741973876953,176.64418029785156,26.60985450744629,7398.77203502655,7900.465686416626,23485.524354667752,0.3872226739767939,252.5037365436554,257.9484907150269,42.17697126865387
114.02974617630244,96.49101664721964,16.280766934901475,10.74581127166748,0.1489345848560333,10.614147186279297,1.231792199611664,127.70827178955078,14.744928550720214,174.3997039794922,26.781464195251463,7379.75490398407,7916.615228652954,23445.535688548647,0.3848005041480064,253.0492973446846,258.0851333618164,42.385690975189206
113.45491974577308,97.42284845113754,16.270010670274495,11.079451942443848,0.1456056118011474,10.496393203735352,1.22927725315094,129.61416778564453,14.466509532928466,174.015869140625,26.7217586517334,7482.559447669983,7955.8229763031,23631.96516237889,0.1417330486234277,253.34480047225952,258.103297996521,42.34482507705688
115.07223798427732,98.62154883146286,16.385927475243808,10.902785110473634,0.1376173093914985,10.285491943359377,1.2203996300697326,128.77926788330078,13.686195659637452,171.77635192871094,26.605472564697266,7695.577952003479,7959.803442382812,23452.818375335704,0.1576326328329741,254.65616031885148,258.25451641082765,42.42777242660522
113.80035965759308,96.9533205717802,16.02328754514456,11.06390323638916,0.1384518191218376,10.5294771194458,1.2850691318511962,129.41746368408204,13.79315710067749,173.5167236328125,27.4400993347168,7494.191456604004,7959.285147094726,23627.54770586274,0.148086396837607,253.53664389848709,258.1380069732666,42.72129495143891
113.64405090864749,94.5159785091877,16.273722391016783,10.8724609375,0.1512651488184929,10.896932601928713,1.176129698753357,128.19780883789062,14.99915132522583,175.89883575439453,25.81327972412109,7252.3031929016115,7970.36283569336,23546.086347278982,0.2802984502166509,253.45840777158736,257.0265968322754,41.67367947101593
115.28926396835595,98.29121723473072,16.310907962918282,10.691600036621091,0.1420556172728538,10.336482048034668,1.2286844491958615,128.08558349609376,14.114168167114258,172.21307373046875,26.67266082763672,7575.200834274292,7959.220183563232,23373.97195356008,0.1457373601384461,254.06576783061027,258.22656440734863,42.4442262172699
113.24606525599955,94.52677078545094,15.89177045598626,10.896764945983886,0.1396809458732605,10.908126831054688,1.267392110824585,128.1477523803711,13.898113346099851,176.20078887939454,27.03620300292969,7323.127041625977,7981.706298828125,23581.620711972435,0.3767761665862054,252.0857239484787,257.113084602356,42.26789948940277
115.6980084342882,99.0805076032877,16.246842616051435,10.72160472869873,0.1455056563019752,10.206961631774902,1.26157466173172,128.3141830444336,14.435615921020508,170.97567749023438,27.199573516845703,7687.2464599609375,7961.540478515625,23381.458692574022,0.1511760354042053,254.8156056046486,258.30542373657227,42.75729646682739
113.41663212627172,96.98026661276818,16.006644440069795,10.989387512207031,0.154557017982006,10.548137664794922,1.2896226406097413,128.78694763183594,15.308709049224854,174.098876953125,27.5332612991333,7405.998559188843,7902.17144203186,23605.156769144967,0.3665701794903725,253.29677159786223,258.09896659851074,42.73197324275971
114.60394387878478,96.22952154278757,15.969995107874274,10.952592277526856,0.1329383969306946,10.679224014282228,1.284340500831604,129.85274658203124,13.252704906463624,175.33270263671875,27.42343406677246,7769.4499639511105,7957.656634521484,23438.54541848336,0.1512356385588646,253.54649965763093,258.02364921569824,42.610948491096494
113.44567902404816,94.96148743033407,16.228889786452054,10.708679389953613,0.1441966727375984,10.851128578186035,1.1861547470092773,127.91979064941408,14.310441303253176,176.0596160888672,25.94097194671631,7338.784614753723,7937.456130981445,23452.66906615883,0.3626021714415401,251.3854709208012,257.03779182434084,41.74881527423859
115.58112099189312,98.80098835974933,16.064799108728767,10.73791275024414,0.1358664259314537,10.265968322753906,1.2994699120521545,128.17345428466797,13.517426776885989,171.7623748779297,27.71428699493408,7678.745212554932,7969.315048599243,23381.11554326,0.1523199260700494,254.4821820616722,258.25383377075195,42.95431082248688
113.39196116048842,96.71466532945632,15.985724830254911,10.947176551818847,0.1473933696746826,10.605168342590332,1.287540590763092,128.4850845336914,14.625250720977784,174.82284393310547,27.48671817779541,7368.996098899841,7924.158752059937,23573.54674472739,0.3747344481293112,252.90087580680847,258.05334281921387,42.67403063774109
114.73289434183388,95.87921909689904,16.03928070962429,10.598902702331545,0.1408836156129837,10.72221851348877,1.2733675837516785,127.67610931396484,13.956663513183594,175.4163818359375,27.29114418029785,7549.884186363221,7912.311778259277,23250.151044233637,0.3711283228360116,252.94195253252985,258.0230157852173,42.57609951496124
113.77149816658348,97.5445964396,16.092178680747747,10.8720947265625,0.149972827732563,10.37145709991455,1.2670443177223203,128.44349060058593,14.881469821929931,171.17205810546875,27.14361572265625,7266.660996627807,7927.298499679566,23648.85810702195,0.2812752791680395,253.0994520843029,257.3270679473877,42.57616436481476
114.31799737308174,95.8455945432186,16.189817713201045,10.76569423675537,0.1361807212233543,10.729799270629885,1.2443573832511905,128.34093017578124,13.548496913909911,175.51373291015625,26.950523376464844,7492.146848487854,7955.940606307983,23428.65894233925,0.1383978391997516,252.8088696539402,258.0158660888672,42.40189452171326
115.19297469686715,99.5832234762609,16.385710275918246,10.734475994110108,0.1484035521745682,10.139286041259766,1.2346030235290528,127.86546020507812,14.72676706314087,170.54306030273438,26.84530639648437,7381.491282653808,7905.353081893921,23556.08546206288,0.1423960006795823,254.2350427865982,258.333842086792,42.610003328323366
113.725945244357,97.69889278411866,15.973889565840365,11.018159008026124,0.1553970336914062,10.403125762939451,1.3080323815345765,128.74056091308594,15.407050228118896,172.296630859375,27.766466903686524,7464.9322170257565,7959.846463012695,23613.1135059834,0.1435790622141212,254.06178435087205,258.21877212524413,42.94310123920441
113.67580043468624,95.09679779410362,15.986645314097403,11.02483606338501,0.1388230994343757,10.844359397888184,1.2822408556938172,129.5542755126953,13.829920101165772,176.24896240234375,27.444905090332032,7520.619666862488,7958.142782592773,23603.716519519243,0.1473416752181947,252.808068048954,257.9697662353516,42.5777262210846
114.84751395042986,95.91783261299132,16.163011403381823,10.803133964538574,0.1376736342906951,10.696295738220217,1.2533114075660703,128.64861450195312,13.707222175598144,174.85801696777344,27.06387004852295,7629.13198890686,7947.936212921142,23410.11997189686,0.1601598736364394,253.5122611999512,258.0576419830322,42.48942265510559
114.09780664332212,96.71327029466627,16.114543133974074,10.971104907989504,0.1376495033502578,10.603127002716064,1.25686514377594,129.2379150390625,13.696738529205325,174.76527404785156,27.070559310913087,7555.351921653748,7938.092042160034,23539.08592366559,0.1444644418545067,253.31233654022216,258.0578098297119,42.47793185710907
114.5820889128372,96.81954395771028,16.44582395553589,10.744117736816406,0.1464600965380668,10.598589897155762,1.182443869113922,128.074658203125,14.53162202835083,174.9573211669922,26.044875717163087,7433.328774642944,7899.771113204956,23503.67176479964,0.3647071841172874,253.090885424614,258.04800510406494,41.98584160804749
114.94532129038126,99.3986688286066,16.199640022218226,10.950895214080813,0.1481486991047859,10.139459609985352,1.2834226846694947,128.7368133544922,14.741691493988036,170.01132202148438,27.53730010986328,7432.813380813599,7916.532678985595,23700.143321953383,0.1475007927045226,254.6698707222939,258.3697109222412,42.95660920143128
114.5883649893105,98.82558813840151,16.50347486883402,10.953908443450928,0.1454269975423812,10.23478889465332,1.1933598160743712,129.16177368164062,14.458475303649902,171.00613403320312,26.19319686889649,7495.218551063537,7991.284703826905,23624.360027318577,0.1373563126660883,254.3363431334496,258.30349349975586,42.26572437286377
115.57120878510176,100.10129404217004,16.223872459679843,10.62773904800415,0.1466110691428184,10.07351779937744,1.269279706478119,127.91605377197266,14.520399379730224,170.1907958984375,27.288616371154784,7494.582041358948,7923.49021949768,23391.716206985097,0.1433964519295841,254.36014968156812,258.35722122192385,42.8378181219101
116.15994666498156,98.26488582640886,16.245271760225297,10.54691457748413,0.1336558073759079,10.317838668823242,1.2584571599960328,127.53781127929688,13.293998432159423,171.6205596923828,27.148676109313964,7549.752885437012,7949.412675094604,23332.84242387517,0.1454299771226942,254.11883063316344,258.2680854797363,42.71446514129639
114.71436207983643,99.09552157521247,16.361271984130145,10.753736686706542,0.1518446192145347,10.221410751342772,1.2233442425727843,127.78732452392578,15.039730739593503,171.42803955078125,26.61083221435547,7422.360076713562,7913.044741821289,23501.865842065665,0.1451806625816971,254.0846976876259,258.2732151031494,42.4513043642044
114.23790607433766,95.00033119916915,16.01270397081971,10.522699451446533,0.1428947508335113,10.835086822509766,1.2569449901580811,127.13233184814452,14.18951187133789,175.76214599609375,26.995923614501955,7312.414919471741,7955.59655456543,23365.21979104785,0.3722337801009416,251.6736010313034,257.0497108459473,42.27824523448944
114.5445637119934,96.05605754852294,16.338217762112617,10.782355117797852,0.1391784086823463,10.7190580368042,1.1979373812675476,128.54436645507812,13.836182975769043,175.85794067382812,26.240065574646,7621.202580070496,7920.871050643921,23362.676109500968,0.1567314933054149,253.14748418927192,257.99407386779785,42.03549482822418
115.05823282431813,96.12667480707168,16.05780461728573,10.66625919342041,0.1397291004657745,10.669673919677734,1.2829163193702695,127.63799133300782,13.891003704071045,174.78089904785156,27.49196128845215,7467.151612663269,7914.24938659668,23443.97398434297,0.3725707619450986,253.1983768761158,258.0614459991455,42.70002830028534
113.83216622564942,94.98097525238992,16.168103214167058,10.963139533996582,0.1623763009905815,10.797955513000488,1.2078095912933349,128.74881896972656,16.121875,174.7499237060547,26.25474166870117,7212.83009147644,7973.852116394043,23682.805463294277,0.325962690776214,254.33275043964383,257.0889980316162,41.93342573642731
113.51884458847344,95.75575239658356,15.894853835552931,10.913986682891846,0.1570865780115127,10.668863296508787,1.3001609325408936,128.48174896240235,15.561318397521973,173.71652221679688,27.582951164245607,7204.492929077149,8009.95389328003,23655.007937119448,0.335549174901098,253.62354194521905,257.15640487670896,42.63019108772278
113.785568664968,97.35519698262216,16.190779469907284,10.937178897857669,0.1559158205986023,10.503865242004396,1.2421738505363464,128.8584426879883,15.469461727142336,174.01693572998047,26.860709381103515,7368.088739967347,7914.41243019104,23640.30224853904,0.3508714129216969,253.2199146270752,258.1040683746338,42.41357157230377
115.9602398360148,99.30642177164556,16.291984543949365,10.692658710479735,0.1352993592619896,10.151605606079102,1.2536967992782593,128.4376434326172,13.460188007354736,170.08016967773438,27.060426712036133,7752.482508087158,7930.105736160278,23276.22062009668,0.1623814564198255,254.9974427878857,258.3692958831787,42.75006189346313
114.78965229280293,97.79963346719742,16.348828625679015,10.879021835327148,0.1445066854357719,10.404691696166992,1.2116878032684326,128.4845413208008,14.362775897979736,172.6382293701172,26.40597190856933,7466.8279296875,7936.404276657105,23604.270892079367,0.1998417548835277,253.98142082691191,258.1976146697998,42.2831383228302
115.505685242638,98.16933709084988,16.528016866743563,10.720918083190918,0.142834922671318,10.334434700012206,1.1830191016197205,128.23856506347656,14.195646476745605,171.79562377929688,26.03441467285156,7638.472357940674,7922.299937820435,23363.363158062217,0.1557871602475643,254.47125242948533,258.2574436187744,42.163722372055055
112.2433764193207,95.30634006857872,15.895961927622556,11.033367443084718,0.1525186464190483,10.764904975891112,1.2761242985725405,128.7779098510742,15.108909511566162,174.8649673461914,27.165073585510253,7333.738815498352,7950.681546020508,23602.537072609317,0.3498405150603503,252.2017840743065,257.1021291732788,42.38508360385895
113.64749620761722,98.66139633655548,16.455551648139952,11.04966688156128,0.1528972506523132,10.282448768615724,1.1926033973693848,129.38329162597657,15.17846212387085,171.80966186523438,26.144904327392577,7478.428813552857,7964.191205596924,23613.9334315034,0.13991838269867,254.02700425386428,258.2510021209717,42.19157009124756
113.36130094267428,97.6014967918396,16.100552913174035,10.98563985824585,0.148020452260971,10.398958206176758,1.259172773361206,128.9755081176758,14.682319831848144,172.04242401123048,27.04565849304199,7340.290009117127,7951.070207214356,23714.658824745256,0.3803007632493972,252.69002046585084,257.27721748352053,42.47538969516754
113.75313876271248,95.95592859983444,16.05652646422386,10.62658052444458,0.1397866204380989,10.67587661743164,1.2525381565093994,127.20311737060548,13.878253746032716,174.48190307617188,26.92277793884277,7344.577668190002,7920.3123336792,23364.64550731371,0.3592499419115483,251.7587852954865,257.1330116271973,42.31810777187347
113.96097507476809,97.1741974145174,16.27019328996539,10.934404850006104,0.1535740777850151,10.50586986541748,1.2211731910705566,128.7495376586914,15.254114055633544,173.5362091064453,26.52316055297852,7379.885332107544,7916.651666641235,23637.670922497004,0.3562760478351265,253.4425993323326,258.13797702789304,42.28661704063416
114.53245685119182,94.5363648712635,16.382418110221625,10.671234798431396,0.1370757162570953,10.959196090698242,1.1741477370262146,127.59107971191406,13.629163646697998,177.5237243652344,25.870641136169432,7482.000860214233,7875.065757751465,23367.62175337191,0.3485584876034409,252.4517436981201,257.89633865356444,41.78217933177948
114.98372615650295,96.62269508838654,16.412077198922635,10.69204034805298,0.1310675248503685,10.630743026733398,1.1726257085800171,128.06835479736327,13.033397197723389,175.22293090820312,25.7941707611084,7571.740427970886,7961.551351928711,23357.434748141404,0.1471105603966861,253.1376195192337,258.03311347961426,41.855941724777225
115.77830961495638,98.67080623805523,16.242093104869127,10.571341133117675,0.1390828132629394,10.26173210144043,1.263000249862671,127.63997192382811,13.795156860351565,171.30401611328125,27.226934242248536,7499.318377685547,7954.03225440979,23365.71081454555,0.1464392704889178,254.04889762997627,258.2840118408203,42.76361858844757
113.81049278657883,97.39503028392792,16.27194848135114,10.907936000823977,0.1454311951994896,10.499613761901855,1.2165354490280151,128.32372131347657,14.436121368408203,174.01974487304688,26.449589920043945,7387.405722045898,7934.7618991851805,23575.915675281256,0.3794896816834807,253.22744264602665,258.1049989700317,42.22712335586548
114.92977287005633,98.68856362849472,16.174993281066417,10.773580169677734,0.1397291883826255,10.28846549987793,1.2684808015823363,127.87199401855467,13.88651123046875,172.0565643310547,27.277387619018555,7401.396333885193,7948.1733089447025,23558.51959659445,0.1356948583852499,253.7994947373867,258.23337135314944,42.73112788200378
114.97951896302402,96.7227701753378,15.984614760801197,10.686797142028809,0.1425265610218048,10.597639083862305,1.2947584986686709,127.81996154785156,14.142937564849854,174.64907836914062,27.615931510925293,7470.325087928772,7893.955038452148,23454.009190120152,0.3605297117494047,253.2324871480465,258.0663173675537,42.75357432365418
115.178036560677,95.87221545577049,15.91617766097188,10.583720302581789,0.1321502491831779,10.753076553344728,1.3001493096351624,127.5453155517578,13.152006435394288,176.19839477539062,27.67171287536621,7671.553192710877,7946.84273071289,23204.11435033776,0.1569892182014882,253.02270374298092,257.9725799560547,42.70865716934204
114.0382728319615,96.34693572521208,16.07287265509367,10.852136898040772,0.1494281992316246,10.6446533203125,1.263960599899292,128.23068389892578,14.83618230819702,174.7765121459961,27.137775039672853,7475.99292049408,7912.516662597656,23494.73687235113,0.3750468913931399,253.2893721818924,258.0600805282593,42.522453379631045
114.3313584331423,96.4033254802227,16.32550287693739,11.029275798797608,0.133510310947895,10.63126277923584,1.2088583707809448,129.97349700927734,13.292192363739014,174.59242248535156,26.40019302368164,7758.598442268371,8009.319547271729,23493.402449245958,0.1551797269377857,253.81230758428572,258.0719490051269,42.17105894088745
114.41380343753843,97.5646913409233,16.046952865645288,10.799300575256348,0.146741110086441,10.459290504455566,1.2782146692276002,128.62939910888673,14.56642770767212,173.44667053222656,27.333802223205566,7488.860062026977,7900.971940612793,23458.42754280318,0.3983345636166632,253.43191215991973,258.14070625305175,42.67797000408173
114.09419012367724,94.76930096745492,15.96662672907114,10.626483154296874,0.1436629608273506,10.866877555847168,1.2517905116081238,127.11200408935548,14.282489585876466,175.88876342773438,26.838567543029782,7272.197716522217,8007.651030731201,23390.332639057444,0.3466822010930627,252.76879034936428,257.0261173248291,42.18123021125793
116.64713377375156,99.4663591504097,16.43946616128087,10.555019569396972,0.1385133534669876,10.12449550628662,1.2360986590385437,127.28298797607422,13.794143867492677,169.78450622558594,26.914203643798828,7441.471185493469,7937.038215637207,23507.96724040686,0.143541543604806,254.6519280254841,258.3899917602539,42.70040035247803
114.49186654184014,94.86395708918572,16.244380436837673,10.809753131866454,0.130225995182991,10.878314018249512,1.2039081573486328,128.95781860351562,12.97194004058838,176.42559814453125,26.234352111816406,7752.361846733093,7923.243236923217,23261.75952064032,0.1617921080905944,253.14601100087165,257.9642925262451,42.01350271701813
114.92839636430143,95.2712274968624,16.30945566445589,10.657225704193117,0.1309031292796135,10.811625480651855,1.194811987876892,127.89684600830078,13.027373313903809,175.92483520507812,26.11872291564941,7560.297665023803,7931.172515869141,23321.535851538083,0.3594296101946383,252.91252331733705,257.9951105117798,41.99133293628692
116.010307893157,99.49908062294124,16.244420339167117,10.596282291412354,0.1361476227641105,10.150721549987791,1.2645316123962402,127.66655120849607,13.529783916473388,170.61911010742188,27.23546142578125,7549.069119071961,7949.618016052246,23356.911742171356,0.1437991255428642,254.3955341696739,258.3296295166016,42.79964118003845
113.50027134977282,94.6656963467598,16.003050226718187,10.866185569763184,0.1452300190925598,10.939862251281738,1.2532825350761414,128.19021453857422,14.437389278411866,177.41781616210938,26.92177276611328,7482.449273490905,7923.413346481323,23453.69556133689,0.3776425389107317,252.4968888580799,257.89941596984863,42.28122761249542
114.08245886601507,94.98810918331148,15.87882674112916,10.700805282592771,0.1455413401126861,10.845855712890623,1.2707264304161072,127.50546493530274,14.470031547546387,176.0045166015625,27.080714797973634,7319.330150032043,7955.819005966186,23417.4229232363,0.3765703839249908,253.02683265805248,257.01653995513914,42.27932848930359
114.72750927451996,99.51572509855032,16.220415698736907,10.883537578582764,0.1451855927705764,10.164340019226074,1.2735698223114014,128.8369903564453,14.427125549316406,171.05560302734375,27.419140243530272,7533.147693824768,7968.32872467041,23523.28975949558,0.1499857277609408,254.30315327644348,258.29552841186523,42.84160780906677
114.59149951413274,94.93064795732498,16.16067056134343,10.65043134689331,0.139843401312828,10.912107467651367,1.2241774678230286,127.7156005859375,13.89074773788452,177.50450134277344,26.576251220703124,7448.448843955994,7914.756277084351,23415.385146253357,0.3747314924839884,252.31177772283556,257.8939905166626,42.11400775909424
115.04496244955808,97.17719011604784,16.28290789499879,10.676559162139892,0.1415059447288513,10.515029907226562,1.2222984790802005,128.26397552490235,14.03428030014038,173.7899932861328,26.56843490600586,7497.937117004394,7967.524558258056,23438.36709202888,0.1415445478633046,253.36534024477004,258.1229106903076,42.306338214874266
114.09740030318498,99.46082697212697,16.234909712523223,10.968971729278564,0.1566980093717575,10.155458450317385,1.2647045850753784,128.60501098632812,15.517353820800782,170.64325866699218,27.240578269958498,7427.267173576355,7930.801176452636,23631.18872427047,0.1421432367991656,254.4139239192009,258.3250268936157,42.78136854171753
114.90042302310466,94.40023872852323,16.07495035007596,10.564680004119872,0.1326971232891082,10.956757545471191,1.2507954239845276,127.16217956542968,13.199692726135254,177.04454040527344,26.95367813110352,7400.274913597107,7921.540734863282,23366.96066510594,0.3720404005609453,252.2668326795101,257.9265651702881,42.33696591854096
114.09696284197273,99.22585216760636,16.320303554460406,10.953030490875244,0.1468321681022644,10.099981307983398,1.2441070437431336,128.6846176147461,14.58463191986084,168.7742156982422,26.941361236572263,7342.146147346497,7914.839400863648,23715.32580328142,0.1907823690678924,253.71506546735765,257.4777589797974,42.61480796337128
113.69930726829917,95.3278613448143,16.37538013905287,10.965302848815918,0.1385528028011322,10.820904731750488,1.1808152556419371,128.5637222290039,13.793537902832032,176.33502197265625,25.960354042053225,7463.900128746032,7909.505117034912,23562.760864333395,0.378562186518684,252.85223644971848,257.9662498474121,41.874068808555606
113.58943721801045,96.12288070321084,15.958051800727844,10.807768535614011,0.1438147619366646,10.638830184936523,1.2831218719482422,128.28046722412108,14.29425926208496,174.01251220703125,27.35686054229736,7338.069126701355,7920.231322479248,23560.149256317487,0.3534656974487006,252.00056747198104,257.1597604751587,42.53081419467926
114.83783586807547,97.42944335341454,16.273872258514167,10.876942539215088,0.1347389623522758,10.494434356689451,1.2272228002548218,128.6970428466797,13.397864627838135,173.9817657470703,26.669702529907227,7730.756262588501,7999.627709960938,23414.17615622484,0.1527891437988728,254.057603341341,258.10819816589355,42.33866798877716
114.08076721690595,94.96758695840836,16.22290258780122,10.898830223083497,0.1377225697040557,10.863207817077637,1.2206507921218872,128.58886260986327,13.71157283782959,176.34762573242188,26.55346851348877,7409.128516197205,7901.3992919921875,23583.374547570525,0.3563919621985406,252.6779814481735,257.9663772583008,42.16124012470245
113.74885298609732,96.4326332271099,16.25625875890255,11.082338047027587,0.1371278539299965,10.625991821289062,1.2339208483695985,129.4801040649414,13.668464851379394,174.539794921875,26.809184074401852,7560.891465187073,7924.442588043213,23564.54255351691,0.1507489571813494,253.459676527977,258.0738862991333,42.37146868705749
