NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,VEGN_pft0_Leaf,VEGN_pft0_Stem,VEGN_pft0_Root,VEGN_pft1_Leaf,VEGN_pft1_Stem,VEGN_pft1_Root,VEGN_pft2_Leaf,VEGN_pft3_Leaf,VEGC_pft0_Leaf,VEGC_pft0_Stem,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft1_Stem,VEGC_pft1_Root,VEGC_pft2_Leaf,VEGC_pft3_Leaf,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3
159.8759810778778,27.645626387186347,2.046498329937458,21.964468653872608,11.511094760894776,4.197987699508667,4.042906522750855,0.2454331576824188,3.13232216835022,5.267406320571899,0.0240162204951047,0.7922478139400482,135.98088531494142,1502.0975219726563,429.8113311767578,4.62116060256958,142.63751068115235,313.74721069335936,2.03426833152771,38.31388397216797,892.7076263427734,2431.250165081024,5113.946490769228,0.2472940964391455,668.4150895308703,53.03435803987668,4.164656279142946,41.29227218329906
175.83102924665437,28.84581446860866,1.9999266099184752,23.13690690882504,13.67431926727295,4.913599014282227,4.586410808563232,0.252363920211792,3.245582127571106,5.405261898040772,0.025271201133728,0.7790320873260498,137.8330078125,1831.9912841796877,487.6353698730469,4.746859693527222,151.67217864990235,319.1621398925781,2.115315055847168,38.05140495300293,995.995426940918,2724.465294981003,5235.919303481374,0.2164469418290537,679.9321777869015,53.05105029023253,4.173434411874041,41.26910941787064
199.55265702432956,28.431837153667583,2.005651783011854,20.705791667476294,13.58924560546875,5.140429782867432,4.94577374458313,0.2420178711414337,2.979041767120361,5.0148955345153805,0.0241843104362487,0.7491379022598267,142.25173950195312,1883.8284790039063,525.9771423339844,4.5720765590667725,134.50702819824218,295.25469970703125,2.0351006031036376,35.89961585998535,967.5978534698486,2542.838077068329,5174.479149712459,0.2591708043124526,666.3003497079014,52.1813614732353,4.120441957563162,40.87661583833396
185.1414432492107,29.900419635185973,2.0392793502658604,22.57711765654385,12.233795070648194,4.906815910339356,4.551472806930542,0.2528169214725494,3.3953115940093994,5.779358386993408,0.024128364957869,0.8139785706996918,139.94122161865235,1788.2881591796877,485.1095184326172,4.756385469436646,157.40712280273436,352.51397705078125,2.0519876003265383,39.564886474609374,993.6176448822022,2710.08013920784,5237.2725908163,0.2316811141790822,679.2053625512868,53.23139051761245,4.151445451611653,41.28414620123804
161.86092992138583,27.369085938716307,2.0054099118337034,22.815886854752897,11.436722660064698,4.890357255935669,4.345505285263061,0.2353448390960693,2.946870970726013,5.268843936920166,0.0253767494112253,0.7697713553905488,135.21306304931642,1812.0005004882807,463.3173797607422,4.42311840057373,142.3478546142578,314.5836883544922,2.124108386039734,37.52139129638672,1000.2501293182372,2717.353519630432,5159.88887672415,0.2447802958078682,670.0537203512155,53.07491449217196,4.188100451882929,41.240704148262736
148.4323067463003,30.57890444225632,2.035845708847046,21.677121656015515,15.033647060394289,4.215472793579101,3.859360671043396,0.2519156128168106,3.3792981624603278,6.028395891189575,0.0255940768867731,0.7481842398643493,127.2323356628418,1475.6740112304688,411.1158081054688,4.743879508972168,158.0873809814453,375.4902618408203,2.141643738746643,36.12942810058594,866.0963159561157,2339.795129799843,5183.419720281195,0.2313674967736005,669.8235551151447,54.70150299993111,4.2415343735832725,41.146768455579874
201.67873757276683,30.50847552376799,2.0463070063851774,21.25798424370587,12.424116802215575,4.835851049423217,4.526735115051269,0.2331327483057975,3.065874624252319,5.2836860656738285,0.0236195506528019,0.7903723537921905,141.2329132080078,1806.752990722656,481.5169952392578,4.398774909973144,144.02698516845703,332.4666473388672,2.0093730449676515,38.004851531982425,999.0663993835448,2818.079807806015,5283.605505565089,0.2545834225835278,668.2369250716641,52.87929743873538,4.137578438222408,41.20114725269377
151.91924545681104,27.87863511236501,2.004498801380396,23.745348584651943,11.87969331741333,4.364724254608154,3.794739127159119,0.2356659591197967,2.8838397741317747,4.94612603187561,0.0248891407623887,0.8339834034442901,136.10956115722655,1528.4696166992187,403.4135650634765,4.423362684249878,130.98169708251953,296.6206359863281,2.086041188240052,40.891025924682616,886.9482931137085,2416.45918405056,5035.412704062602,0.2554804513929412,668.3815938587301,52.63661783501739,4.161183080822229,41.36582945398986
168.71855735611172,28.421401626663283,2.032207514718175,21.69363654851913,11.469188976287844,4.68758339881897,4.204507303237915,0.2413423866033554,2.9327444553375246,5.455566310882569,0.0238203536719083,0.79035524725914,141.08877410888672,1670.19814453125,447.8741455078125,4.535855484008789,142.89168395996094,323.165869140625,2.026919054985046,38.146894454956055,934.9107179641724,2454.1127619981767,5055.533549096994,0.2600770998746157,667.7203626348637,52.67090990623692,4.125486070290208,41.20455557741225
187.07100857449691,31.73626837343909,2.0186640031635763,21.092125683650373,12.784922981262207,4.792122507095337,4.719369888305664,0.2507034346461296,3.4507699251174926,6.132907247543335,0.0240999080240726,0.7860351800918579,141.29491424560547,1728.2606201171875,502.5358184814453,4.7199818134307865,165.2742172241211,383.9665008544922,2.03566370010376,37.73742179870605,994.6990148544312,2672.8031595230104,5118.077777642105,0.2411270516226068,667.8757426490076,53.426471727906026,4.131497404538095,41.174608106166126
183.459883401054,29.35825025876111,2.02733342256397,21.02688282355666,13.75712842941284,5.420396900177002,4.9598228454589846,0.2380736529827118,2.9010944843292235,5.241813802719117,0.0241484068334102,0.7825564503669739,140.50519561767578,1989.2296997070312,529.0579833984375,4.47077169418335,135.54735412597657,316.1422180175781,2.0474569320678717,37.54890899658203,995.6683811187744,2765.759058094025,5131.866887801606,0.2140252528595738,688.3997594066896,52.37963595886831,4.137833273457363,41.15053927190602
167.70659660906531,28.152099969470875,1.9877953292801973,23.09593495093286,11.645294666290283,4.688902139663696,4.612625455856323,0.2374027624726295,3.1558166265487677,5.326441478729248,0.0255164820700883,0.7949809193611145,135.36040191650392,1749.8520629882812,491.55364990234375,4.458152103424072,156.09354095458986,326.36583251953124,2.119666314125061,38.81136360168457,1006.050742340088,2761.5528472185133,5350.577492384566,0.2501606227830052,669.1569762211293,53.33693454766762,4.1807272269390525,41.33509920351207
148.29073975298087,29.76659524641,2.036912423558533,21.483013218641283,13.996079540252683,4.100701332092285,3.9590650320053102,0.2409887418150901,3.204939532279968,5.850715732574463,0.0251777930185198,0.7889746725559235,128.9202423095703,1436.4811889648438,421.8599456787109,4.552187252044678,158.75517730712892,345.32744750976565,2.108572506904602,37.98516273498535,857.2218385696411,2357.0480916023253,5079.751464819768,0.2325032072607427,669.3003314450383,54.11006129895104,4.223647384811192,41.34764861054718
168.15060316843446,28.13877687549466,2.0478703724220395,21.387209963425995,12.185489463806151,4.619156169891357,4.153788375854492,0.2352873057126999,2.993977189064026,5.033849000930786,0.0234361995011568,0.7905507802963256,140.9621810913086,1643.3333251953125,442.8219696044922,4.41595983505249,137.46723022460938,303.1367950439453,1.9982678055763248,38.05178260803223,917.7949937820434,2466.825763940811,5095.014349535038,0.2573801685357466,667.7450445254333,52.42317903152434,4.127307811658829,41.19850971475243
163.96039283960127,29.383199682971465,2.012207562662661,22.28622404076159,12.05800666809082,4.606535243988037,4.044190263748169,0.2403392136096954,3.0467005252838133,5.569537210464477,0.0242499412968754,0.813166207075119,139.63776092529298,1633.5183227539062,431.0572143554688,4.524594593048096,145.9088119506836,339.8104919433593,2.042000412940979,39.42955436706543,904.9484466552734,2467.503461909294,5157.193385987729,0.2581123352982103,667.815089423582,52.9894876448554,4.135000912193209,41.27249103859067
169.7552675674204,30.731676349276675,2.009096417017281,20.86130817942321,12.856711196899417,5.186617803573609,4.720151615142822,0.2495190143585205,3.3311012506484987,6.03410439491272,0.0250327603891491,0.769777649641037,137.36777038574218,1932.7630126953125,502.6129089355469,4.682731056213379,163.5856689453125,367.0803680419922,2.1054940700531004,36.89304008483887,997.9482286453248,2750.0539432525634,5222.820494842762,0.2176339352095965,683.406968716532,53.53131568965618,4.166373115684837,41.1136992957443
183.6073519915808,29.576000507758,2.0234664395451545,20.94624953567982,11.042122650146483,4.421914768218994,4.284308433532715,0.2381135120987892,3.01128363609314,5.411465501785278,0.0243967030197381,0.7430853545665741,139.5024429321289,1651.4665649414062,455.2423461914062,4.497503280639648,144.24375610351564,339.7943359375,2.056474304199219,35.68770179748535,992.7326316833496,2682.1868072509765,5429.587564630201,0.2372635656502097,668.4186583323404,53.27526312046102,4.15810325788334,40.943337843567136
174.26049626218156,29.7126907267957,2.054796633031219,22.563664999604224,12.163549041748048,5.027922105789185,4.704707527160645,0.2393685072660446,3.1496055841445925,5.704573631286621,0.0234856728464365,0.8062858641147613,139.56743927001952,1800.9198486328123,499.6148986816406,4.507655668258667,153.11488037109376,337.9029998779297,2.009703803062439,39.191084671020505,996.850206565857,2673.740159487724,5004.460551440437,0.2364766297629103,674.4664940675721,52.7438954158104,4.131052626622841,41.253549489378926
150.2253255179152,27.702777835307643,2.065478153154254,21.381742036342622,12.955362129211426,4.054856252670288,3.803343343734741,0.24790900349617,3.0399697065353397,5.464279079437256,0.0243955390527844,0.7317460954189301,132.45980377197264,1422.7054321289063,405.381494140625,4.651957702636719,146.37183990478516,315.8544128417969,2.0722422361373902,35.2794132232666,873.5929183959961,2369.0273239851,5052.29381874185,0.2471458505606278,668.8970260839909,53.531534257897874,4.204059212561697,40.9717045173049
190.06578915962015,28.68620865617995,2.022869387827813,22.80787196718156,12.672019386291504,4.9127520561218265,4.491046810150147,0.252846086025238,3.0410799980163574,5.803894138336181,0.0240743365138769,0.7715227603912354,141.35559997558593,1794.3861694335938,477.5753936767578,4.759467315673828,142.5685791015625,342.0480987548828,2.0319031953811644,37.60286903381348,996.7284776687624,2680.247633814812,5022.74404897308,0.2328570851474069,673.5231276702136,52.85219516903162,4.137245031818748,41.15828041993082
173.31403174852022,30.29283510031528,2.057772920653224,22.32556951977313,13.035208606719973,5.220136499404907,4.755221176147461,0.2421909093856811,3.289653873443604,5.890042638778686,0.0235766580328345,0.7967037439346314,139.30288848876953,1883.0447021484372,505.6580535888672,4.571479654312133,156.72525787353516,354.30328369140625,2.0190741062164306,38.65348587036133,997.805385017395,2737.40585167408,5157.341851985688,0.2351783973630517,685.2893970935605,53.06245995574864,4.139106398401782,41.25173800289631
162.5720055272337,29.318918198207392,2.0800528772175317,21.437556301057334,13.723380661010742,4.236955356597901,4.261423110961914,0.24422357827425,3.12683482170105,5.649826526641846,0.0237005803734064,0.771298885345459,133.40733489990234,1509.39111328125,452.9005615234375,4.589464092254639,151.66930694580077,334.0561553955078,2.019732546806336,37.14614143371582,909.3690937042236,2481.8682430267336,5065.428417874733,0.2515503958333284,667.5584962471388,53.49509826473077,4.185912133613601,41.19021826125682
152.08635541941038,30.86760268837825,2.0562200898304583,23.16167031787336,15.112369537353516,4.282353353500366,3.994702625274658,0.2381210327148437,3.424519681930542,5.87792387008667,0.0248529924079775,0.8262989938259124,128.19851989746093,1503.330615234375,425.1515869140625,4.477385950088501,160.92972869873046,367.1816497802735,2.102042078971863,40.32071876525879,872.1942708969116,2405.3968286037443,5157.847204150143,0.244517137017101,669.1705893573351,54.195356603700205,4.217501886608079,41.412737633660434
181.21683768394868,31.51620697822945,1.9912496749311688,21.678624879196285,13.405942058563232,4.87951078414917,4.636674594879151,0.23811716735363,3.3928391218185423,6.012812423706055,0.0250606467947363,0.7354615211486817,139.98467559814452,1776.803625488281,494.5582885742188,4.4910746097564695,159.11361389160157,375.7019805908203,2.091038227081299,35.42057876586914,994.3754516601564,2691.2569106578826,5194.409466964006,0.2188588080811314,675.8515401956626,53.39899392260704,4.156290954397991,41.94368893019855
168.83605417509096,32.002813471620904,2.0761539450846613,22.044451389089225,13.628886604309082,4.394060945510864,4.250647401809692,0.2418306916952133,3.4261189460754395,6.1104669094085695,0.023692606948316,0.7897886276245117,134.8224349975586,1569.2155395507812,453.0601501464844,4.552219820022583,168.19702758789063,381.6648742675781,2.0285146713256834,38.21962699890137,914.6877965927124,2499.3439061880117,5178.80422065279,0.2544343100860715,667.0718970041722,53.94920618460746,4.169891748065129,41.27468025013805
193.44560281471348,28.216746852447976,1.993453357554972,20.31312335766852,11.727546119689942,4.670671892166138,4.613079309463501,0.233259405195713,2.7802993774414064,4.894100761413574,0.0251148397102952,0.7510552644729614,140.47594451904297,1740.4356567382813,489.93812255859376,4.38808045387268,128.60912857055663,291.7926544189453,2.106825828552246,35.845864868164064,1000.0880025863648,2733.1675616264342,5203.461792884115,0.2453644057270139,667.6119252788834,52.34945877685095,4.152030359674245,40.94186309352517
187.0192189409165,29.2266519877594,2.027730878908187,21.433770359680057,12.772888469696046,4.874133348464966,4.606938457489013,0.2463161706924438,3.218215298652649,5.8694006443023685,0.0242224067449569,0.7800144076347351,140.57709808349608,1812.5602416992188,491.45896301269534,4.638812112808227,154.19829711914062,361.6792449951172,2.055087161064148,37.57639465332032,994.7607620239256,2710.3514869451524,5203.107563969726,0.2496071802452206,667.7996531517244,53.397291307983686,4.141166107077152,41.16155642233789
210.2159137534909,29.17311384351924,1.9724218845367432,23.87714595384896,17.586958503723146,5.474520540237426,5.365360069274902,0.2514713108539581,3.1271750211715696,5.45447998046875,0.0252718325704336,0.8207881927490235,137.08336029052734,2011.300268554688,570.2777587890625,4.747403860092163,146.95050048828125,324.38340759277344,2.0993760585784917,40.294684982299806,959.7096269607543,2587.9607623338698,5168.140164232673,0.2183544916566461,665.9196493587457,52.82485211150488,4.141174458898604,41.2860837187618
198.4223120206501,30.070485911518336,2.020800577662885,20.66576953716576,14.04044589996338,5.060552167892456,5.270465087890625,0.2538216024637222,3.238697934150696,5.698373413085937,0.0242104595527052,0.7527445375919342,140.1722625732422,1836.828857421875,559.9812133789062,4.7836497783660885,152.25709381103516,347.473974609375,2.0507580995559693,36.0469970703125,967.727041053772,2586.0418721914293,5188.595655656723,0.2646462514065206,665.7003810943104,53.02579362001852,4.131029497412965,40.915054051578046
193.361323438026,28.07396588611882,1.9787790466099977,20.590787892788647,11.5660813331604,4.608304595947265,4.594902467727661,0.2375861957669258,2.90689959526062,5.13668122291565,0.0249926257878541,0.768667584657669,142.2471160888672,1689.446691894531,488.7251281738281,4.484077072143554,138.93516540527344,299.9683990478516,2.08796706199646,36.76252098083496,992.963466835022,2734.006963133812,5038.015433196631,0.262773508625105,665.5042533770204,52.36983900620835,4.131791703635827,41.03934809714556
168.17385968645104,30.624995258683334,2.060807207878679,23.169858449697493,12.090920162200929,4.498780822753906,4.334941005706787,0.2490241825580597,3.48133270740509,6.184541320800781,0.0234079215675592,0.807288509607315,138.86813201904295,1613.0282592773438,461.5215911865234,4.683705568313599,162.9019348144531,381.8912231445312,1.998457169532776,39.428507232666014,994.9756744384764,2632.878941202164,5121.619349456019,0.2316060379613191,665.7823488851078,53.49160764490953,4.142854082304984,41.29033656232059
144.87650424945167,29.501289673475547,2.030910036899149,21.147333120554684,11.742725944519044,4.176128578186035,3.899080777168274,0.2337495237588882,3.1277086973190307,5.531790685653687,0.025135825201869,0.7352413833141327,132.48419036865235,1453.2423706054688,414.6625793457032,4.388904237747193,141.01395721435546,343.4178009033203,2.1126570224761965,35.372768783569335,858.8217517852784,2273.5976911067964,5127.769465593808,0.2372568608261644,669.9986260124482,53.68450397174456,4.2072349967435,40.99471971578896
191.0696555411443,29.53888160471997,2.0602942598983645,20.632804269343616,12.837822818756104,4.9517511367797855,4.414925575256348,0.2316718623042106,3.067162609100342,5.31974892616272,0.0234693933278322,0.7479357361793518,141.06563262939454,1829.853601074219,469.1284240722656,4.353240251541138,142.55797576904297,328.98322143554685,2.0034809947013854,35.81300926208496,995.1452505111696,2699.783488702774,5098.116860292107,0.2531270374311134,667.1596228823997,52.81045035631396,4.144226700020954,40.9304187245667
157.3203788536135,28.21035907104524,2.056605585664511,21.54144814573228,13.43563461303711,4.588409852981568,4.464900541305542,0.237646946310997,2.995291519165039,5.224882459640503,0.024331883713603,0.7608672082424164,135.7565887451172,1691.7950805664063,474.8347930908203,4.473490190505982,134.41234130859374,303.7180603027344,2.066403603553772,36.7002613067627,996.3991676330568,2662.2351636648177,5137.382850811724,0.2096224466571584,678.869370584283,52.79217756619328,4.188325384678319,41.12248068451881
187.03560176119208,27.073421403364044,1.9912270987406373,23.06880027092993,11.491435050964355,4.655786514282227,4.4543811798095705,0.2322881788015365,2.672550678253174,5.038597631454468,0.0246475800871849,0.8443619310855865,141.73757629394532,1690.4203002929687,473.2861602783203,4.371717119216919,120.24213256835938,294.39362182617185,2.0644304752349854,41.19767189025879,993.303116607666,2654.431415748596,5073.7224729958925,0.2491653887089341,666.1022029612213,52.06105626641656,4.132457801885903,41.303328237310055
220.71428850963716,28.87921962859109,1.991052643209696,21.195597848296167,14.24440622329712,5.446490383148193,5.614549207687378,0.2360632583498954,2.9260443449020386,5.315924882888794,0.0244265992194414,0.7686749041080475,141.34819641113282,1975.9203491210935,597.8221557617187,4.457194900512695,132.96027526855468,316.3276763916016,2.046573758125305,36.97062339782715,976.563970565796,2661.5091269016266,4939.160882031918,0.2408910473342985,665.0060568292625,52.18028764025657,4.1166252150665965,41.01409304887056
155.0329509781208,27.26870869877748,2.0136165229603646,23.28307081013918,11.704736137390135,4.283787059783935,3.84983172416687,0.2389796257019042,2.7774004459381105,5.219251203536987,0.0244501935318112,0.8568530023097992,136.9194137573242,1507.0680541992188,409.8689575195313,4.502506971359253,126.7800796508789,303.7141815185547,2.056061029434204,41.85598258972168,888.3840682983398,2432.859917283058,5043.785394278913,0.2528975720284506,667.8937662610784,52.55950792764197,4.14891064753756,41.36220679879189
190.99997101658957,30.43746961057186,1.968875849619508,20.80492862947285,12.694337940216064,5.035160779953003,4.932596635818482,0.2512206673622131,3.282492756843567,5.868311929702759,0.0251785082742571,0.7354057610034943,141.91209411621094,1817.3278442382807,524.035107421875,4.720778560638427,151.9502426147461,364.7682739257813,2.100814127922058,35.292672348022464,964.4599647521972,2563.0270389318466,5083.18534130468,0.2615244588116184,665.7562513289042,53.1054035644629,4.125855940114707,40.80279775895178
187.5769517559558,27.97886130067054,2.023391733597964,21.553293557092548,11.70752935409546,5.085463094711304,4.574630689620972,0.2447173371911049,3.0385721921920776,5.340123462677002,0.0239899668842554,0.7541954517364502,143.22325897216797,1852.421813964844,486.5692840576172,4.62140703201294,135.82232818603515,322.7899353027344,2.0392066717147825,36.41275253295898,995.1481830596924,2659.297326397896,5137.588578200293,0.253608184074983,666.5157614077441,52.55296626740019,4.121775156259536,40.96916691176593
162.62369023822248,29.217707014510232,2.063776080403477,20.91611680574715,13.89115104675293,4.850915861129761,4.21555106639862,0.2435396805405617,3.164222836494446,5.247221422195435,0.0238501299172639,0.7663791954517365,137.3335968017578,1784.90595703125,448.86260681152345,4.5781111240386965,145.24258117675782,314.8476593017578,2.0286484479904177,36.75482711791992,995.4946228027344,2624.536842274666,5169.12947449563,0.2195000506937504,670.766516022198,52.9689946191851,4.174993378017097,41.10887652784586
153.2223209949676,30.96903070649132,2.020701228454709,23.26341635771096,13.006097316741943,4.341150999069214,4.044825172424316,0.2371776029467582,3.2730822801589965,5.7546991348266605,0.0252249047160148,0.8129786431789399,134.35789489746094,1609.7917358398438,430.4277191162109,4.468744373321533,153.97228393554687,352.3872039794922,2.1170037508010866,39.72403335571289,997.6515718460084,2697.961788249016,5121.138711636095,0.2142522400536108,674.3906012747436,53.5852439700684,4.1999828988220544,41.37626457549632
164.82714321729728,30.200713407923462,1.9933925542980435,23.30055230408907,12.1172664642334,4.608925771713257,4.314685201644897,0.2371115610003471,3.214852952957153,6.063878011703491,0.0247181210666894,0.8259125292301178,140.1212646484375,1630.4397827148437,459.6594879150391,4.480422830581665,148.2656448364258,377.6028564453125,2.0761395931243896,40.36673240661621,908.4541929244996,2462.29826862812,5152.991667859792,0.2569036473752931,667.8082078468054,53.28988205938949,4.1320507972501215,41.304393637180326
187.86153488783165,28.883316469565035,2.043419686984271,20.596629014238715,11.284224319458009,4.953860092163086,4.433262729644776,0.2387753903865814,2.8791293621063234,5.545799016952515,0.02387041952461,0.7645386576652526,140.24835815429688,1848.279235839844,471.7966033935547,4.481012010574341,142.61868286132812,339.0223419189453,2.0323482394218444,36.57180633544922,998.6010007858276,2775.921280527115,5314.040643779375,0.2515669707208872,670.4850975056179,53.0829123219708,4.144025186542422,41.04308853447437
195.1324217890389,28.40193809019693,2.0368600614368915,21.03814651370049,12.756841468811036,5.03945689201355,4.376476240158081,0.2446176946163177,3.123740696907044,5.335537624359131,0.0237774746492505,0.7828533589839936,141.71427307128906,1843.5661254882807,465.4145263671875,4.609210729598999,148.1124053955078,312.60878601074216,2.01917051076889,37.5745288848877,994.9156799316406,2613.852920818329,5075.721010666527,0.2370284777367487,667.0278723368422,52.66474306359887,4.133368982048705,41.14948541671038
203.90140653732232,31.14130129427649,2.020005370397121,23.001673106476662,12.391796970367432,5.084021663665771,4.795149612426758,0.2419207319617271,3.3084373474121094,5.885006284713745,0.0236348679289221,0.8383285224437713,142.8994125366211,1838.7081909179688,509.4623596191406,4.553021860122681,160.86083526611327,364.3818389892578,2.002909064292908,40.87472267150879,993.4426940917969,2789.1893593788145,5191.305948662152,0.2283065667026676,683.4241265093908,52.76560864039929,4.10421250378713,41.26072558909655
180.8794314720435,29.91072562141344,2.021153082791716,23.70658351033926,11.863044166564942,4.678446006774903,4.453272724151612,0.2441778853535652,3.404308319091797,5.824047231674195,0.0236494960263371,0.8184006035327911,143.4161178588867,1674.7789916992188,474.7921478271484,4.583949995040894,162.16746368408204,362.1918670654297,2.0083368539810182,40.136863708496094,929.0224609375,2528.356354928017,5180.875791573664,0.260390397021547,666.4062856081873,53.0374479905935,4.104734937567264,41.26221533119679
180.6884966799989,31.680793404066936,2.0346345065161584,21.421818478032947,15.97826805114746,4.606712770462036,4.64572377204895,0.251166757941246,3.692750453948975,6.100770711898804,0.0243742419406771,0.7474298596382141,136.56521453857422,1662.6682006835938,493.6121734619141,4.744626522064209,179.93544921875,378.2071838378906,2.061469912528992,36.03562927246094,945.9765790939332,2560.6460358142854,5211.838992838399,0.2515568388393149,665.7316678720526,53.90164934046334,4.162280641123653,40.9754736777395
164.48524035736918,27.005115595972164,2.004208151437342,21.42042401209473,11.420846939086914,4.408379316329956,4.256822824478149,0.2431921437382698,2.8435773611068726,5.386751317977906,0.0255548676475882,0.7671963095664978,135.08636932373048,1648.0527954101562,453.1105285644532,4.56701250076294,130.8559371948242,332.530126953125,2.1361935138702397,36.96236572265625,999.164866065979,2820.3416195869445,5280.779435186693,0.2565015248721465,668.0177782692947,53.30744978564326,4.196687198337168,41.18403001017869
