INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3,INGPP_pft4,INGPP_pft5,NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,NPP_pft4,NPP_pft5,VEGC_pft0_Leaf,VEGC_pft0_Stem,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft1_Stem,VEGC_pft1_Root,VEGC_pft2_Leaf,VEGC_pft2_Stem,VEGC_pft2_Root,VEGC_pft3_Leaf,VEGC_pft4_Leaf,VEGC_pft5_Leaf,VEGN_pft0_Leaf,VEGN_pft0_Stem,VEGN_pft0_Root,VEGN_pft1_Leaf,VEGN_pft1_Stem,VEGN_pft1_Root,VEGN_pft2_Leaf,VEGN_pft2_Stem,VEGN_pft2_Root,VEGN_pft3_Leaf,VEGN_pft4_Leaf,VEGN_pft5_Leaf,SHLWC,DEEPC,MINEC,AVLN
433.4462125062943,94.04419956803322,38.363050574809314,117.86964304447174,73.01086881160737,38.59030034542084,154.1729007007554,51.258306223573165,14.763157963892445,63.63537508547306,23.20935094207525,19.32517013810575,781.6006591796875,1472.7766967773437,333.31396484375,2.0633923292160032,896.6132263183594,20.492003440856934,1.971860837936401,106.6289520263672,273.699365234375,378.069760131836,115.97927932739258,38.79607963562012,13.43338861465454,15.912991333007811,4.0852522373199465,0.0899692587554454,5.106003952026367,0.2711604595184326,0.0409618090838193,3.243383550643921,3.868707704544067,5.87086820602417,2.8501983642578126,0.3735850900411606,1219.9916690409184,5441.988256192208,5399.857571355475,0.6927972136356402
430.19536085128783,93.3840420678258,38.5605357773602,117.18248991966249,70.6125147819519,38.44854196310043,152.92196586648933,46.76693431134336,16.762802334968,60.09419764727354,19.577803099155425,18.272341794148087,783.08740234375,1628.4009155273438,337.3179504394531,2.070891714096069,817.1025634765625,20.035799026489254,2.046165060997009,125.93246688842774,308.9024200439453,365.5441162109375,96.57688903808594,40.33586959838867,13.546386337280271,17.013854789733887,4.131988477706909,0.090354984998703,4.7417075634002686,0.2689840108156204,0.0422845620661973,3.401514720916748,4.276133966445923,5.779286289215088,2.5246918201446533,0.3933772414922714,1174.7415898919105,4998.3042056202885,5236.7144752794175,0.649387703499815
430.3962729930878,93.76449857205152,38.378601004183295,117.27559926509858,72.68824365139008,38.251761770248415,168.3005761337932,50.65152320340276,15.831129988376052,60.79442769885063,22.8717071428895,17.530731481313705,784.4042602539063,1770.9421997070312,377.0846008300781,2.0690221548080445,935.00234375,20.73438720703125,1.9889338970184327,115.75772857666016,279.0483703613281,373.8775299072266,114.04060592651368,37.193197631835936,12.59483232498169,17.379811096191407,4.616421747207641,0.0896775774657726,5.325730085372925,0.2760107040405273,0.041453381627798,3.34519362449646,3.859654998779297,5.886287927627564,2.819392728805542,0.3662127047777176,1255.8024020075798,5385.784146046639,5547.194009634166,0.6889432412805035
430.2142333492637,93.05179006159304,38.08751667365432,116.75668766498566,71.8537321805954,38.7174916267395,159.04839652557857,49.09782223049551,15.57201194347581,58.25991493165493,21.70548023879528,20.182799489051103,780.7744323730469,1723.9163940429687,343.3344299316406,2.0643290996551515,844.2011840820312,19.77221546173096,2.0028208017349245,114.63836059570312,276.5536376953125,335.8566314697265,108.0452606201172,44.59638137817383,12.051709747314453,16.944662666320802,4.211557626724243,0.0894454017281532,4.815228796005249,0.2573516577482223,0.0410070117563009,3.2635065793991087,3.882837629318237,5.359581279754639,2.72186439037323,0.426100355386734,1173.7815341591836,5029.0826377749445,5605.757612343191,0.6508091972340481
432.7857115268707,93.87051349431276,38.65445422828198,117.39987370967864,73.24171733856201,38.57015997171402,171.25335114407352,47.37080703587272,16.22945696001407,59.76811636984348,22.598776239156724,18.684209716692568,782.8288269042969,1759.6941284179688,362.97080383300784,2.046799957752228,825.4845397949218,20.814710426330567,2.033001959323883,122.14023361206054,294.88446044921875,358.5887847900391,119.70262145996094,39.92784080505371,13.037652206420898,17.514937591552734,4.447917175292969,0.0894899308681488,4.758942270278931,0.2689331591129303,0.0419625923037529,3.331501030921936,4.133144521713257,5.681277799606323,2.985895609855652,0.387555256485939,1256.6528413116932,5497.067591381073,5348.054362357477,0.6644306311813125
432.1888602733612,93.90347041636706,38.51077183559537,116.84622857570648,70.96132321357727,38.44885339736938,156.70383234275505,49.57798336404376,16.35566133398097,55.32204294204712,18.851205058395863,17.796373943239452,779.0718200683593,1634.9009155273438,344.3188720703125,2.0514252901077272,893.0460021972656,21.339554595947263,1.9877719163894652,108.45639724731446,296.2020202636719,347.628549194336,96.72856750488282,38.93860664367676,12.03662567138672,17.419095611572267,4.222030591964722,0.090382345020771,5.123731422424316,0.2729837596416473,0.0405614856630563,3.3395710945129395,3.940662693977356,5.645716667175293,2.577398490905762,0.3823275715112686,1226.6090064287189,5130.804258477688,5368.448771586339,0.644932821803377
431.3639310598373,93.55636151134968,38.70737415105104,116.62171838283538,70.93799285888672,38.59819655418396,165.27677655261942,49.44261369868182,16.757381331187208,55.1735110014677,18.989276383817195,19.217594258487225,784.5117248535156,1676.7557983398438,372.4750122070312,2.00409449338913,915.2119873046876,20.48037052154541,2.044649052619934,116.88704833984374,320.6410888671875,332.46526794433595,97.78652496337892,40.813012313842776,13.3975399017334,16.584451103210448,4.559971046447754,0.0870486669242382,5.283983755111694,0.264938160777092,0.0419882610440254,3.622496438026429,4.221400928497315,5.4021844387054445,2.597346568107605,0.3937208265066146,1209.9273204684257,5021.274612736702,5470.887038930215,0.6917829136742512
430.7870777606964,93.28553232848644,38.59566403627396,116.55442955493928,72.65198550224304,38.73899080753326,145.94076751125976,51.41607886441052,17.673328906798268,54.785270780324936,21.754208555817605,20.85468993932009,782.1890991210937,1462.8458618164063,346.9335693359375,2.0297555565834045,874.4319946289063,20.22007637023926,2.014433813095093,118.43574295043943,325.1419158935547,337.5610809326172,115.47178344726562,42.36304817199707,11.912124824523923,16.045737648010252,4.248993539810181,0.0883293539285659,4.936187028884888,0.2642128527164459,0.0413011778146028,3.480284094810486,4.238441371917725,5.498167085647583,2.920356011390686,0.401736044883728,1171.2743256628514,4869.243969261646,5400.634278373257,0.595943590841489
429.7790956258774,93.2559115320444,38.31606005877256,117.14423274993896,73.26265676021576,38.57800155878067,154.23984058462082,49.85841875644401,16.640536127611995,59.27184757441282,24.364927791059017,19.851153649389744,779.3949279785156,1576.4925537109375,351.33580322265624,2.0364453554153443,845.3001953125,20.403719329833983,1.9772621631622316,129.48263397216795,284.2600982666016,372.24939880371096,124.52252578735352,41.13488502502442,12.324881076812744,16.789642524719238,4.306095504760743,0.0878405302762985,4.841378116607666,0.2730070471763611,0.0412115629762411,3.565044641494751,3.901100993156433,5.911172866821289,3.0116512537002564,0.3938756942749023,1209.8665771901608,5128.764903640747,5437.0789834582365,0.6666463880435913
431.56284177303314,94.02946780920028,38.50273949056864,116.58024747371674,73.41060431003571,38.33596138954162,145.94052793704904,47.80529715600424,14.647881334507838,55.32221182584762,22.47141282260418,17.37030478976667,782.6441284179688,1423.3103393554688,332.3608337402344,2.015074157714844,810.6990661621094,19.558921813964844,2.017266499996185,102.66995086669922,278.37525329589846,326.0490356445313,119.41778335571288,37.33525886535645,12.306567859649656,15.54887752532959,4.066156196594238,0.0869306437671184,4.681581211090088,0.2523993566632271,0.0420889236032962,3.18467230796814,3.909336876869202,5.291737031936646,2.989974451065064,0.3690684288740158,1155.088160830736,4765.552866756916,5158.581328583765,0.5940432535848231
439.2909659147263,94.40848574638366,39.117974364757536,116.95967240333556,72.82982232570649,38.47846245765686,199.3461702580098,50.53289457894861,17.41028418976348,58.49257041662931,23.116310200095175,19.016448689624667,783.4759704589844,2247.39326171875,453.1133178710937,2.002550709247589,907.1296081542968,22.452873611450197,2.0483497381210327,120.46372451782229,329.2592468261719,356.8130584716797,117.12735290527344,39.777809143066406,12.281932353973389,21.98417682647705,5.544546604156494,0.0868099018931388,5.241364002227783,0.2856438070535659,0.0420810524374246,3.676886439323425,4.304142713546753,5.687862062454224,2.887848997116089,0.3842970103025436,1184.6879030168056,5792.091358596086,5697.213636216626,0.6808495228229277
430.79498171806335,93.53523396402598,38.382266382128,117.76948561668397,72.01700534820557,38.216660261154175,151.88329787221738,48.03850625720806,16.24654095082078,64.65067933350801,20.215266183018684,17.85154654434882,783.6056884765625,1551.1238037109374,349.9640197753906,2.035671818256378,837.1448303222656,20.40008296966553,1.9816775560379027,113.45795135498048,287.6304443359375,404.44482421875,106.91029281616213,36.30093421936035,12.25695514678955,16.564553260803223,4.290041160583496,0.088891702145338,4.81231575012207,0.262538868188858,0.0407568141818046,3.3406943559646605,3.88763587474823,6.253600549697876,2.7809542655944823,0.3553548246622086,1191.0481214106082,4933.184262096882,5552.700517226453,0.6229450776285376
432.78595788627865,93.98418824374676,38.39795217216015,117.56109507083892,72.96598451137542,38.367172598838806,164.75830272958848,48.93874919270165,15.08700320571661,60.889250454306605,22.898167583346368,17.681587085314096,780.2195007324219,1790.7242919921875,366.3796691894531,2.020308375358581,874.7074401855468,20.398254203796387,1.9822209239006043,105.73906631469728,272.924267578125,378.543994140625,115.64674453735353,37.63032608032226,12.256862449645997,17.845553588867187,4.487472581863403,0.0888759441673755,5.030433416366577,0.2738904803991318,0.0411177389323711,3.1400728940963747,3.854079675674439,5.962513113021851,2.8635024309158323,0.3699193865060806,1222.025511521101,5324.732580387592,5430.855794298788,0.635964980150311
433.5945097923279,93.36918094456196,38.6566319219768,117.19507129192353,73.03114132881164,38.85830450057984,174.02480608131737,45.06891312468797,16.45728819835931,57.90715275704861,23.292009580135343,21.04353734627366,784.3176879882812,1845.1628784179688,364.3553466796875,2.037167882919312,769.907470703125,19.127592086791992,2.048125553131104,120.58088912963868,300.9995819091797,345.8426208496094,117.31114196777344,42.145613479614255,12.659984111785889,18.309938812255854,4.464124774932861,0.0887130968272686,4.391408920288086,0.2460099011659622,0.0418194241821765,3.4133103609085085,4.011022996902466,5.536699295043945,2.887704944610596,0.3991265177726745,1268.7493329942226,5690.318967068195,5651.169334669214,0.650312701360599
431.07522757053374,93.5159139022231,38.5244325645268,117.94144456386566,73.06421806812287,38.39628930091858,152.6986961444607,46.93013817206956,16.36911350702867,66.45916049778461,22.86874998956919,18.544006611034277,780.6082763671875,1530.341064453125,343.8717529296875,2.0223936557769777,851.0643615722656,20.12676544189453,2.0017661809921266,124.9372787475586,294.2158264160156,385.1381866455078,119.2668571472168,38.220326614379886,12.95973014831543,16.249812507629393,4.208172607421875,0.0888636849820613,4.934068870544434,0.2593684524297714,0.0412252210080623,3.436354327201843,4.085693645477295,5.907630348205567,2.958227825164795,0.3710896611213684,1222.4903643906116,5096.838859570026,5532.058779589494,0.620089863488829
432.8933494091034,94.02734695002437,38.44851602315903,117.23818533420562,74.68769602775573,38.75978988409042,166.8315423942171,48.406973315263166,15.688765417062678,59.22169148921967,24.46939165890217,20.41574121825397,780.4890380859375,1832.037634277344,378.5911712646485,2.0403782725334167,854.32412109375,19.51487922668457,1.975103461742401,104.97933578491212,289.12685546875,342.330209350586,130.5721862792969,41.03324890136719,12.99444580078125,18.30756950378418,4.636877632141113,0.0905727796256542,4.958106327056885,0.2676200330257415,0.0406363181769847,3.261389708518982,3.919623780250549,5.436691808700561,3.176450872421265,0.3908695012331009,1255.7815570235252,5403.040483701229,5374.293914428144,0.7119662906152371
433.0337546825409,94.2231083482504,38.61449914202094,117.49651165008544,71.53577973842621,38.3663473367691,146.04417773440946,50.58857151884585,16.01551961263176,60.48541729301214,20.788899709284305,17.570561696961523,783.0752014160156,1446.3975952148437,343.2397033691406,2.044439935684204,935.4475646972656,21.21030330657959,2.037794756889343,108.91465835571287,280.62431640625,367.04814453125,101.55546340942382,36.8450122833252,12.723561191558838,16.00463752746582,4.201727628707886,0.0886184565722942,5.343858957290649,0.272948881983757,0.0419853899627924,3.277670836448669,3.8098049402236938,5.794936895370483,2.5982618808746336,0.3629426568746566,1203.479452753067,5002.502656340599,5278.087809135858,0.6298418322141515
432.33472510576246,93.0832009896636,38.25765158236027,117.29574763774872,73.16118404865264,38.77704050540924,173.3028068092186,43.30310610858724,15.493578697321936,59.42556980103255,22.93204032927752,20.78686260022223,781.3810180664062,1869.096728515625,380.450244140625,2.0344493627548217,813.4916381835938,17.976352310180665,1.9941097259521483,110.18365783691408,281.6262664794922,361.3545501708985,121.72438201904296,42.31181869506836,13.072245216369629,18.222719764709478,4.657646560668946,0.0882961332798004,4.661480331420899,0.2396975979208946,0.0410449527204036,3.382546877861023,3.74713146686554,5.735959434509278,3.017964243888855,0.4015963107347488,1263.536112588644,5572.276614403725,5622.201142591844,0.6607745938596054
430.4744981527329,93.23557298332452,38.411660839617255,117.56319291591645,70.9380360364914,38.40952075719834,153.3322993996553,49.17589380349964,16.674652200192213,63.9272764056921,20.55459158271551,19.00442660190165,785.3774841308593,1583.2137084960937,352.2811676025391,2.0227346301078795,863.6402404785156,19.844088745117187,1.9955630540847775,126.9247428894043,297.6877105712891,390.4895050048828,101.06585845947264,39.14400634765625,11.918380165100098,17.212292098999022,4.316746139526368,0.0872575834393501,4.973597621917724,0.2603022754192352,0.041405139863491,3.437744069099426,4.119040536880493,6.056078100204468,2.588765478134156,0.3780194997787475,1202.7852920114997,4930.419978690147,5380.6372624574,0.6527357060360373
433.77810076475146,93.6124100252986,38.95484338998794,118.2789822101593,71.65141363143921,38.45877809524536,203.23513684463688,46.670141440816224,18.14908146504313,64.99857173264027,19.60340432673693,17.646291690319778,784.5330810546875,2172.5638916015623,422.6407348632813,2.012145698070526,789.8152099609375,20.17233829498291,2.0235719084739685,133.60126953125,322.6456695556641,406.5236511230469,103.73150482177736,38.16076774597168,12.26333417892456,20.7486406326294,5.173181200027466,0.0879123590886592,4.550205087661743,0.2556878060102462,0.0415751282125711,3.682531213760376,4.20152735710144,6.272722148895264,2.715131163597107,0.3750992625951767,1353.697613132,5852.818060135842,5853.930060772225,0.9840820812118182
434.2666441529989,94.08884042948485,38.3585245333612,117.15781672000884,72.52059726715088,38.69904773235321,187.04486742373555,46.15715866135433,15.32292888716329,58.06192080676556,20.84086724519729,19.08223613910377,782.4913696289062,2028.6392211914065,415.7073120117187,2.065010118484497,785.240966796875,19.708600425720213,1.9718539595603943,103.14728927612305,271.3785858154297,331.761669921875,108.82469482421877,40.81753654479981,12.247005176544189,19.48863468170166,5.09442777633667,0.0899541452527046,4.55587067604065,0.2541053846478462,0.0403108697384595,3.2400241136550902,3.69812216758728,5.30288143157959,2.798132038116455,0.3946269392967224,1269.843719935417,5538.691388809681,5578.281859395618,0.7800808460044208
433.6908538475633,94.14403901398182,38.52247270345688,116.8719686985016,73.17012021541595,38.796877193450925,187.5858815900516,55.11796025582589,15.579426936735398,55.13470350503921,23.797378359735013,20.216273431107403,782.1785949707031,2048.351892089844,377.8426025390625,2.045574367046356,948.7750122070312,21.476342582702635,1.9945255994796756,117.38140487670898,284.6864440917969,335.4867218017578,118.01260833740234,41.916293716430665,12.041861629486084,19.28554744720459,4.631176090240478,0.0881962515413761,5.376663446426392,0.2851955115795135,0.0407996464520692,3.360145616531372,4.045458793640137,5.45234489440918,2.8753034591674806,0.4002884179353714,1225.7929387569427,5575.708280670643,5659.335600483453,0.825724702703883
433.91840574741366,93.804153829813,38.65992454811931,117.15662469863892,71.29216027259827,38.71160331964493,164.04760364452378,47.20888688140549,16.392757012485525,57.55710767954588,20.328098256886005,19.51390540264547,786.4411804199219,1686.2758422851562,351.6270446777344,2.028438353538513,868.0285827636719,20.20574245452881,2.031226634979248,117.9006492614746,305.4322906494141,349.80051574707034,101.44438934326172,41.60298538208008,12.825869750976562,17.22800941467285,4.305030775070191,0.0876272141933441,5.062419605255127,0.254794493317604,0.0417968645691871,3.4426085233688357,4.133991336822509,5.608543920516968,2.6163100957870484,0.4002650916576385,1234.9597516059875,5441.590790200234,5355.948101843218,0.6241713033748966
430.75358259677887,93.29874821901322,38.42259664982557,117.49324798583984,70.75763530731201,38.43656179904938,157.37146548493766,48.381133711664006,16.135190002643505,62.39310583174229,19.058219864964485,18.907074386253957,782.0969421386719,1587.3485229492187,351.4367431640625,2.032444608211517,846.8741149902344,20.635856437683103,2.010100483894348,118.78402938842774,298.0257568359375,387.152197265625,98.2411117553711,39.10165710449219,12.009456062316897,16.820132446289062,4.30578989982605,0.0887589797377586,4.850356245040894,0.2755358308553696,0.0419762723147869,3.3090111017227173,4.137855386734008,6.050526237487793,2.6020490407943724,0.3781290560960769,1189.2091995716096,5110.942112970352,5450.935210067558,0.6443579193452024
433.9339063882828,94.207306997478,38.82962692826986,117.21256952285766,73.60443456172943,38.589392030239104,195.44264020086263,41.082433993881565,16.064065579045565,54.43835055083037,23.21370888799429,17.710966616496442,786.7235107421875,2208.2556640625,407.7234497070313,2.052914190292358,786.7129821777344,17.580294799804687,1.9924541473388675,106.2077651977539,304.1770721435547,334.8648681640625,115.44833297729492,36.87845878601074,11.906644535064697,21.21099224090576,4.9902966022491455,0.0900911673903465,4.58435435295105,0.2377829432487487,0.041309255361557,3.2383793115615847,3.982917332649231,5.464753580093384,2.8422241687774656,0.3623221099376678,1329.4054305315017,5861.83953281641,5643.251309923187,1.0563175382187182
433.5862102270127,93.86176018565894,38.95928867533803,117.43286728858948,72.45670211315155,38.472962975502014,165.50501174009406,46.89017878156155,18.09392208384816,61.26978418380022,22.51610850840807,18.252692125365137,778.5122619628906,1657.2754272460938,349.4240447998047,1.991074800491333,862.2689758300781,20.08386936187744,2.030635178089142,123.4853012084961,330.09421997070314,362.1542175292969,110.26812362670898,39.19206924438477,12.91531467437744,16.856108474731446,4.277993440628052,0.0861941121518612,5.038131284713745,0.2634607017040252,0.0421760946512222,3.4961308240890503,4.318985843658448,5.692807149887085,2.743319058418274,0.3822514355182648,1224.333306902647,5184.917705225945,5392.457627077308,0.6341017015649413
432.5965418815613,94.05622938275336,38.30240427479148,116.7078283071518,71.8140796661377,38.6291748046875,157.25672428640536,49.68543314910494,14.992949210107328,54.43282391279936,21.3333286434412,19.307451719418168,781.7334411621093,1647.9367431640626,355.46885070800784,2.046428728103637,854.1877014160157,20.04120502471924,1.974009597301483,106.13995208740236,263.02239379882815,333.2396667480469,104.05211334228515,39.95690078735352,12.145610904693603,17.23118019104004,4.358046913146973,0.0886601045727729,4.908587789535522,0.2630793392658234,0.0409871600568294,3.348918199539185,3.6232586145401,5.442056035995483,2.638773703575134,0.3850377291440964,1220.1493719577788,5144.893404722214,5327.767188474,0.6244665660029568
431.7805017709732,93.50230062901974,38.58562172353268,117.2500926733017,72.80800902843475,38.5421235203743,153.8346594741568,52.346921493811536,17.34085707354825,59.35514912158251,21.9451836258173,19.25454483479261,780.9291564941407,1569.4422485351563,344.1486328125,2.0186442255973818,926.7845031738282,21.1651668548584,2.0250555515289306,113.59498291015623,312.1803497314453,372.6629669189453,116.9817024230957,40.09577751159668,12.379095077514648,16.921234703063966,4.215463972091674,0.0867185428738594,5.233234548568726,0.2760869324207305,0.0416849918663501,3.4249310731887816,4.076641941070557,5.913358688354492,2.945811152458191,0.3864417254924774,1265.4047639369965,5268.182195925712,5344.550150466699,0.6523355841651209
431.6455343723297,93.7527874842286,38.98899273946881,117.19586279392244,72.3787713766098,38.426882147789,164.2417137884069,48.98712178193964,17.94673855677247,58.945850785076615,20.553488793969155,17.55443644784391,781.2434814453125,1780.7615234375,361.6595520019531,2.01185085773468,905.7444885253906,19.97861785888672,2.045848619937897,133.53134155273438,330.2742980957031,351.76226501464845,108.46161041259764,38.73877449035645,12.562398052215576,17.939216995239256,4.436360025405884,0.0867718420922756,5.176781892776489,0.2683402121067047,0.0424931827932596,3.7093575954437257,4.346075057983398,5.594176721572876,2.804036331176758,0.3817972838878631,1224.551926279068,5554.161782419682,5526.153540014918,0.6995389145093214
430.26885561943055,93.16879507303238,38.37013233155013,116.91566450595856,71.40009021759033,38.68647423982621,155.2660069395788,46.179724102607,16.292581612733194,59.291370736062525,20.828786534070968,20.415558977797627,783.1190124511719,1603.4616088867188,350.9604888916016,2.0452837467193605,865.0858703613281,18.49467983245849,2.0322513818740844,123.77889404296874,293.3998992919922,344.4053680419922,104.45150680541992,42.72312736511231,11.793086338043214,17.005013847351073,4.3026588439941404,0.0893168590962886,5.035116672515869,0.2446499675512314,0.0422616407275199,3.391014981269836,4.074868154525757,5.465666055679321,2.669850730895996,0.4069422364234924,1190.5022417664527,5095.532256054878,5258.576851274609,0.6190803187942947
