NPP_pft0,NPP_pft1,VEGN_pft0_Leaf,VEGN_pft1_Leaf,VEGN_pft1_Stem,VEGN_pft1_Root,VEGC_pft0_Leaf,VEGC_pft1_Leaf,VEGC_pft1_Stem,VEGC_pft1_Root,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1
106.1176436662674,36.83861532415669,1.3813506960868835,1.2739636778831482,1.9889053959332162e-08,5.846594063996236e-07,114.3635643005371,49.67290153503418,8.593795712386055e-07,7.28419411188952e-07,2090.32779712677,5235.994697795025,9755.00436027426,218.4799566759777,196.484073638916,59.82624856683197
105.3655582074076,35.732190040089094,1.337182867527008,1.2188232302665711,9.57496257569801e-07,2.0220567603246308e-05,109.33171997070312,47.1517936706543,4.502918545767898e-05,0.0001109641103539,2146.7833037376404,2054.1627004648662,5545.568733342423,1292.9590173413314,195.2525032043457,60.11425600910927
105.35259546600282,36.39565750797182,1.4263981938362122,1.255143451690674,2.1312398096329236e-10,3.0281978169455213e-08,115.85224609375,48.63385238647461,9.25071526047816e-09,5.326508523140205e-09,2035.137605877125,685.0298055857427,5829.722057193265,1288.2424160874027,198.8083068847656,60.76658701995488
104.5276353403926,36.97785981402352,1.3849212527275083,1.3020688056945802,1.4508663207379869e-05,0.0002783519594231,113.91236419677736,50.90151252746582,0.0006963820778764,0.0026321404729969,2243.7982107162475,5815.220808307296,9920.276188406768,183.8642138450761,194.96891098022465,59.35036646773098
106.5556165266782,37.5261403538544,1.38318110704422,1.359643316268921,0.0002022641754592,0.0021780791692435,114.44754104614258,53.18858451843262,0.0098936311434954,0.0515848198905587,2313.357067489624,5460.9785433552,9926.856842672336,178.7928028669444,197.422548866272,60.0635801185998
105.4560499470681,36.520624964870514,1.4162339329719544,1.206701922416687,4.1426974316724204e-16,1.1134713078864503e-13,115.05459442138672,46.801138687133786,1.5271260344067346e-14,1.4702569940698217e-15,1976.497299264418,306.9024534333497,5613.346666779772,1318.5801130247432,198.75613708496093,60.81567597389221
106.29664448574184,36.79964832904014,1.4142502427101136,1.3142037272453309,1.0561641075601536e-10,1.1150378576019192e-08,116.52182693481446,51.04676399230957,4.647660656331709e-09,3.4651204267044375e-10,2012.7157697519287,467.4920735891912,6189.400327293581,1267.1615718170815,198.4386371612549,60.78659100540912
105.69790336452424,36.20703853815054,1.4119324207305908,1.2079529404640197,5.249110208993546e-11,2.771793528033584e-09,115.2961883544922,46.78342170715332,2.151370726011237e-09,1.6909475486492908e-10,2006.8096709862816,401.4052747540176,5592.99930912068,1325.0157501407186,198.4158781051636,60.65710687641055
104.52370907105504,38.16862069139189,1.4451499223709106,1.26390540599823,3.3439499259879654e-11,1.2749539091139182e-09,117.28250656127928,49.55840339660645,1.4870159992241839e-09,2.2753133960273784e-10,2019.6127920918127,979.7944477826356,6269.976327241324,1275.4847795982787,198.33781852722169,60.475588083317405
107.51360584758224,37.32268355311826,1.3391429662704468,1.2925142526626587,2.6320186489310844e-15,7.800234470920625e-13,111.24932556152343,50.339097595214845,1.0463964086491681e-13,1.1238604456583639e-14,2010.9906910445077,367.79869005335496,5901.47737233322,1267.1070680212374,196.90497608184813,60.948485708236696
104.91780450865626,36.77314600247728,1.3412659883499145,1.2577402710914611,4.95949927426409e-05,0.0008715262985788,110.43577041625976,49.03329582214356,0.0023334372672252,0.0077700393740087,2218.203190612793,1585.142462212893,5777.951798102322,1291.6295746806404,193.98155727386475,59.77745839064024
107.194258197397,36.811181075812144,1.4262334823608398,1.28728187084198,8.987494082290937e-10,6.466073010358286e-08,117.96564712524416,50.00203437805176,3.969673443293687e-08,5.496026567186618e-08,2016.4915452122689,1834.184172236976,6187.794500635568,1293.7798555415134,199.86171646118163,60.87096005545476
105.95696693137288,35.903895578924924,1.4060043215751648,1.2996038913726806,2.401302989785137e-10,2.2079901995653022e-08,115.69165649414064,50.22494812011719,1.0610910772257396e-08,4.128736019737289e-09,2015.672453015302,873.4396291255958,6221.841367181422,1271.523875460619,197.80352020263672,60.64053511703644
106.11050935573876,36.77846338212498,1.386080813407898,1.2859376192092895,2.4468745252193e-09,2.653861258750112e-07,113.06671981811525,49.87120933532715,1.1109747362070267e-07,4.203680052938807e-08,1972.1484597558265,698.1391155898624,5943.7473014718535,1276.3250529712568,198.4303867340088,61.24529848969233
104.5595645647496,37.91855179776885,1.443387746810913,1.2980252265930177,1.0618478472679272e-05,0.0002013006960623,118.15898361206057,50.99237289428711,0.000508427558816,0.0015597019984852,2204.8777561187744,5849.355158898874,9911.397331689408,184.90584382100096,197.3100826263428,59.51005577294082
105.99278165400028,37.93925929843259,1.4130532145500183,1.2689332008361816,0.0006872950558317,0.0073286178987473,114.90919647216796,49.61177978515625,0.0337279312312603,0.1889668121933937,2264.2672303676604,910.5531086881296,5787.242026859382,1293.3042953175982,199.3643087387085,60.96929423041529
104.27916555330155,35.72482721361162,1.4397210836410523,1.2414726138114929,3.999599584858515e-06,6.152114874566906e-05,116.85243530273438,48.026807403564455,0.0001815836367313,0.0003250558584113,2124.641289901733,2037.7780915515864,5462.767154022365,1283.9519569709305,197.75164012908937,60.090809694991705
104.01720594614744,35.77000806478719,1.4033140659332275,1.2948654294013977,6.232696832739749e-05,0.0010520340991206,114.60845336914062,50.251435089111325,0.0030051533598452,0.0124499119352549,2258.9418865203857,5446.0915310514165,9819.591305909553,311.28632888276377,195.60267391204837,59.318798915013645
106.7422915033996,37.76062868472248,1.356622004508972,1.2729729294776917,3.2695657119219404e-11,6.0181717831397925e-09,111.95538024902343,49.72734870910645,1.2960812534323904e-09,8.576183874176025e-10,1987.128032670793,771.2495775878431,6204.338381083932,1280.694575356839,197.07986011505128,60.87316269888338
104.202909726277,36.30545879849782,1.4153377175331117,1.311163115501404,1.5215577491289878e-06,2.440029875288019e-05,115.70624694824218,50.988756561279295,6.91604505846044e-05,0.0001066024051397,2162.4620389938354,5990.910442451367,9709.273686129252,180.1611432533141,196.1221040725708,59.65304523802331
107.13485575132071,37.619734457833694,1.3661410093307496,1.2494897603988648,1.5638716450300243e-14,1.7041359209185593e-12,113.3555419921875,48.79107894897461,6.578211797980336e-13,1.3138203564899525e-13,1996.480949190224,541.9632567115128,5873.847597925693,1295.8739697146366,197.3663034439087,60.74734983444216
106.16743177361786,37.63845596273698,1.4555107235908509,1.301278495788574,3.0676487045022677e-10,2.0639221354201708e-08,119.0392967224121,50.76329650878906,1.3241085117243756e-08,2.785933161941756e-09,1993.052678982792,723.463827800751,6361.592552032909,1279.162086117592,200.4748155593872,61.05685224592607
108.29830690212547,37.36424065094478,1.431352424621582,1.314573550224304,0.0001242404534423,0.0011765855422709,119.2111686706543,51.32261009216309,0.0060615989845246,0.0337709072977304,2324.785788345337,5230.835073008272,9719.36805279163,171.30026618509658,200.9225067138672,60.38846934420008
105.5731799248606,37.44717309201891,1.3614233016967774,1.3371066331863404,3.0311155023809987e-05,0.0007193624216597,113.55553741455078,52.41322479248047,0.0014277573791332,0.0075647166930139,2282.33768863678,6176.024065747673,9993.884633258993,174.3097820624426,194.16981182098388,59.31799576369936
105.32307363525032,38.13203831393295,1.360375213623047,1.2754707098007203,2.6703025923779933e-07,5.022468371862487e-06,111.37206497192383,50.0174129486084,1.2107062775612577e-05,8.678246604176821e-06,2072.972899913788,2156.741687864918,5997.026186481076,1277.7376324763004,195.9375410079956,60.40230623888874
102.4780894085765,37.09258554718272,1.4075531482696533,1.2936850547790528,1.2225868704263122e-05,0.0002008150884648,114.12450714111328,50.653246307373045,0.0005763128370745,0.001257719984278,2208.3315996170045,5826.407145144663,9876.46635980558,182.2086783572972,194.0954216003418,59.10864800948551
106.86624914184212,36.75177230452844,1.332922899723053,1.30193350315094,1.1887841318974912e-11,1.1346581896276576e-09,110.04910049438476,50.53672981262207,5.016417309322562e-10,5.83465713244191e-11,2010.4887306442483,564.2047921139747,6315.911130444652,1271.406117330654,196.3961269378662,60.89792633058023
106.23852098099889,35.984486084596114,1.4210885167121887,1.2284494280815124,8.859110494086053e-07,2.3776223679305984e-05,117.44577865600586,47.59552154541016,4.056081615999574e-05,7.704607669438701e-05,2093.0472363471986,2083.892733280858,5757.333501260722,1306.0644739932843,198.31406326293944,60.18492886381184
106.53763535879553,36.46679789505788,1.3816994190216063,1.295112431049347,3.792838706431212e-05,0.0003908326412783,113.47962341308592,50.30060997009277,0.0018747986527159,0.0124084830284118,2330.270860099793,5055.354552637759,9814.095458988431,183.3130772969056,198.16993732452391,60.31477959389679
107.3114845711738,38.44733452434623,1.3862005829811097,1.2583492875099185,3.835198020274433e-10,3.5803005005163875e-08,114.58839492797853,49.34602508544922,1.6976572148053037e-08,1.1666175758762164e-08,2021.2423819301112,1107.3670490592758,6173.031481934295,1299.9702001061912,198.62623176574704,60.885750915682
103.99928759410976,35.51834937495234,1.4414300084114076,1.217666220664978,8.890363869795691e-06,0.0001598302646016,116.62164916992188,47.05026206970215,0.0004102053993847,0.0010246949794236,2133.817794561386,1718.945596497187,5378.029584925348,1325.275037070637,197.7147985458374,60.06882871557136
109.61897317506372,36.2019700032657,1.4792155742645263,1.296435022354126,3.234200640633844e-08,2.966520312952525e-07,122.3599250793457,50.08634300231934,1.6013889194255171e-06,1.1257452524660038e-05,2328.4341327667235,4962.787383345164,9497.04693109939,198.590229073247,204.99156017303463,61.21915424558007
105.49469876773657,34.97716187595984,1.3711597919464111,1.2431279063224792,5.4310763175635666e-08,1.0338214167404658e-06,113.59918670654297,47.92198104858399,2.569544381003652e-06,6.426777190426947e-06,2170.588178443909,2123.6255138323454,5839.10774897181,1281.770887608835,195.14051303863525,59.69535687351036
105.140381712839,37.38713305493447,1.4204818964004515,1.3014717817306518,2.0175173034431282e-07,3.6038966300111497e-06,116.76149063110353,50.92252197265625,9.364758898300352e-06,1.2675382185989292e-05,2140.220083618164,6039.9879242025,9854.10203473639,178.13511419927664,197.0603893280029,59.77278805422502
107.335779203102,38.186565971311055,1.3891724348068235,1.3211251378059388,0.0001529757108073,0.0022420134278945,115.90683670043946,51.90627365112304,0.0075001100543886,0.0420123290270566,2307.542915534973,5371.712667818065,9957.3742804871,181.783188519857,197.7651454925537,59.91448239100157
107.08707157969476,36.47735842437836,1.4509391069412232,1.2068139910697937,0.0001261642675672,0.0013402959622908,119.49362106323242,46.83376235961914,0.0061785331927239,0.0372990658506751,2295.883040046692,902.5486230812136,5415.309872178402,1324.999339780641,200.87548847198485,60.5915458812872
105.55011458583176,36.4568846763965,1.4212382435798645,1.2233880162239077,4.928515706659198e-10,6.354485364568063e-08,116.8104118347168,47.54111175537109,2.0873088413253527e-08,2.701499326462908e-08,2103.532543884404,1221.045055851352,5832.55412321307,1296.2903551643394,197.7933099746704,60.15058641859271
106.769943895936,38.98319869235532,1.3386351943016053,1.2690778255462647,1.4061224185013545e-08,7.842954801162705e-07,111.249910736084,50.00642318725586,6.103853195327247e-07,3.530437751919635e-07,2093.289737486467,1442.1749542417133,6240.727903510527,1277.9152356163704,195.74987163543705,60.3987118481942
109.71548666581512,36.76743305374596,1.3458957195281982,1.2430545330047609,0.0002558474792749,0.0022751331911422,111.83197402954102,48.1548583984375,0.0126975708641111,0.0995039064437151,2324.4893967151643,408.6761739912792,5365.464064021243,1326.174556312291,200.51603775024412,61.5991580252019
105.63453477993608,38.58072784891869,1.3825014591217042,1.2785355567932128,1.921636083590528e-09,1.0590863013248964e-07,113.08830337524414,50.214345169067386,8.540375695531567e-08,1.324621116793878e-07,2028.299638748169,1996.1817816259413,6151.010406801857,1281.2895450716435,197.26289558410645,60.70077746036931
107.67241859138012,37.49652769749342,1.3271819710731507,1.332261085510254,3.9679831331795867e-07,1.4949387332308104e-05,111.21871185302734,52.090958786010745,1.8504531090002275e-05,5.248735033092089e-05,2128.2528500080107,6337.060443408329,9810.82386097177,167.24001231007486,195.58855705261232,60.07044620304676
109.43170813582836,38.47352829277604,1.413174319267273,1.3514039039611816,0.0008214737637899,0.0080514694098383,116.96087646484376,52.92373352050781,0.0407537071034312,0.3222007632255554,2346.202701377869,5005.803172017308,10030.311545648472,182.68906961282195,202.6537302017212,61.35343348724164
106.61564537584782,35.83657752547841,1.3608885526657104,1.2650320768356322,1.357278748059798e-07,2.410059551039012e-06,112.93296356201172,48.936885070800784,6.440238348659477e-06,1.0525974903430325e-05,2092.767921924591,2115.238102006057,5939.118064487739,1285.8848711147543,196.3664806365967,60.27340196408841
105.563848945871,35.12974125245644,1.440846610069275,1.2624712944030765,1.3476732263484336e-08,3.330821471081435e-07,119.18752670288086,48.70325508117676,6.321702869627189e-07,3.341800561429409e-06,2200.3528039932253,1700.4600192082428,5616.360365878823,1268.1270889122768,197.7280424118042,59.77970462031463
106.050209781155,35.786095587390285,1.4278157591819762,1.2595198631286622,4.090882640639393e-07,1.1108292619610438e-05,117.4860450744629,48.69425926208496,1.911286881295382e-05,1.4248476236389252e-05,2069.1928458213806,1809.132218260475,5711.280778947112,1290.6424552658557,198.48262214660645,60.30593405457823
106.6595677278936,37.87337578591471,1.4356748104095458,1.2972922801971436,4.401303712597838e-08,2.554180741753953e-06,119.5286964416504,50.90628662109375,1.9628630639090263e-06,4.433143044479948e-06,2125.689648628235,5772.927787346219,9880.85588170989,177.99144463284875,198.4262725830078,59.752442839737895
106.0882589712739,36.1523635736075,1.334602165222168,1.198284125328064,1.0996763037951497e-07,2.9029465849816915e-06,109.42526092529296,46.45502891540527,4.904665274807485e-06,1.0328908365409006e-05,2085.9819363594056,2181.586199671348,5528.761450673517,1313.873301420938,195.93356323242188,60.27746691049964
107.13154471628368,37.02787965859181,1.4242744326591492,1.2577921152114868,3.416176008741445e-09,2.586695600825806e-07,117.68201217651368,48.93372650146485,1.4107303201171816e-07,7.35902073500938e-08,1985.8102717461784,1035.1035563409544,6049.633543713315,1280.6560907844462,199.5623456954956,60.7353068965836
106.27536461688578,36.12748345248312,1.3587095618247986,1.2260288834571835,3.1494111517923336e-13,3.750046211059566e-11,112.25364151000976,47.51065216064453,1.3596156665796056e-11,2.941153900287707e-11,2008.580270242691,1644.7536387562752,5679.480401348238,1316.2887505354556,196.26319160461424,60.33640003204795
104.0312531799078,36.72115402257397,1.4430289030075074,1.300031268596649,2.5464114727924424e-08,6.563531769643304e-07,116.74100265502928,50.55926780700683,1.150859992549158e-06,1.7906571542880557e-06,2063.614487028122,2031.594047241589,5931.167315276732,1267.9551993454645,197.68960342407223,60.26700673579687
103.90177568346262,37.21188422347935,1.4332090973854066,1.2476435542106628,3.223564726795302e-06,8.564489471609704e-05,116.50797576904296,48.83520278930664,0.0001502894243458,0.0009105477656703,2236.41806640625,5699.297163968619,9583.810295548525,193.95835157636213,196.8305208206177,59.42880793912777
109.36976327709854,38.66082480955325,1.483740758895874,1.3036602854728698,2.6609306814862067e-06,2.3840014546294696e-05,122.95342254638672,51.1359001159668,0.0001322338379395,0.0010234613961074,2337.145235824585,4871.67879358459,9957.781341017248,175.43698730617805,204.74050464630128,61.19716809019674
106.41036291755736,38.05736272020114,1.3554847955703735,1.328152346611023,0.0001230505557032,0.0014511962304823,110.73307037353516,52.03448181152344,0.0060180096887052,0.0385259009897708,2319.0895278930666,5381.595651029103,9961.15916459969,166.2837168370242,197.55649681091307,60.49618392485216
107.51944450326263,36.9961244805716,1.4425878882408143,1.2712648510932922,4.355287412488552e-15,4.847829537975301e-12,119.44460678100586,49.42325859069824,1.5132679790784593e-13,1.097121857609757e-13,2011.1000917673111,361.0588368131779,5654.948230936073,1181.0191150508751,200.5039972305298,60.86240725517274
106.52806613966824,36.36301411036185,1.3629207372665406,1.3194307565689087,5.78521539864596e-05,0.00084269727231,112.62936935424804,51.2579460144043,0.0028217630344443,0.0151600617915391,2299.045196914673,5448.200684049069,9801.915394427137,183.01183969001443,196.71415634155272,59.99832720345436
106.35266829133032,38.194239460387415,1.352473521232605,1.3256723523139953,6.819584014010616e-05,0.0008636208134703,111.47587356567382,52.06379356384277,0.0032869588350877,0.0163449061103165,2294.965279388428,5478.921280890478,9949.695422116503,187.25254209386796,196.376658821106,60.02835936046222
108.003164941445,37.05492340690542,1.3310895085334775,1.2382072448730468,2.0514833654061704e-08,7.321252724068472e-07,110.57495040893556,48.17110900878906,9.295301197198568e-07,5.298449906376846e-07,1994.046175044775,1619.137089801282,5671.459599637393,1311.2726516227256,197.2937309265137,60.82102094965224
104.04042753763495,38.04827514461894,1.409923756122589,1.303076982498169,3.6584239069270565e-07,1.4366819232236596e-05,114.39214553833008,51.16649322509765,1.6061707538028713e-05,2.0367958859424108e-05,2091.5723378181456,5463.946504965249,9914.486607018633,213.8805622735073,196.4298933029175,59.85163409063189
105.713299318403,38.58413855641508,1.385341370105743,1.2856679201126098,4.296551708193874e-07,8.215855632442982e-06,113.33611450195312,50.500200271606445,1.9884237281075916e-05,2.173060765926493e-05,2045.6030665397643,2132.836339225973,6133.194767243434,1267.196086636584,197.33178501129152,60.631576461859446
107.41116492152214,37.78198453942106,1.374091362953186,1.3129811525344848,2.174500250001765e-11,1.24277552693286e-09,114.62541961669922,51.31015663146973,9.228306951936103e-10,3.3596573439931277e-11,2032.14445454441,469.4373442137614,6199.235231001096,1277.0942314082818,197.4591073989868,60.74897589684582
105.74083476662636,37.88229628882724,1.3188920617103577,1.33620947599411,3.033940330965379e-07,5.881645301997196e-06,108.47339935302736,52.37628707885742,1.3927409963798709e-05,1.5717029782535974e-05,2115.552828979492,6199.067568632862,9914.621427147553,179.6516848445431,194.54464778900143,60.0582882136469
104.94857553727924,36.26592185542912,1.4006073832511905,1.2733103156089782,3.042040175316174e-09,1.510461771658811e-07,114.67547149658203,49.47911071777344,1.3168614074743345e-07,1.744915067547481e-07,2079.322932243347,5136.409719545414,9765.246820724193,244.31962182227343,196.5455904006958,59.78863461355803
106.08689417392016,36.51112266055421,1.4279935717582704,1.2806718826293946,1.6066205477116567e-09,8.422669992569353e-08,117.53345184326172,49.69965171813965,7.036060409859602e-08,1.90495726748452e-08,2007.9803536245224,940.0411892056508,6164.448760789682,1280.6884564171148,198.66726989746093,60.573765996718045
106.09452837295832,37.38205821037094,1.3772213935852051,1.2780211687088012,1.088101014845577e-09,6.131822622990059e-08,114.13146286010742,49.99938774108887,4.534735644767807e-08,4.4826380474205515e-08,2086.2640819758176,4733.780210542814,9826.446648912892,189.1186433740076,196.2208698272705,59.79347830531962
107.7724306061864,37.81397560662522,1.3740769743919372,1.3509554028511048,0.0005279763805447,0.0049768462777137,112.15515213012696,52.6897216796875,0.0260810444131493,0.2102577775716781,2334.198373413086,5041.614983467152,9876.280651432904,166.44824543589655,200.43611965179443,61.40752690108347
109.06608705818653,36.255814182766734,1.3582358598709106,1.203069758415222,0.0002323838387383,0.0022813345771282,113.67223205566408,46.59606208801269,0.0115114730317145,0.0862125884741544,2331.223914051056,645.6390518900793,5476.201599962573,1332.900318418047,199.1901893615723,60.80325219193323
105.16591628305612,35.21036381268668,1.358488345146179,1.2772163033485413,9.358724559205278e-11,4.501210137952683e-09,111.30216751098632,49.20600967407226,3.934363701496579e-09,5.038925010580897e-09,2037.7069702625276,2110.701094186315,5987.36529336449,1272.3408473003617,195.47576732635497,60.26364388541883
106.23678985759616,35.57708196866795,1.3405372381210328,1.275702714920044,2.1812873569615478e-07,5.526378208742244e-06,110.41158981323242,49.23895225524903,9.872820282907925e-06,2.2093585903348868e-05,2090.1694090843203,2129.3291959487105,5959.157303887546,1270.1731668013938,195.8776672363281,60.39809891655797
107.54170432910324,38.46798442721446,1.339737832546234,1.2652935147285462,1.941684063533344e-10,1.165482812481855e-08,110.66935501098632,49.58452186584473,8.153569819313589e-09,1.612386690830192e-09,1980.699737812212,677.2628597572448,6167.2258617289845,1297.4171103680517,197.67016124725345,61.16769075426063
104.49171858951448,36.40094466635528,1.4027063369750976,1.3185738682746888,5.958485817245673e-05,0.000753654440632,114.0894416809082,51.28356552124024,0.0028558091144077,0.0173265476711094,2335.990954589844,5546.776742329816,9876.567512437585,180.2634845514648,196.6283967971802,59.74009324542733
105.427146781981,38.0075355535802,1.3706440329551697,1.3555546283721924,8.316320927406195e-05,0.0011741731548681,112.2777198791504,53.15415802001953,0.0039460347266867,0.0177847009152174,2274.404773235321,6351.700400501453,9921.37271049358,156.94384161801378,196.34434204101564,60.17605005862333
108.4612570118159,39.46281600338027,1.4346144437789916,1.2951168417930603,2.4310105436597952e-05,0.0002240394009277,117.73354034423828,51.01562957763672,0.0012080959626473,0.0093793470412492,2337.1284824371337,4810.366593679416,9778.690408242306,188.0069124907454,202.8375295639038,61.264380732593416
107.16257681138812,37.42474214477368,1.36168714761734,1.3469651222229004,9.924359328579156e-05,0.0014247163082472,113.95464401245115,52.70798568725586,0.0047966050682589,0.0197654680348932,2250.617046403885,5620.269348186623,9976.858491589386,186.5658820481393,196.3356678009033,59.79602643481125
107.67090535312892,37.32732318443938,1.356850254535675,1.287579393386841,5.641295200073393e-12,6.361755261474755e-10,113.60666885375976,50.21264228820801,2.357303907629671e-10,5.539950234667579e-11,2029.071783622494,692.9402500100434,6301.325206767711,1285.3317311155115,196.8706636428833,60.59153552056567
104.6543910998851,37.82961375151835,1.431509518623352,1.245733344554901,1.738997667644071e-07,4.753038660965104e-06,116.34712066650393,48.79393272399902,8.079645294856163e-06,1.4650780667579963e-05,2102.3164509296416,1898.8289548458176,5616.019167199165,1294.8225830231197,197.8314027786255,60.20781957905816
107.5789605692029,35.387062509865586,1.3397672057151797,1.2883530616760257,3.37650988058158e-08,9.56558716325162e-07,111.11400604248048,49.58416061401367,1.5101282656360126e-06,9.473091438394476e-07,2026.3430980324745,1870.412295378404,6033.756420088063,1274.1305527154273,197.1061584472656,60.80292284542154
105.43537052422762,36.24700522216073,1.4337466955184937,1.194694101810455,5.8419787364982765e-06,0.0001092281629098,117.64392623901368,46.39259109497071,0.000280509890581,0.0008294675732031,2153.902215623856,1627.617972524285,5287.275335391614,1325.4637813643271,198.1634889602661,60.01342836207321
104.07753253020346,36.339564674266825,1.426301908493042,1.29793781042099,0.0004381540450878,0.0035594043152741,115.69991073608398,50.43487777709961,0.0219210775898531,0.205077172763832,2067.9768968373537,4746.904160188533,9784.117483811282,198.9366668242946,197.04462089538572,59.88455036134078
106.55160871036352,37.236918480873605,1.399846076965332,1.2982308387756347,1.878437933555688e-06,3.660964866867289e-05,116.33852462768554,50.736270904541016,8.876391984813381e-05,0.0002479015820426,2185.6273792266848,6151.370052346194,9816.151663892557,168.3522085574786,197.29911365509037,59.83802302058572
104.22573017291724,37.99094569030548,1.3872696161270142,1.3013747692108155,7.466203578587738e-06,0.0001031439634971,112.9886703491211,51.10929412841797,0.0003581025099265,0.000899954419583,2195.0708934783934,5756.801373925449,9921.583773206416,191.22581275311023,195.6484230041504,59.735316138284
106.58079393394291,35.47573963350753,1.4270323634147644,1.2813447833061218,2.476690866615173e-07,5.104880165163194e-06,118.02373657226562,49.42984237670898,1.160464262284222e-05,1.9756746223720256e-05,2079.54506855011,2105.2860782039925,5867.983441129773,1278.8215629766662,198.8412700653076,60.38732157226782
103.8975148420781,35.99233442153468,1.4412209033966064,1.2626126050949096,6.043795658383644e-10,2.2578109337700883e-08,116.84496383666992,48.99551467895508,2.7561796756003786e-08,2.0582876292252198e-08,2069.5377210140227,4622.209095460251,9362.581094934669,203.71383674617093,197.30266494750973,59.699713567310766
106.7695781186223,36.182326716501024,1.4227628231048584,1.2845277070999146,2.667471168393831e-08,4.00980152903685e-07,117.81937561035156,49.77057991027832,1.2114304865917802e-06,1.002610650857605e-06,2069.4118151664734,2114.36935893594,6087.657616157803,1279.1264203283797,198.7926843643189,60.4044177565306
107.09347428567708,39.205051972577,1.4605804085731506,1.2748292803764345,0.0004152744193561,0.0035768379224464,119.32280578613282,50.14410095214844,0.0206999940797686,0.1836189851164817,2257.239131832123,454.1026663833821,5882.202503579536,1278.4917193314254,202.072451210022,61.29951082610332
105.62635927312076,36.25729918227584,1.4272037744522097,1.2807800769805908,1.8543244283825142e-11,2.109270758055004e-09,116.37422103881836,49.56815452575684,7.674735513774066e-10,2.3091279860443238e-10,1985.3515422442,678.3244576245546,6263.611544374592,1292.3425470162913,198.9977397918701,60.89909238819719
104.66743623502552,37.49483173445505,1.3917449831962585,1.2878623962402345,3.124540569388046e-07,7.954424245326663e-06,113.44622573852538,50.3955738067627,1.4349530556501122e-05,2.8410921368049456e-05,2139.7323516845704,5973.619360584695,9799.53870037426,191.02053607976023,196.1634464263916,59.8743090913827
