time,year,month,air_temperature_celsius,precipitation_mm,shortwave_radiation_wm2,vapor_pressure_pa,vpd_pa
2054-10-01,2054,10,-1.4,31.0,32.56675,430.00003,121.282745
2054-11-01,2054,11,-8.5,36.0,7.5247083,240.00002,81.55644
2054-12-01,2054,12,-28.0,11.0,1.7589213,50.0,10.609459
2055-01-01,2055,1,-22.7,9.0,6.6517644,70.0,28.298851
2055-02-01,2055,2,2.0,14.0,22.399895,469.99997,235.61478
2055-03-01,2055,3,-11.6,5.0,93.20497,160.0,91.43016
2055-04-01,2055,4,-4.6,21.0,162.2257,260.0,174.13544
2055-05-01,2055,5,13.0,68.0,177.43314,810.00006,687.67426
2055-06-01,2055,6,21.5,47.0,282.4711,1190.0,1374.2058
2055-07-01,2055,7,18.2,124.0,194.91597,1510.0,579.9282
2055-08-01,2055,8,13.3,116.0,145.49475,1100.0,427.3181
2055-09-01,2055,9,5.3,40.0,97.80563,620.0,270.70685
2055-10-01,2055,10,0.9,36.0,25.166473,490.0,161.9621
2055-11-01,2055,11,-2.6,30.0,7.366083,370.0,134.42902
2055-12-01,2055,12,-3.8,91.0,1.0433307,340.0,121.13614
2056-01-01,2056,1,-6.9,27.0,3.6805189,260.0,104.145966
2056-02-01,2056,2,-9.7,7.0,27.37678,200.0,92.58032
2056-03-01,2056,3,-6.8,7.0,85.08325,220.0,146.96674
2056-04-01,2056,4,7.5,9.0,159.98114,550.0,486.72656
2056-05-01,2056,5,10.0,56.0,174.06197,630.0,597.8921
2056-06-01,2056,6,18.4,84.0,243.12251,1270.0,846.3125
2056-07-01,2056,7,24.0,62.0,265.21088,1440.0,1543.6523
2056-08-01,2056,8,17.6,98.0,162.76013,1360.0,652.4955
2056-09-01,2056,9,6.8,78.0,85.41371,670.0,318.13342
2056-10-01,2056,10,2.0,51.0,24.762823,520.0,185.61475
2056-11-01,2056,11,-7.1,31.0,8.238517,270.0,88.56201
2056-12-01,2056,12,-5.2,75.0,0.933531,310.0,104.81439
2057-01-01,2057,1,-9.8,28.0,4.5815215,209.99998,80.27385
2057-02-01,2057,2,-8.0,8.0,28.29026,230.0,104.363525
2057-03-01,2057,3,-0.8,8.0,84.09879,350.0,226.1225
2057-04-01,2057,4,9.2,37.0,118.0826,640.0,523.6
2057-05-01,2057,5,16.7,26.0,231.3716,790.0,1111.0569
2057-06-01,2057,6,20.4,95.0,234.19057,1180.0,1216.6157
2057-07-01,2057,7,18.3,117.0,189.28336,1430.0,673.084
2057-08-01,2057,8,15.8,101.0,144.29816,1300.0,495.0609
2057-09-01,2057,9,7.0,45.0,92.126,700.0,301.8081
2057-10-01,2057,10,5.0,52.0,28.305983,640.0,232.27142
2057-11-01,2057,11,-0.9,45.0,8.283837,419.99997,151.91507
2057-12-01,2057,12,-9.4,39.0,0.952462,230.0,69.59781
2058-01-01,2058,1,-13.8,12.0,5.379356,150.0,60.2798
2058-02-01,2058,2,-7.5,2.0,35.97609,230.0,117.62161
2058-03-01,2058,3,-0.2,5.0,75.484825,370.0,231.9472
2058-04-01,2058,4,2.5,26.0,142.17427,419.99997,311.2654
2058-05-01,2058,5,7.8,85.0,178.6973,550.0,508.1881
2058-06-01,2058,6,16.0,87.0,206.91206,1270.0,548.15686
2058-07-01,2058,7,16.2,86.0,168.78069,1310.0,531.51306
2058-08-01,2058,8,15.1,114.0,162.93108,1220.0,496.23743
2058-09-01,2058,9,7.9,26.0,92.126,760.0,305.42847
2058-10-01,2058,10,-1.5,44.0,28.485382,419.99997,127.23636
2058-11-01,2058,11,-4.9,60.0,7.4567266,320.0,104.37744
2058-12-01,2058,12,-12.4,47.0,1.0565822,180.0,55.704437
2059-01-01,2059,1,-17.8,26.0,4.9116597,110.0,40.551254
2059-02-01,2059,2,-12.8,7.0,31.125195,160.0,68.17491
2059-03-01,2059,3,-2.2,16.0,72.941666,320.0,199.63922
2059-04-01,2059,4,4.8,18.0,140.07933,520.0,340.16882
2059-05-01,2059,5,13.7,22.0,225.68275,740.0,827.6438
2059-06-01,2059,6,18.6,87.0,229.12111,1240.0,902.9873
2059-07-01,2059,7,17.8,111.0,227.35977,1300.0,738.0227
2059-08-01,2059,8,16.9,86.0,153.3582,1420.0,505.3423
2059-09-01,2059,9,9.3,50.0,86.85944,839.99994,331.471
2059-10-01,2059,10,3.7,50.0,29.47209,580.0,216.21442
2059-11-01,2059,11,-1.4,40.0,6.663607,410.0,141.28278
2059-12-01,2059,12,-12.7,59.0,1.1247338,180.0,50.03694
2060-01-01,2060,1,-11.5,27.0,4.278895,180.0,73.46011
2060-02-01,2060,2,1.0,27.0,19.722454,450.0,206.68597
2060-03-01,2060,3,1.0,9.0,76.7154,400.0,256.68597
2060-04-01,2060,4,3.7,6.0,173.7478,430.00003,366.2144
2060-05-01,2060,5,10.8,44.0,189.65356,640.0,655.28723
2060-06-01,2060,6,16.6,88.0,222.60323,1120.0,769.0148
2060-07-01,2060,7,20.7,89.0,201.22449,1620.0001,821.3441
2060-08-01,2060,8,15.9,159.0,132.50298,1380.0,426.57678
2060-09-01,2060,9,11.9,40.0,86.75617,970.0,423.25586
2060-10-01,2060,10,-0.3,39.0,25.973774,450.0,147.57324
2060-11-01,2060,11,-6.4,43.0,8.215855,290.0,88.444885
2060-12-01,2060,12,-7.8,45.0,0.933531,250.0,89.61185
2061-01-01,2061,1,-10.7,13.0,4.884148,190.0,80.23187
2061-02-01,2061,2,-13.5,8.0,28.888748,150.0,65.51225
2061-03-01,2061,3,-7.2,19.0,71.38295,220.0,135.79861
2061-04-01,2061,4,2.9,38.0,126.76159,450.0,302.37506
2061-05-01,2061,5,9.8,69.0,187.75728,700.0,511.53296
2061-06-01,2061,6,16.5,87.0,206.42924,1260.0,617.0397
2061-07-01,2061,7,20.9,99.0,222.17776,1620.0001,851.5665
2061-08-01,2061,8,14.8,154.0,139.16982,1260.0,423.396
2061-09-01,2061,9,11.3,82.0,91.093346,950.0,389.04126
2061-10-01,2061,10,4.3,70.0,25.794376,610.0,220.55792
2061-11-01,2061,11,2.8,35.0,6.980855,550.0,197.04779
2061-12-01,2061,12,-8.0,25.0,1.5923288,250.0,84.363525
2062-01-01,2062,1,-17.2,14.0,6.521084,120.00001,38.41181
2062-02-01,2062,2,-2.6,12.0,25.20333,340.0,164.42902
2062-03-01,2062,3,1.7,10.0,77.45374,419.99997,270.60886
2062-04-01,2062,4,4.2,17.0,156.83873,440.0,384.7448
2062-05-01,2062,5,13.9,8.0,237.06042,590.0,998.15466
2062-06-01,2062,6,25.2,56.0,281.9883,1310.0,1895.4194
2062-07-01,2062,7,23.5,69.0,239.07558,1710.0,1185.2769
2062-08-01,2062,8,16.5,86.0,166.34996,1350.0,527.0397
2062-09-01,2062,9,10.4,36.0,87.78883,910.00006,351.1939
2062-10-01,2062,10,2.4,38.0,29.158133,550.0,176.07031
2062-11-01,2062,11,-2.5,54.0,7.1508083,370.0,138.19412
2062-12-01,2062,12,-1.7,40.0,0.933531,419.99997,119.22214
2063-01-01,2063,1,-4.7,13.0,5.2968206,290.0,140.86093
2063-02-01,2063,2,2.1,12.0,24.100853,450.0,260.6803
2063-03-01,2063,3,1.1,5.0,91.40014,370.0,291.44012
2063-04-01,2063,4,9.3,6.0,171.80249,540.0,631.47095
2063-05-01,2063,5,18.7,30.0,238.32462,750.0,1406.435
2063-06-01,2063,6,21.9,47.0,261.4691,1160.0,1467.637
2063-07-01,2063,7,26.0,47.0,248.31308,1710.0,1651.127
2063-08-01,2063,8,17.6,96.0,147.54608,1470.0,542.4955
2063-09-01,2063,9,11.4,53.0,94.294586,960.00006,387.94598
2063-10-01,2063,10,1.4,36.0,28.933882,500.0,175.88544
2063-11-01,2063,11,-4.8,30.0,8.748379,320.0,107.60831
2063-12-01,2063,12,-7.0,26.0,1.323509,260.0,101.34439
2064-01-01,2064,1,-5.7,30.0,3.3916478,280.0,119.30002
2064-02-01,2064,2,-8.9,10.0,22.399895,220.0,91.626495
2064-03-01,2064,3,3.9,16.0,68.51163,480.00003,327.52036
2064-04-01,2064,4,8.7,16.0,147.26193,570.0,554.93835
2064-05-01,2064,5,17.1,24.0,227.78976,780.0,1169.8992
2064-06-01,2064,6,22.0,89.0,249.39893,1250.0,1393.7078
2064-07-01,2064,7,22.0,118.0,214.06683,1629.9999,1013.7079
2064-08-01,2064,8,17.3,84.0,147.88797,1470.0,504.73022
2064-09-01,2064,9,10.2,40.0,95.12072,870.0,374.44507
2064-10-01,2064,10,0.8,20.0,36.42386,490.0,157.26831
2064-11-01,2064,11,0.0,64.0,6.040442,460.0,150.78003
2064-12-01,2064,12,-8.0,54.0,1.0982304,250.0,84.363525
2065-01-01,2065,1,-19.2,8.0,7.0644383,100.0,33.54796
2065-02-01,2065,2,-0.5,17.0,21.171421,380.0,208.90967
2065-03-01,2065,3,2.6,15.0,72.53147,419.99997,316.4932
2065-04-01,2065,4,9.2,8.0,167.7623,580.0,583.6
2065-05-01,2065,5,14.6,41.0,176.59033,780.0,881.8091
2065-06-01,2065,6,15.1,128.0,172.87427,1200.0,516.2374
2065-07-01,2065,7,18.1,99.0,207.75832,1430.0,646.8447
2065-08-01,2065,8,15.7,130.0,155.58047,1310.0,473.60986
2065-09-01,2065,9,9.4,55.0,90.26721,830.0,349.38892
2065-10-01,2065,10,1.4,35.0,24.762823,510.0,165.88544
2065-11-01,2065,11,-2.9,56.0,7.6833315,360.0,133.2814
2065-12-01,2065,12,-23.0,7.0,2.0618167,80.0,15.705864
2066-01-01,2066,1,-20.5,9.0,6.43855,90.0,29.31797
2066-02-01,2066,2,-8.3,15.0,26.904291,220.0,106.62601
2066-03-01,2066,3,-1.8,29.0,65.55827,330.0,205.25409
2066-04-01,2066,4,5.3,10.0,157.58693,500.0,390.70685
2066-05-01,2066,5,10.8,51.0,148.14621,670.0,625.28723
2066-06-01,2066,6,21.3,40.0,272.3322,1320.0,1212.9944
2066-07-01,2066,7,20.6,89.0,197.39433,1580.0,846.3545
2066-08-01,2066,8,12.2,143.0,122.93011,1050.0,371.0791
2066-09-01,2066,9,10.5,76.0,80.97328,880.0,389.64246
2066-10-01,2066,10,-1.2,30.0,38.935467,410.0,149.45526
2066-11-01,2066,11,-7.6,38.0,10.243976,260.0,84.93326
2066-12-01,2066,12,-11.0,33.0,1.242106,200.0,63.8302
2067-01-01,2067,1,-13.0,10.0,5.9777317,160.0,64.49112
2067-02-01,2067,2,-5.8,9.0,29.140738,270.0,126.25964
2067-03-01,2067,3,-3.1,6.0,100.34226,290.0,195.9714
2067-04-01,2067,4,1.7,26.0,139.78006,400.0,290.60883
2067-05-01,2067,5,8.9,31.0,213.25168,590.0,550.26526
2067-06-01,2067,6,14.4,91.0,198.22156,1080.0,560.46533
2067-07-01,2067,7,18.9,123.0,205.27995,1490.0,693.552
2067-08-01,2067,8,14.8,130.0,115.408554,1350.0,333.396
2067-09-01,2067,9,10.7,47.0,96.46317,900.0,386.68872
2067-10-01,2067,10,3.0,37.0,26.601679,570.0,187.73572
2067-11-01,2067,11,-6.3,17.0,8.431129,280.0,101.36371
2067-12-01,2067,12,-12.2,16.0,1.4806361,180.0,59.551453
2068-01-01,2068,1,-13.1,6.0,6.486695,150.0,72.66914
2068-02-01,2068,2,-9.6,3.0,34.369625,200.0,94.903076
2068-03-01,2068,3,1.8,9.0,76.14113,430.00003,265.57913
2068-04-01,2068,4,6.6,19.0,141.42607,490.0,484.62347
2068-05-01,2068,5,9.7,44.0,151.72807,620.0,583.42566
2068-06-01,2068,6,16.4,67.0,231.53514,1120.0,745.13135
2068-07-01,2068,7,21.6,109.0,241.10332,1520.0,1059.9368
2068-08-01,2068,8,15.7,85.0,142.9306,1320.0,463.60986
2068-09-01,2068,9,6.8,59.0,80.147156,700.0,288.13342
2068-10-01,2068,10,-1.4,27.0,36.289307,410.0,141.28278
2068-11-01,2068,11,-8.1,32.0,7.8306255,250.0,81.76645
2068-12-01,2068,12,-13.3,19.0,1.5071394,160.0,59.064667
2069-01-01,2069,1,-7.7,17.0,4.787858,240.00002,102.26335
2069-02-01,2069,2,-3.8,10.0,26.148306,310.0,151.13614
2069-03-01,2069,3,0.7,3.0,83.4425,380.0,262.6043
2069-04-01,2069,4,4.2,23.0,125.26522,480.00003,344.74478
2069-05-01,2069,5,12.4,39.0,192.18193,690.0,749.8982
2069-06-01,2069,6,16.9,95.0,207.39487,1170.0,755.3423
2069-07-01,2069,7,13.4,175.0,161.34566,1150.0,387.31323
2069-08-01,2069,8,15.6,136.0,136.7766,1280.0,492.22253
2069-09-01,2069,9,12.1,39.0,98.32197,1020.0,391.75098
2069-10-01,2069,10,0.8,32.0,33.598297,469.99997,177.26834
2069-11-01,2069,11,-3.5,33.0,9.099617,350.0,121.63864
2069-12-01,2069,12,-2.4,87.0,0.933531,370.0,141.9841
2070-01-01,2070,1,-9.8,17.0,5.069851,209.99998,80.27385
2070-02-01,2070,2,-8.2,6.0,30.337715,220.0,109.18735
2070-03-01,2070,3,3.2,9.0,81.55562,450.0,318.55853
2070-04-01,2070,4,6.2,10.0,181.22969,469.99997,478.0908
2070-05-01,2070,5,17.8,28.0,218.94046,800.0,1238.0227
2070-06-01,2070,6,18.2,61.0,214.87834,1260.0,829.9282
2070-07-01,2070,7,17.2,122.0,190.63521,1380.0,582.2803
2070-08-01,2070,8,11.1,102.0,135.2381,970.0,351.3861
2070-09-01,2070,9,10.5,29.0,97.599106,900.0,369.64246
2070-10-01,2070,10,1.1,44.0,29.382385,490.0,171.44012
2070-11-01,2070,11,-1.1,59.0,7.2301207,410.0,153.5816
2070-12-01,2070,12,-16.2,28.0,1.6074736,130.0,42.32953
2071-01-01,2071,1,-15.8,11.0,6.087778,130.0,48.19525
2071-02-01,2071,2,-10.3,6.0,32.85766,190.0,88.98218
2071-03-01,2071,3,0.8,12.0,71.62906,400.0,247.26831
2071-04-01,2071,4,4.8,34.0,116.43659,500.0,360.16882
2071-05-01,2071,5,7.3,52.0,157.41689,570.0,452.6327
2071-06-01,2071,6,16.6,34.0,218.01659,1100.0,789.0148
2071-07-01,2071,7,20.0,95.0,221.05124,1430.0,908.09375
2071-08-01,2071,8,19.3,95.0,161.56352,1590.0,648.6819
2071-09-01,2071,9,13.1,59.0,85.62025,1090.0,417.49902
2071-10-01,2071,10,-0.2,26.0,33.8674,450.0,151.9472
2071-11-01,2071,11,-5.4,28.0,8.555763,300.0,108.545685
2071-12-01,2071,12,-16.4,16.0,1.4806361,130.0,39.461807
2072-01-01,2072,1,-21.0,11.0,6.466062,80.0,34.216682
2072-02-01,2072,2,-6.8,7.0,30.9047,250.0,116.966736
2072-03-01,2072,3,-9.8,6.0,97.71704,180.0,110.273834
2072-04-01,2072,4,6.5,4.0,180.63115,490.0,477.9297
2072-05-01,2072,5,14.5,18.0,251.38783,610.0,1041.107
2072-06-01,2072,6,17.9,74.0,198.22156,1230.0,820.89233
2072-07-01,2072,7,21.9,107.0,222.40309,1700.0,927.63696
2072-08-01,2072,8,15.5,50.0,148.7427,1260.0,500.8993
2072-09-01,2072,9,10.5,64.0,79.83735,889.99994,379.64252
2072-10-01,2072,10,-3.2,24.0,37.05176,360.0,122.35251
2072-11-01,2072,11,-11.5,25.0,10.164664,190.0,63.460114
2072-12-01,2072,12,-18.3,23.0,1.463598,110.0,34.26883
2073-01-01,2073,1,-10.1,15.0,5.056095,200.0,83.45108
2073-02-01,2073,2,-16.8,13.0,29.298237,120.00001,43.853706
2073-03-01,2073,3,-6.0,11.0,76.96151,240.00002,150.24043
2073-04-01,2073,4,7.8,11.0,149.35686,580.0,478.1881
2073-05-01,2073,5,13.5,33.0,175.74753,750.0,797.3657
2073-06-01,2073,6,17.7,76.0,212.2229,1250.0,775.224
2073-07-01,2073,7,21.9,126.0,202.57631,1580.0,1047.637
2073-08-01,2073,8,12.9,128.0,128.40033,1090.0,397.90588
2073-09-01,2073,9,9.8,56.0,85.207184,889.99994,321.53302
2073-10-01,2073,10,-0.2,31.0,30.996992,460.0,141.9472
2073-11-01,2073,11,-9.4,19.0,9.564159,220.0,79.59781
2073-12-01,2073,12,-15.0,29.0,1.4333086,150.0,40.463593
2074-01-01,2074,1,-14.3,21.0,4.485231,150.0,51.810196
2074-02-01,2074,2,-10.3,13.0,28.98324,190.0,88.98218
2074-03-01,2074,3,6.1,14.0,70.972755,540.0,401.55786
2074-04-01,2074,4,9.4,17.0,131.10107,620.0,559.3889
2074-05-01,2074,5,13.2,56.0,162.26291,750.0,767.3801
2074-06-01,2074,6,18.0,99.0,198.70435,1370.0,693.8325
2074-07-01,2074,7,16.5,111.0,187.70624,1280.0,597.0397
2074-08-01,2074,8,17.4,111.0,132.84488,1520.0,467.24915
2074-09-01,2074,9,9.9,44.0,77.04919,880.0,339.68848
2074-10-01,2074,10,3.2,67.0,22.116665,580.0,188.55853
2074-11-01,2074,11,-2.7,74.0,6.6409464,370.0,130.68857
2074-12-01,2074,12,-12.8,33.0,1.0717272,180.0,48.17491
2075-01-01,2075,1,-8.8,13.0,6.04651,220.0,94.0831
2075-02-01,2075,2,-3.9,7.0,31.660685,310.0,147.68164
2075-03-01,2075,3,4.0,10.0,79.586716,500.0,313.22626
2075-04-01,2075,4,7.1,15.0,159.98114,540.0,468.7077
2075-05-01,2075,5,17.5,35.0,205.87724,889.99994,1109.8376
2075-06-01,2075,6,19.5,112.0,209.80887,1440.0,826.7009
2075-07-01,2075,7,22.7,82.0,207.9836,1629.9999,1128.6241
2075-08-01,2075,8,13.9,90.0,119.85312,1190.0,398.15466
2075-09-01,2075,9,9.0,32.0,90.78355,820.0,327.9973
2075-10-01,2075,10,2.0,16.0,34.585007,520.0,185.61475
2075-11-01,2075,11,-5.8,33.0,8.295167,300.0,96.25964
2075-12-01,2075,12,-8.6,31.0,0.971393,240.00002,79.04793
2076-01-01,2076,1,-4.6,15.0,4.512743,300.0,134.13544
2076-02-01,2076,2,0.7,13.0,22.998379,430.00003,212.60428
2076-03-01,2076,3,2.0,11.0,89.595314,419.99997,285.61478
2076-04-01,2076,4,7.2,16.0,152.94818,520.0,495.64923
2076-05-01,2076,5,14.1,42.0,211.35535,740.0,868.9005
2076-06-01,2076,6,18.1,114.0,195.32472,1350.0,726.8447
2076-07-01,2076,7,25.6,19.0,269.71698,1500.0,1782.4685
2076-08-01,2076,8,17.7,123.0,131.64825,1530.0,495.224
2076-09-01,2076,9,10.1,53.0,82.83207,889.99994,346.14423
2076-10-01,2076,10,5.3,40.0,27.095032,660.0,230.70685
2076-11-01,2076,11,-3.3,52.0,8.669066,350.0,128.7575
2076-12-01,2076,12,-6.6,41.0,1.1796336,280.0,92.666595
2077-01-01,2077,1,-9.2,11.0,4.9873166,220.0,84.358826
2077-02-01,2077,2,-9.1,11.0,28.164263,209.99998,96.76451
2077-03-01,2077,3,5.8,12.0,65.96846,540.0,382.19666
2077-04-01,2077,4,8.7,16.0,135.73985,560.0,564.93835
2077-05-01,2077,5,13.8,43.0,204.82376,730.0,847.8699
2077-06-01,2077,6,20.7,19.0,291.64447,1000.0,1441.3442
2077-07-01,2077,7,22.2,80.0,225.33205,1640.0,1036.106
2077-08-01,2077,8,15.2,158.0,118.14367,1280.0,447.30884
2077-09-01,2077,9,11.7,42.0,98.73502,930.0,444.97388
2077-10-01,2077,10,4.2,53.0,27.050182,600.0,224.74481
2077-11-01,2077,11,1.7,35.0,7.1847997,500.0,190.60883
2077-12-01,2077,12,-9.9,41.0,1.2439989,220.0,67.98355
2078-01-01,2078,1,-12.7,25.0,4.657178,160.0,70.03694
2078-02-01,2078,2,0.0,19.0,24.951334,419.99997,190.78006
2078-03-01,2078,3,4.1,12.0,88.200676,440.0,378.96765
2078-04-01,2078,4,8.9,19.0,145.61594,540.0,600.26526
2078-05-01,2078,5,17.7,53.0,211.98749,870.0,1155.224
2078-06-01,2078,6,22.1,86.0,248.43332,1520.0,1139.8638
2078-07-01,2078,7,23.7,73.0,243.35637,1700.0,1230.3489
2078-08-01,2078,8,17.7,93.0,145.83664,1430.0,595.224
2078-09-01,2078,9,9.9,78.0,74.15774,860.00006,359.68842
2078-10-01,2078,10,4.3,37.0,29.023586,620.0,210.55792
2078-11-01,2078,11,-2.1,46.0,7.116818,390.0,133.50464
2078-12-01,2078,12,-3.0,40.0,1.1058028,360.0,129.61429
2079-01-01,2079,1,-7.0,12.0,6.2734814,250.0,111.34439
2079-02-01,2079,2,-7.7,9.0,25.801813,230.0,112.26337
2079-03-01,2079,3,-2.2,4.0,97.79909,300.0,219.63922
2079-04-01,2079,4,8.0,17.0,142.92245,540.0,532.7124
2079-05-01,2079,5,12.2,64.0,161.42015,740.0,681.0791
2079-06-01,2079,6,18.9,63.0,234.67337,1200.0,983.552
2079-07-01,2079,7,18.5,118.0,209.78604,1450.0,679.6133
2079-08-01,2079,8,17.1,96.0,154.8967,1440.0,509.89917
2079-09-01,2079,9,12.9,30.0,103.48526,1010.00006,477.90582
2079-10-01,2079,10,3.2,44.0,32.701298,540.0,228.55853
2079-11-01,2079,11,-10.4,37.0,8.974984,209.99998,66.77132
2079-12-01,2079,12,-10.6,38.0,1.2345335,209.99998,62.396255
2080-01-01,2080,1,-13.7,10.0,5.516914,150.0,62.01126
2080-02-01,2080,2,-15.4,8.0,29.676228,130.0,54.238388
2080-03-01,2080,3,-3.5,8.0,83.52452,290.0,181.63864
2080-04-01,2080,4,-0.5,7.0,175.54344,350.0,238.90967
2080-05-01,2080,5,11.8,24.0,195.97449,690.0,694.0884
2080-06-01,2080,6,15.9,76.0,209.3261,1100.0,706.5768
2080-07-01,2080,7,20.6,62.0,229.61281,1570.0,856.3545
2080-08-01,2080,8,16.3,114.0,137.63132,1380.0,473.28906
2080-09-01,2080,9,9.3,50.0,86.85944,810.00006,361.4709
2080-10-01,2080,10,3.0,47.0,26.646528,560.0,197.73572
2080-11-01,2080,11,-9.7,52.0,8.113884,220.0,72.58032
2080-12-01,2080,12,-6.8,59.0,1.0792993,270.0,96.966736
2081-01-01,2081,1,-20.5,4.0,7.848516,90.0,29.31797
2081-02-01,2081,2,-10.0,8.0,29.644728,200.0,85.70932
2081-03-01,2081,3,1.9,5.0,97.63501,419.99997,280.58115
2081-04-01,2081,4,6.3,20.0,139.18152,510.0,444.6635
2081-05-01,2081,5,12.5,76.0,188.81078,760.0,689.3893
2081-06-01,2081,6,20.0,100.0,253.01997,1250.0,1088.0938
2081-07-01,2081,7,23.1,40.0,258.00113,1510.0,1316.2295
2081-08-01,2081,8,20.6,75.0,177.46132,1570.0,856.3545
2081-09-01,2081,9,10.9,47.0,84.897385,900.0,403.93616
2081-10-01,2081,10,1.0,30.0,30.817593,490.0,166.68597
2081-11-01,2081,11,-2.6,51.0,7.20746,370.0,134.42902
2081-12-01,2081,12,-13.4,28.0,1.245892,170.0,47.281982
2082-01-01,2082,1,-9.4,10.0,5.998366,209.99998,89.597824
2082-02-01,2082,2,-10.4,12.0,31.566185,190.0,86.7713
2082-03-01,2082,3,-6.8,20.0,85.82158,230.0,136.96674
2082-04-01,2082,4,4.0,12.0,158.6344,460.0,353.22626
2082-05-01,2082,5,12.6,9.0,260.02643,600.0,858.9354
2082-06-01,2082,6,21.7,105.0,226.22427,1540.0,1055.7522
2082-07-01,2082,7,22.3,109.0,239.75148,1700.0,992.43506
2082-08-01,2082,8,14.5,128.0,148.91365,1190.0,461.10706
2082-09-01,2082,9,11.6,47.0,90.57702,939.99994,425.9123
2082-10-01,2082,10,2.1,49.0,33.10495,530.0,180.6803
2082-11-01,2082,11,-2.8,39.0,7.1054883,370.0,126.97275
2082-12-01,2082,12,-4.8,59.0,0.933531,320.0,107.60831
2083-01-01,2083,1,-10.6,24.0,4.0656805,190.0,82.39624
2083-02-01,2083,2,4.1,13.0,22.210896,540.0,278.96765
2083-03-01,2083,3,-3.6,13.0,83.770645,280.0,188.1145
2083-04-01,2083,4,4.9,13.0,152.2,460.0,406.20148
2083-05-01,2083,5,15.2,48.0,199.55632,760.0,967.30884
2083-06-01,2083,6,21.4,60.0,257.84802,1200.0,1348.5581
2083-07-01,2083,7,17.6,119.0,147.60208,1540.0,472.49548
2083-08-01,2083,8,16.0,121.0,140.19548,1360.0,458.15686
2083-09-01,2083,9,8.8,64.0,68.168304,850.0,282.57898
2083-10-01,2083,10,3.6,56.0,22.116665,600.0,190.61401
2083-11-01,2083,11,-4.5,16.0,8.261177,320.0,117.43207
2083-12-01,2083,12,-16.0,39.0,1.6642663,140.0,35.240494
2084-01-01,2084,1,-11.4,18.0,5.819541,180.0,75.50464
2084-02-01,2084,2,4.0,26.0,17.108011,540.0,273.22626
2084-03-01,2084,3,0.6,32.0,61.29231,380.0,257.97015
2084-04-01,2084,4,6.3,29.0,153.69638,500.0,454.6635
2084-05-01,2084,5,14.5,26.0,220.62605,770.0,881.10706
2084-06-01,2084,6,21.0,65.0,229.12111,1340.0,1146.8003
2084-07-01,2084,7,23.1,42.0,234.1189,1690.0,1136.2295
2084-08-01,2084,8,17.9,85.0,118.31461,1500.0,550.89233
2084-09-01,2084,9,11.4,52.0,80.97328,950.0,397.94604
2084-10-01,2084,10,3.1,32.0,28.889034,550.0,213.13019
2084-11-01,2084,11,-8.8,36.0,9.8020935,240.00002,74.083084
2084-12-01,2084,12,-4.0,60.0,1.0603684,340.0,114.25009
2085-01-01,2085,1,-18.4,8.0,6.204702,100.0,43.040833
2085-02-01,2085,2,1.6,20.0,20.320936,450.0,235.66986
2085-03-01,2085,3,-1.5,6.0,82.78619,320.0,227.23633
2085-04-01,2085,4,12.8,9.0,139.9297,720.0,758.1935
2085-05-01,2085,5,16.3,27.0,216.62279,740.0,1113.2891
2085-06-01,2085,6,21.5,42.0,261.71048,1400.0,1164.2058
2085-07-01,2085,7,18.9,92.0,223.75488,1410.0,773.552
2085-08-01,2085,8,17.1,118.0,154.04198,1390.0,559.8992
2085-09-01,2085,9,13.2,22.0,103.89833,1030.0,487.38013
2085-10-01,2085,10,4.5,60.0,30.907293,620.0,222.29266
2085-11-01,2085,11,-4.8,16.0,9.371544,320.0,107.60831
2085-12-01,2085,12,-6.8,30.0,1.5790769,270.0,96.966736
2086-01-01,2086,1,-3.5,16.0,3.7630532,330.0,141.63864
2086-02-01,2086,2,-2.5,6.0,26.242804,340.0,168.19412
2086-03-01,2086,3,2.2,8.0,69.74219,419.99997,295.77805
2086-04-01,2086,4,7.5,12.0,149.20723,540.0,496.72656
2086-05-01,2086,5,11.7,89.0,122.65184,770.0,604.9739
2086-06-01,2086,6,20.0,92.0,224.53447,1420.0,918.09375
2086-07-01,2086,7,23.4,115.0,228.9369,1670.0001,1207.878
2086-08-01,2086,8,15.8,104.0,129.59694,1340.0,455.0609
2086-09-01,2086,9,11.9,31.0,98.01216,960.00006,433.2558
2086-10-01,2086,10,5.3,36.0,25.301023,660.0,230.70685
2086-11-01,2086,11,-4.5,24.0,8.884342,320.0,117.43207
2086-12-01,2086,12,-9.3,46.0,1.3367608,220.0,81.97
2087-01-01,2087,1,-4.7,11.0,5.3105774,300.0,130.86093
2087-02-01,2087,2,2.5,6.0,23.187376,490.0,241.26538
2087-03-01,2087,3,-1.6,5.0,88.36475,320.0,223.21613
2087-04-01,2087,4,9.9,16.0,151.45181,610.0,609.6885
2087-05-01,2087,5,16.2,50.0,174.69405,850.0,991.51306
2087-06-01,2087,6,20.0,86.0,237.32878,1390.0,948.09375
2087-07-01,2087,7,22.9,86.0,215.41864,1770.0001,1022.2479
2087-08-01,2087,8,20.5,73.0,162.76013,1679.9999,731.4452
2087-09-01,2087,9,10.4,55.0,93.98479,870.0,391.19397
2087-10-01,2087,10,5.8,70.0,24.314325,680.0,242.19666
2087-11-01,2087,11,1.4,37.0,7.9212675,480.00003,195.8854
2087-12-01,2087,12,-3.4,24.0,1.0963373,360.0,115.18628
