time,year,month,air_temperature_celsius,precipitation_mm,shortwave_radiation_wm2,vapor_pressure_pa,vpd_pa
1971-10-01,1971,10,-6.367281156970591,64.26308742404174,38.70083490250928,325.9220653908939,53.475613991230716
1971-11-01,1971,11,-17.450582186381013,20.14022381166569,10.757796296296297,123.20613099524104,31.879344402563618
1971-12-01,1971,12,-19.43759697944884,51.16181313521295,1.2912022102747909,96.37958710416164,34.459585624196436
1972-01-01,1972,1,-26.224980397378232,29.852568172181293,5.106805555555556,52.37607247608236,19.08155059323071
1972-02-01,1972,2,-23.57638309522605,5.276086777389111,37.46498962324393,59.81459165621693,31.080655892531922
1972-03-01,1972,3,-18.89539354796048,15.35401644387946,104.19958087753652,95.47587935399658,41.61804880642636
1972-04-01,1972,4,-8.739389567904993,18.63394225159354,188.24463734567905,213.6146900184875,101.96570436285762
1972-05-01,1972,5,4.222500306816528,14.907200293922784,248.36095056750295,532.0211603951763,294.0284697747037
1972-06-01,1972,6,12.007294972737668,89.33464347702014,238.7982052469136,924.7423696105052,478.4090232018066
1972-07-01,1972,7,15.650317313081471,67.18918867082735,227.61827658303463,1101.2760386682223,676.6682349070743
1972-08-01,1972,8,13.041592842020007,79.60245480606787,160.6746229091995,1061.868634593074,439.88514130497697
1972-09-01,1972,9,3.089369434780565,100.3149610857932,94.97007477334104,561.2672674007687,201.28782870582518
1972-10-01,1972,10,-6.191867676601589,43.67145776931736,41.02959524840579,323.4938126035293,61.048562326030435
1972-11-01,1972,11,-14.272992303636329,12.524027678619376,11.36886574074074,158.29176145487753,43.968034304535024
1972-12-01,1972,12,-17.872792758736523,38.87320419097762,1.2214725209080048,112.86342451791616,36.75825949773419
1973-01-01,1973,1,-26.263990496563625,13.408986388885324,5.755982676224612,50.39183303530607,20.80979719010086
1973-02-01,1973,2,-16.957892254420642,2.8830409983875427,39.06544642857143,106.96206824817058,54.72393657817868
1973-03-01,1973,3,-13.942316395749287,20.925865858149702,95.79035606466314,151.12779180171862,56.709624055690114
1973-04-01,1973,4,-2.6659957885742074,6.360533937098012,181.84267824074075,359.89453852818474,142.06315511100223
1973-05-01,1973,5,6.166143835744549,60.53122984856074,228.14591696535248,629.8244420147965,316.0500479224305
1973-06-01,1973,6,12.034325493706604,100.1495192851678,225.38096759259255,969.5503909413368,436.1036719301693
1973-07-01,1973,7,13.489650262812177,148.06496033594385,200.63280540621267,1150.6094595712334,395.7130845641427
1973-08-01,1973,8,9.885605030675094,94.16875590346052,140.74466920549582,926.8575696086184,291.65387102835643
1973-09-01,1973,9,5.966448063320627,31.872015679105917,109.48004706790124,678.2091620455257,254.68578637703865
1973-10-01,1973,10,-7.895652578210274,47.07515613284485,42.99503114907687,279.92407182327906,57.16863633022518
1973-11-01,1973,11,-18.882710435655355,23.638257294557263,10.893350308641976,104.53216855722152,32.711213264255576
1973-12-01,1973,12,-16.37303480743077,6.863588400616294,1.3879584826762246,123.92889967190888,45.917029641772814
1974-01-01,1974,1,-23.06406994481239,5.448921138601293,6.547153524492234,62.88784454157916,32.27222971260539
1974-02-01,1974,2,-26.903813493819428,13.515693943475071,35.733098544973544,45.45590683446394,21.662811536601403
1974-03-01,1974,3,-15.8371282515987,11.072770220643235,107.67323611780164,123.55018813238422,54.09319210046385
1974-04-01,1974,4,-3.797030830383278,17.838728928801117,193.72304320987652,324.94849016889225,136.29054331449657
1974-05-01,1974,5,5.969735410136593,31.2610787190728,259.01887395459977,539.8716690455885,393.2356684121555
1974-06-01,1974,6,11.731400214301232,70.26624296061001,245.4448240740741,826.978507323245,550.8516349375021
1974-07-01,1974,7,14.485121765957103,82.23968651573799,222.80363052568697,1071.3276957710011,578.1921126751079
1974-08-01,1974,8,12.327074387252992,70.70295313968344,154.2827195340502,1003.3038617331166,429.7071022257322
1974-09-01,1974,9,8.242129898071312,36.32200387965767,114.17552815152392,727.5557702921607,362.9747731057256
1974-10-01,1974,10,-8.854080253518987,42.9057633715324,45.40711389463008,226.4904598044709,86.26196415948897
1974-11-01,1974,11,-17.840258534749324,24.518509172498423,10.659725308641976,118.00190046364244,32.034609283840666
1974-12-01,1974,12,-22.7208191164078,17.85244876689518,1.2840008960573477,74.13705528063983,23.97982328278347
1975-01-01,1975,1,-25.41717585902057,26.64460473137709,5.198886648745519,57.22580243473498,19.72178224040453
1975-02-01,1975,2,-19.17714218412124,3.0426481171161868,34.38670634920635,87.0926213757067,46.71854433845385
1975-03-01,1975,3,-11.100459305958054,9.879440209992651,98.42805343792004,192.6674896315769,69.04936730460068
1975-04-01,1975,4,-4.652021620008668,27.69147453309273,176.73694212962965,313.13533724016474,119.29389516159989
1975-05-01,1975,5,5.95013262430831,44.46366388782508,226.06381197729988,598.6563242563009,333.1851459357549
1975-06-01,1975,6,12.5531523810493,40.33177245639053,216.73893209876545,895.2191355777032,559.2372983875936
1975-07-01,1975,7,16.38887740514616,132.864478651868,218.3998939665472,1112.1387310930445,751.6721126284897
1975-08-01,1975,8,11.366456911640796,102.41684928885064,161.37483796296297,964.9876089129953,379.9656409135746
1975-09-01,1975,9,5.20203738742407,58.65195931716016,90.22180926890432,658.7825527633329,225.8668938688994
1975-10-01,1975,10,-6.175439682827175,40.65057422848994,43.508611217485104,307.9590708733696,77.0682751042491
1975-11-01,1975,11,-20.993796772427004,16.564715329781876,12.927691358024692,85.95712873265649,28.32160901944887
1975-12-01,1975,12,-24.838207195651137,7.780250284493917,1.517153524492234,60.06711723235436,21.04477878617743
1976-01-01,1976,1,-20.848659548195428,19.164349173742323,5.129680406212664,85.29322774833545,30.44651311134318
1976-02-01,1976,2,-24.010922385906326,18.217338984790388,38.95876995530013,61.14152715636033,26.271400642053045
1976-03-01,1976,3,-12.77995869626278,23.71260031810607,95.71013386944004,168.9778717408917,59.56912723413532
1976-04-01,1976,4,-1.407831086052738,5.373681499289518,193.2776188271605,373.9042600434317,177.06067652724494
1976-05-01,1976,5,5.582775718935125,79.03097353383615,207.09033975507765,615.7940192131052,292.603338724736
1976-06-01,1976,6,12.848718812730624,37.1849129982067,254.01348919753087,876.0720844336632,606.8461546564189
1976-07-01,1976,7,15.004292486047234,73.96430088466133,226.81860215053763,1121.784157099965,583.9154946623037
1976-08-01,1976,8,14.376724025767372,26.54560599292566,170.86183169056153,1069.608940273101,568.3880684958724
1976-09-01,1976,9,6.726549635993138,26.27660730962233,110.1544493514579,657.4618803791307,325.69089718003227
1976-10-01,1976,10,-4.990469832061422,35.235937039050924,44.89686607543143,326.2311827881473,95.24197440816465
1976-11-01,1976,11,-8.634805658128528,19.59538974530872,10.662641975308642,253.8012320382399,64.3777061949292
1976-12-01,1976,12,-17.316417952506754,12.247407023881609,1.364220430107527,113.56823073131422,43.29036380350006
1977-01-01,1977,1,-11.490301841817882,10.15924876421792,5.3997296893667865,195.25876655030427,58.39897788788602
1977-02-01,1977,2,-11.80694400242396,26.846185689066715,33.08566302910053,192.7927445638287,54.48245664635482
1977-03-01,1977,3,-15.50465640406452,17.28554600441612,98.2139316528758,133.50546566826762,49.13437452790396
1977-04-01,1977,4,-5.282225524054638,19.138878773500068,182.25049074074076,293.2085453661789,119.01831666388676
1977-05-01,1977,5,5.587323535385963,67.8316907707277,218.1369541517324,605.8450147546516,302.83936870628827
1977-06-01,1977,6,12.627935685051852,135.9415209418806,237.7588132716049,1032.5668661747457,429.04517601279963
1977-07-01,1977,7,15.009157230008045,70.92574343778324,251.96057945041812,1080.3962892228735,625.837616304801
1977-08-01,1977,8,15.661439268050684,54.22334667816031,175.37527329749105,1178.0202232835018,601.1909408502513
1977-09-01,1977,9,6.298386425442175,116.7325188080639,81.3601799527392,744.7926189835272,209.76452073212693
1977-10-01,1977,10,-5.563699980704996,26.734849966906893,48.98860251076902,309.5292314658951,93.94810708496647
1977-11-01,1977,11,-19.6625634935167,5.886494424032662,11.346061728395062,92.81607600087167,35.50368478176219
1977-12-01,1977,12,-22.643869289275106,19.27447780532887,1.3406257467144564,71.5012591205961,27.289654787444988
1978-01-01,1978,1,-13.187359791417236,12.989137455939217,5.388364695340502,164.8869887846083,56.20126223177519
1978-02-01,1978,2,-14.341921120598158,10.415007735183224,35.19170552248677,142.79685759659262,58.3172367104105
1978-03-01,1978,3,-11.192664086946875,5.5546368110768185,106.07264827131227,178.94929887638648,80.84114161012405
1978-04-01,1978,4,-2.1828657362195827,10.05976398292674,185.72240740740745,348.85420505393154,171.44550889352854
1978-05-01,1978,5,6.569809911584343,12.038519352415731,241.1089710274791,541.0517450967585,431.54652406992125
1978-06-01,1978,6,10.982541953192822,87.25321818818799,207.1283703703704,853.3020404747213,457.81109946858396
1978-07-01,1978,7,15.635384106379718,59.37036130852036,222.17329823775387,1124.416598059185,651.8278927939439
1978-08-01,1978,8,13.574905957457872,68.10159127901372,174.41008960573475,997.230252967056,557.7029767096913
1978-09-01,1978,9,7.436160532633494,27.643049697100963,97.26126616904176,750.4803798403356,281.7289522910595
1978-10-01,1978,10,-6.543622265067143,22.45791535060704,43.71314544420231,271.5177811576846,102.76964576217176
1978-11-01,1978,11,-11.705308108859583,33.08450279126518,10.497952932098766,194.34246665197932,54.9656506588843
1978-12-01,1978,12,-15.865967547508944,41.270508417916574,1.106463560334528,139.64478105965614,37.57099704336093
1979-01-01,1979,1,-16.92444636437199,9.034290275678812,5.438957586618877,119.04684246756476,43.09618954657428
1979-02-01,1979,2,-25.577313418615404,3.8905462627525367,42.17623842592592,45.49126476968727,30.33887264011161
1979-03-01,1979,3,-13.655018336798548,32.86290405143788,84.79569527191927,157.96062411655006,54.83356587607196
1979-04-01,1979,4,-4.689735031127896,35.60932174995912,182.7412322530864,307.19428928884776,124.00173211491409
1979-05-01,1979,5,7.72334520073349,29.379123599522217,250.0088373655914,634.8002970976868,417.8672059315213
1979-06-01,1979,6,11.96764123704702,101.61857701614709,230.742762345679,940.8961468680254,458.5909145740427
1979-07-01,1979,7,14.60686106117828,82.34390103201505,211.3927606033453,1139.99451513884,522.5510234217161
1979-08-01,1979,8,14.323852055047157,33.53179713218424,171.78224089008364,1066.7949672061004,565.6073558339478
1979-09-01,1979,9,6.331247372097437,30.313188740592523,98.32215680459105,699.8524785950116,256.8730746579364
1979-10-01,1979,10,-0.3290774150560764,30.045073676671308,40.56365303057781,459.5333854171869,136.77331256694345
1979-11-01,1979,11,-7.496656163533487,40.15905037811507,9.178456790123455,281.7168702777575,65.9949327040029
1979-12-01,1979,12,-23.78009577925485,18.19655039186685,1.2826881720430108,66.16742919494189,23.08012388765046
1980-01-01,1980,1,-23.996217001638087,19.471667570048368,5.341353046594982,61.608519387640605,25.920272065923292
1980-02-01,1980,2,-11.581699007406996,7.841418711979742,35.040586685823754,174.5671435027932,77.23343181300135
1980-03-01,1980,3,-10.447146479288731,9.366117177968649,106.06612476727156,198.6210437231496,77.11330968731349
1980-04-01,1980,4,-2.579910299513074,12.746448461371074,183.8743055555556,365.0487661124314,140.13461475211705
1980-05-01,1980,5,8.086729878251276,55.57124146866954,228.40734692353644,623.8036213311625,455.2614110397442
1980-06-01,1980,6,12.178347333272312,72.58724391850535,201.2152762345679,934.3117075012848,484.74308831460405
1980-07-01,1980,7,14.429828672511633,104.86991704314264,205.0536454599761,1110.8416310916114,532.7916076530273
1980-08-01,1980,8,11.19450695078865,83.6079390818476,150.6965770609319,940.285019857581,389.4180120627385
1980-09-01,1980,9,2.766431215074362,43.80711069798693,102.1863758828434,538.5944404471363,206.67250642582133
1980-10-01,1980,10,-2.0902277341452877,24.614299093020264,46.00357974600479,403.8992431984405,119.98448170797991
1980-11-01,1980,11,-12.25600304073754,16.11677304731529,10.144925925925929,189.80484163318164,48.66378073314766
1980-12-01,1980,12,-26.97242502192012,7.645070575581059,1.4122192353643968,43.59543103044021,23.098176317754735
1981-01-01,1981,1,-7.340431635866878,12.206883751538555,5.362822580645162,267.4306153728343,84.51926482595445
1981-02-01,1981,2,-15.359491752442864,23.39278704624803,34.09567625661376,134.40040311063834,50.460030007298144
1981-03-01,1981,3,-5.580125862039495,10.39243754236452,100.58266745071684,289.9047000306919,113.06717131113794
1981-04-01,1981,4,-4.673199568854443,20.938026928753573,195.4241898148148,295.578764062667,136.15757493683583
1981-05-01,1981,5,10.026146948209371,34.001153038381915,220.31458109319,720.5261553738242,509.51886900663
1981-06-01,1981,6,12.099810854593954,95.13401113072815,248.3790555555556,785.4782743519471,626.2551313252296
1981-07-01,1981,7,11.199929768552067,182.0575984510029,154.92965949820788,1078.3071931291609,251.8744572512362
1981-08-01,1981,8,10.53325307292323,81.44280187099895,165.3198387096774,890.7195385592643,381.7432512950952
1981-09-01,1981,9,4.014796151055236,35.6346701017749,100.03057272376545,603.9640286229775,210.1094560446253
1981-10-01,1981,10,-4.475674467189322,27.96710054659357,43.12192215822646,346.20257527214096,92.03471472143093
1981-11-01,1981,11,-13.97521750132239,22.65437714350682,10.208242283950618,161.32283153627418,45.9535566517647
1981-12-01,1981,12,-18.69819297790525,16.273364499891585,1.2561992234169654,107.98097378032504,31.453225987611276
1982-01-01,1982,1,-24.73655191236924,5.029605981992091,6.523717144563919,52.5124002863653,29.35116076876526
1982-02-01,1982,2,-19.53450193405149,16.99130808824023,35.471230985449736,96.67209791138258,33.076461628024234
1982-03-01,1982,3,-12.08120946166332,11.48560016878264,99.35804088360092,171.1393592266502,70.72341965987485
1982-04-01,1982,4,-5.87732183668345,33.160713896162264,175.0794598765432,279.99285136191645,113.93001741898053
1982-05-01,1982,5,4.224577799151064,54.92227643768644,219.21578853046597,568.8185156777068,257.35168276129275
1982-06-01,1982,6,12.497228749593148,56.55813798836817,235.6730524691358,926.6446023960024,522.4809232723982
1982-07-01,1982,7,14.57142180576119,147.08997946753755,185.84986409796892,1195.662214374228,463.08215684056904
1982-08-01,1982,8,11.437415531117438,49.98894179786717,147.08610513739546,972.5928442190416,378.6983729227784
1982-09-01,1982,9,6.830925432841013,54.3057691949258,93.75180972704476,752.1577017539648,238.07935458032523
1982-10-01,1982,10,-10.968562333301804,54.28185280089437,45.64112842409414,201.38193819063383,63.11270755886528
1982-11-01,1982,11,-15.433937644958462,30.97029081836311,9.700574845679013,137.29630645535195,46.42233394560304
1982-12-01,1982,12,-16.038123912196,15.725002134235666,1.3293010752688172,130.16731231226242,44.514935244316405
1983-01-01,1983,1,-22.915149229316285,11.690198752621228,5.657589605734767,65.62749962703738,30.805452432431636
1983-02-01,1983,2,-17.106163610730846,3.1592126135571164,33.818176256613754,117.39745072041735,42.27628946828314
1983-03-01,1983,3,-14.485960818875183,2.499450641305856,107.5226117223195,140.9219219977602,57.81666682467679
1983-04-01,1983,4,-1.6831072065564854,22.01232254207852,176.82671450617283,386.6595160498255,153.23542751238125
1983-05-01,1983,5,5.855550610121895,17.566143956209146,256.35342592592593,495.6580955870516,430.09690018030045
1983-06-01,1983,6,14.237301423814586,49.44241704714614,242.8487037037037,898.7539002405668,724.5261800278132
1983-07-01,1983,7,15.725347916797944,78.9056177524543,211.6528016726404,1172.9704262314558,613.5358554714962
1983-08-01,1983,8,10.222672398885097,127.98476518046442,125.78416517323777,945.8954512484032,300.4383810635924
1983-09-01,1983,9,2.5198741912842024,56.72929354950895,93.77893434124228,523.9401793809672,208.36148521925168
1983-10-01,1983,10,-8.04610875037406,65.08549286092702,39.32228871234999,273.930255207233,59.233540005522514
1983-11-01,1983,11,-11.278157064649749,3.7111076908580287,11.520412037037037,191.64839666814805,66.36713752242457
1983-12-01,1983,12,-16.240894965715256,11.8489078831594,1.3467084826762246,117.522698683125,54.216953499539855
1984-01-01,1984,1,-20.39660666270919,20.787185031924334,5.245761648745519,91.50722425428998,28.890696207047583
1984-02-01,1984,2,-24.001692528560227,19.27529159100416,32.79877873563218,62.33968441522124,25.14594931931559
1984-03-01,1984,3,-9.860807369601332,4.476392365550197,99.93356806008762,219.85951795443293,69.01972234340798
1984-04-01,1984,4,-3.973066859775088,13.620077303130527,180.2563927469136,327.5863429573516,127.58570490234916
1984-05-01,1984,5,5.838840923514454,64.6551750206541,232.0662985364397,611.3421012023456,313.3412542539329
1984-06-01,1984,6,13.870755767822288,72.0264210921755,249.97084567901237,1107.4683493772066,477.6724779321826
1984-07-01,1984,7,13.18338634942171,150.9411234170308,169.91789501194742,1159.0186811336623,356.7158809993646
1984-08-01,1984,8,9.466356347196893,84.98927905602116,131.81088635005975,906.6508170763412,278.01793156424367
1984-09-01,1984,9,5.5667256249321895,24.99782601016065,115.74698675979802,676.2228152563747,231.1622145763955
1984-10-01,1984,10,-6.246027681904423,29.453942665302435,40.6723340990438,291.09348724103074,91.85386570949498
1984-11-01,1984,11,-17.898080274793813,8.789742197070183,11.352648148148148,110.98354713785986,38.31641753820995
1984-12-01,1984,12,-18.402722586354884,69.38755345312586,1.1889949223416965,108.88947179986565,34.11803395824265
1985-01-01,1985,1,-9.522269333049792,22.33138433103932,5.073515531660693,239.03254333637128,57.68731038082976
1985-02-01,1985,2,-21.95828491846717,26.67235668862844,34.413052248677246,76.14129061015504,28.84041653118392
1985-03-01,1985,3,-10.233355442170136,22.2515035982056,100.14607043850806,207.67860893926763,72.78568915731523
1985-04-01,1985,4,-9.059511566162088,14.857188330307023,194.05575154320988,214.642184156543,93.10108356743615
1985-05-01,1985,5,4.085300187141684,25.14455579305519,253.75673013739544,516.1324464448985,301.9889872453846
1985-06-01,1985,6,11.184326320224386,109.77082149632622,210.45738580246916,947.054439462738,381.75045765980394
1985-07-01,1985,7,14.48607004637364,79.99845335673683,217.32930256869773,1122.130494006769,527.4904305962682
1985-08-01,1985,8,10.83188761229161,101.5834115757599,143.9926284348865,965.3465696899026,332.69302274004883
1985-09-01,1985,9,3.6356344011094848,101.96794136247078,72.58569314236111,643.4466687145762,149.1590159244688
1985-10-01,1985,10,-9.717040658766225,33.71068629915541,40.10606255425347,236.48238207977167,55.703737055261826
1985-11-01,1985,11,-17.14419153001569,29.827615788317274,10.73809413580247,117.14301405341816,42.01824537320256
1985-12-01,1985,12,-10.655527209210106,13.838961984998122,1.257734468339307,213.746545458821,57.445964691586596
1986-01-01,1986,1,-17.89590890125561,5.234125044200511,5.7212962962962965,108.01517916659404,41.31238645324575
1986-02-01,1986,2,-14.62854707354586,11.021428352155027,35.12125909391534,138.45045763584108,57.96125881181433
1986-03-01,1986,3,-15.968897678006044,8.529329467449998,107.84405480534087,120.91683301408167,54.78026873851027
1986-04-01,1986,4,-9.11464873419868,5.128878247113278,204.5841026234568,206.78928315870925,99.62173524352906
1986-05-01,1986,5,5.043182668378279,31.41706043177095,240.46378509557945,512.6315589810507,362.27255502198705
1986-06-01,1986,6,13.67319564819337,83.41296188549308,242.57003086419752,978.3506996560732,586.5618222699047
1986-07-01,1986,7,15.25745312680482,114.232377321418,199.4634289127837,1150.9582640655176,582.7395044423301
1986-08-01,1986,8,10.048435178367072,120.19086800466994,154.34535095579452,915.4944827901228,316.38841812690964
1986-09-01,1986,9,5.62383713192412,39.710086907955855,93.8556531876929,678.4065626149163,232.58519590361232
1986-10-01,1986,10,-5.488774055562999,69.8639413073252,43.69056753507225,318.42565654502687,87.36448789449673
1986-11-01,1986,11,-15.988130484686964,18.05818494147715,11.823695987654322,127.81557156656822,47.59905165515025
1986-12-01,1986,12,-13.610483448479728,23.06484160693856,1.208436379928315,168.11380513706362,45.458103405249005
1987-01-01,1987,1,-17.146181816183116,27.55265384481476,5.699692353643966,117.78875745669592,41.34572048391789
1987-02-01,1987,2,-15.63351685206095,5.749953036385591,33.537096560846564,132.38403979309518,48.304576467588134
1987-03-01,1987,3,-12.288516005649342,2.734413476538577,108.09676205132595,161.266794734937,76.5751861324431
1987-04-01,1987,4,-3.550260480244958,11.77365541951758,187.0894953703704,327.8618965751365,142.00254502405977
1987-05-01,1987,5,6.749147854056446,24.173856997602883,250.07821684587813,536.9122502761533,447.77053362816036
1987-06-01,1987,6,13.549503495958165,60.424878504694135,249.39826697530864,891.6721034506598,660.6911292072358
1987-07-01,1987,7,15.116088567754275,95.6436579031852,209.902329749104,1115.0473904285675,602.9670004628567
1987-08-01,1987,8,11.885560997583582,59.27677392313768,160.0542704599761,981.431278956108,410.49758869688105
1987-09-01,1987,9,4.379807451036243,39.80956086509124,101.25251687885805,600.4438139113735,234.77924497441086
1987-10-01,1987,10,-1.7602565847417395,20.399470547030063,43.02975401008998,419.05927422217337,117.76870105160162
1987-11-01,1987,11,-15.149761369493262,14.560351232145052,10.358888888888888,143.55541962115663,44.555792928855965
1987-12-01,1987,12,-17.86053285496206,15.310933742043176,1.2101344086021506,113.73522601076228,36.042656796128725
1988-01-01,1988,1,-16.9893127072242,14.233972921047666,5.663354241338112,117.39857257894283,43.85912971630353
1988-02-01,1988,2,-14.65202659080768,8.306784839664516,32.70620450191571,130.8237394417431,65.20715101171868
1988-03-01,1988,3,-10.650976029262722,9.779510259669166,99.44995612286894,186.5487319070852,84.74226010430078
1988-04-01,1988,4,-3.033623822530103,6.124985190446353,186.4184598765432,307.834472191027,180.55223339759658
1988-05-01,1988,5,7.621674371534823,75.33394494273438,187.8809483273596,719.5321860876782,325.85214029079066
1988-06-01,1988,6,13.690698772006613,111.05666097518709,226.0330601851852,1102.169864683246,464.5256215093732
1988-07-01,1988,7,15.94219745923118,104.15120102339516,221.5035790023895,1247.995523451274,563.4597302698064
1988-08-01,1988,8,12.077551326956836,91.10122270013932,134.8391763739546,1054.1505545808636,355.5137991137026
1988-09-01,1988,9,5.03119981553823,45.70420512074946,99.2693886235555,666.1630966786071,208.00975419666906
1988-10-01,1988,10,-10.241141977617817,37.50506062029047,45.0776049615092,214.8535897198123,65.43718005705222
1988-11-01,1988,11,-19.945488039652474,19.21435836475638,10.797043209876543,92.49199815572318,32.720877524333545
1988-12-01,1988,12,-14.060620022845512,20.76549848692366,1.2224701314217443,158.73544864602871,47.09095288735861
1989-01-01,1989,1,-29.33520591079545,19.963276039845823,6.440427120669056,40.01792279401926,13.431856130388397
1989-02-01,1989,2,-13.093806148710655,40.936931076814176,31.30604083994709,149.82828641622606,72.95330774423039
1989-03-01,1989,3,-16.52998572728967,11.54991190417931,112.27102950338822,106.61083280443869,61.01002236461157
1989-04-01,1989,4,-0.9281652450561068,7.699664374829496,179.29323070987655,405.6951329872705,165.03976938593627
1989-05-01,1989,5,5.905525523360097,48.4649754057962,192.571053614098,609.8904049254536,319.0761609324055
1989-06-01,1989,6,12.70309003194177,102.07072954447229,228.6581049382716,960.5656653606544,508.26861009998004
1989-07-01,1989,7,15.566534645326726,45.25147317557554,218.9453800776583,1145.612559546771,622.8135028371141
1989-08-01,1989,8,13.869703813778472,42.04121025274077,154.59609991039426,1098.5967633161415,486.4357491076296
1989-09-01,1989,9,6.494143168131529,58.13760604539908,102.01198825713736,693.4792539600239,274.0596052347786
1989-10-01,1989,10,-5.414925905453231,39.12944431849752,41.82782139494427,302.6027536788244,105.4784254024272
1989-11-01,1989,11,-21.653207418653665,31.73240782398068,10.331947530864198,81.44795537161616,26.39850071787413
1989-12-01,1989,12,-14.451474150790943,25.2463907950542,1.279910394265233,151.34228698018933,47.962768059691996
1990-01-01,1990,1,-22.42858867440171,24.463196368483157,6.363757467144564,72.53317644462238,28.165545986704984
1990-02-01,1990,2,-28.23582664671397,27.444151676032646,34.19392361111111,40.34327513975691,18.942221394727113
1990-03-01,1990,3,-8.85215288798014,21.98527401323957,98.85801161753518,221.83816919116856,90.96159189516464
1990-04-01,1990,4,-0.022580952114481,10.202539675066902,179.06589506172838,426.9846563540443,182.79236711052317
1990-05-01,1990,5,9.253025534845165,37.305203804940845,231.7918802270012,747.7116947956231,420.05605262698145
1990-06-01,1990,6,14.140274132622608,59.70725180942793,246.4067052469136,1016.2090303178786,596.8977847438073
1990-07-01,1990,7,16.706805575791236,130.44854207132772,219.43737753882917,1203.760878403624,698.1176642477831
1990-08-01,1990,8,13.417089060301464,113.67234378338507,144.2231369474313,1151.2004717563525,387.8265032063139
1990-09-01,1990,9,5.107689136929025,81.41016283122582,83.37863720100309,674.6600556326847,204.18989154429437
1990-10-01,1990,10,-7.227915068595621,20.012636174580933,43.74119394537084,259.35344535871474,95.67714202974776
1990-11-01,1990,11,-20.589342350429945,46.885987394183815,9.72625462962963,92.69922259647907,25.69253792875884
1990-12-01,1990,12,-20.607841339931667,77.85060997830584,1.2062514934289128,89.88980034700411,28.310987955389848
1991-01-01,1991,1,-17.853034903413487,36.93980543486575,5.019744623655914,109.5508929165838,40.322590189678536
1991-02-01,1991,2,-19.20129278273808,10.324332306442583,35.252279265873014,94.8139761550778,38.71909723751082
1991-03-01,1991,3,-10.877026231827244,70.78258503485912,84.51573126633961,201.87150713997727,64.56630087449685
1991-04-01,1991,4,-1.1295284695095231,3.8067784650479553,200.33910570987652,400.3858059961541,161.97453562619023
1991-05-01,1991,5,7.1650310721448704,35.44637814270146,246.01784124850656,637.1588468102123,376.0581713263525
1991-06-01,1991,6,14.275975757175049,55.33868186213553,256.1684645061728,972.875234939783,654.475491814258
1991-07-01,1991,7,13.765582985006404,98.28765366764358,211.70582287933092,1066.4438308562037,507.89991558661563
1991-08-01,1991,8,9.86291693410567,116.77008528613796,157.65045773596177,872.1835208327238,344.4749623127391
1991-09-01,1991,9,7.159445063273154,56.82278310932176,97.27437249680509,742.9000477699554,269.9289343432971
1991-10-01,1991,10,-4.952304032028337,43.15791173047501,42.9459848433555,332.4947557404965,90.20144790172225
1991-11-01,1991,11,-17.552522277831997,14.15669118980034,12.789276234567902,106.92465741568094,46.8255597162551
1991-12-01,1991,12,-18.20606009370536,25.79258515845595,1.3139396654719235,108.76569010654076,36.66529038743228
1992-01-01,1992,1,-18.01859399528911,19.56873830410544,5.624236857825568,110.29746536156564,37.477739287191085
1992-02-01,1992,2,-20.162961793219893,23.019649355905614,31.587291666666665,90.29995587593004,32.57066603347616
1992-03-01,1992,3,-10.22579042578252,13.422949406464824,97.9246088081278,207.45548467080835,73.17749652205441
1992-04-01,1992,4,-5.844196912977395,42.988146132774574,172.85424151234568,287.7069394707307,107.21550851215721
1992-05-01,1992,5,1.4772119296494566,65.75431494207962,229.4083945639188,476.1349860705395,203.513075275211
1992-06-01,1992,6,13.274714851379429,100.98979836116584,242.49470061728397,1029.6837820572482,495.11610760541885
1992-07-01,1992,7,15.391726163638566,102.42578070115728,215.85875448028676,1248.2056727603235,500.5048123903664
1992-08-01,1992,8,12.195089450959244,50.02885768959331,154.00592816606928,986.6255133026806,433.99433448452044
1992-09-01,1992,9,-2.835292922125916,47.91238954174659,108.9593864278911,361.44898340781685,134.21817827803193
1992-10-01,1992,10,-8.749258627942766,42.64562058207133,43.874483437395725,254.2313974561841,61.10476166419838
1992-11-01,1992,11,-11.977615398830835,44.1304108219569,9.277040123456793,187.8178226245776,56.0767867932106
1992-12-01,1992,12,-20.14730069150204,31.981865001892373,1.2609961170848267,88.84905941550647,34.18891858097297
1993-01-01,1993,1,-18.152573546542897,73.4890521827829,5.606284348864994,113.88826212323588,32.20814645490495
1993-02-01,1993,2,-15.389808650243822,12.77151447993674,31.20480076058201,137.7431130486442,46.65158178912293
1993-03-01,1993,3,-8.664686235817499,13.289605114952252,97.53550184315962,232.4869194141095,84.94765846334533
1993-04-01,1993,4,0.4240985658433942,2.484117659331986,196.5536334876543,454.2196031872176,175.67047704942507
1993-05-01,1993,5,7.370533736034133,20.9190725996109,231.177645609319,658.5462374666943,369.0374853584733
1993-06-01,1993,6,14.35815802680122,97.53369130517696,257.7671712962963,1019.314727825109,616.7157932841451
1993-07-01,1993,7,16.946738364106864,52.58940779697241,232.69314889486265,1160.6289348840935,770.4276827510764
1993-08-01,1993,8,11.814091270200665,88.20635523075993,136.41830869175627,983.4911949764949,401.8857532171012
1993-09-01,1993,9,4.261970901489292,158.19622796010435,81.1487095148534,655.056246958339,173.28673409781743
