time,year,month,air_temperature_celsius,precipitation_mm,shortwave_radiation_wm2,vapor_pressure_pa
1954-09-01,1954,9,4.4350765016343985,53.85076791809951,100.33959261670525,608.1690969836864
1954-10-01,1954,10,-2.224853999640345,10.498081344174182,48.47652662935793,355.72221773556726
1954-11-01,1954,11,-11.230703120761405,12.417532645748963,11.26205401234568,196.12216005157987
1954-12-01,1954,12,-26.989061142295895,17.66398751120235,1.3930301672640382,48.51200422205426
1955-01-01,1955,1,-16.135448160479143,16.647566850526374,5.932204301075269,128.0276530128273
1955-02-01,1955,2,-23.1384951909383,22.295367588831994,31.96548115079365,64.94784658093786
1955-03-01,1955,3,-13.23968810624973,30.08918470260724,97.84130040924181,156.46914523506652
1955-04-01,1955,4,-7.7964636696709135,15.623127692908412,185.16905401234567,237.3880266142595
1955-05-01,1955,5,4.468546003936467,60.41204557898894,230.36185558542414,544.5524003298178
1955-06-01,1955,6,10.393017853630909,141.21587820058323,212.9230200617284,869.9844177911873
1955-07-01,1955,7,14.59685929411205,57.657781617823645,220.86757915173237,1142.6139457666718
1955-08-01,1955,8,10.032570406185698,128.98248465011974,149.55315337514935,880.7371190617353
1955-09-01,1955,9,4.698026869032162,55.162486827519785,93.05676099292143,654.1024271525127
1955-10-01,1955,10,-6.359734373195181,22.50312621352535,42.850599490841375,293.57419036090755
1955-11-01,1955,11,-21.873119460211825,13.911266165095526,11.926512345679013,73.41918848598942
1955-12-01,1955,12,-23.363691834480505,52.446695066066695,1.292423835125448,66.89953924881456
1956-01-01,1956,1,-26.412821525655744,16.417193342100234,5.484024790919952,48.43286900656241
1956-02-01,1956,2,-22.963696762611107,27.074228033200143,31.035831736909323,70.6780150772646
1956-03-01,1956,3,-15.063410678986543,18.085929151141045,105.23086522474938,130.6038243239695
1956-04-01,1956,4,-3.1565435621473057,14.837487235798363,190.96929783950617,326.8703599041502
1956-05-01,1956,5,5.710347563220637,65.25281011564132,222.04306376941457,600.4061967308741
1956-06-01,1956,6,11.308332485622827,101.46394114250512,231.5267762345679,959.396339917818
1956-07-01,1956,7,14.382763737504206,77.18380327364827,208.93709453405017,1161.7115066099275
1956-08-01,1956,8,11.034456281764562,129.48688727788493,130.9082773297491,1054.7749386738858
1956-09-01,1956,9,4.178707355923166,68.19507026672511,89.85920589795525,593.5560492404363
1956-10-01,1956,10,-10.912683581280419,26.953155387136718,46.13784876377922,197.8810686456861
1956-11-01,1956,11,-19.548567093743202,31.025270378506775,11.031685185185186,99.65682411104665
1956-12-01,1956,12,-27.71880169530067,7.7319800334016975,1.4223043608124253,45.0440623990549
1957-01-01,1957,1,-14.710564471829287,61.265518627237725,4.431061827956989,148.44480171897087
1957-02-01,1957,2,-19.191781175704193,36.797499857925686,35.19875330687831,95.65389636338863
1957-03-01,1957,3,-9.852611656599152,11.070525147264476,102.77300763311352,205.06944137150515
1957-04-01,1957,4,-1.9593833711412003,7.0042197768351855,189.5260462962963,379.3420213780555
1957-05-01,1957,5,5.083597314485985,33.21564906876873,238.6275821385902,573.3881741855482
1957-06-01,1957,6,15.125778897603368,56.351006989267205,275.39168827160495,1065.5426581357824
1957-07-01,1957,7,14.624809150285614,74.26827154175797,222.56044429510155,1099.1306221100551
1957-08-01,1957,8,14.276151849890311,28.581080464995523,168.2004861111111,1111.6718757074095
1957-09-01,1957,9,5.650153160095215,53.30668446145026,92.91169420331791,647.0821483431395
1957-10-01,1957,10,-3.0326862048077032,40.83170223585242,43.046950693802735,399.38159843808097
1957-11-01,1957,11,-10.42640054490829,19.403915073485933,10.178185185185185,217.22542919068079
1957-12-01,1957,12,-24.854341498754337,6.751156940520531,1.303336320191159,60.18404215627774
1958-01-01,1958,1,-16.232674580235596,18.306468354598593,5.476021505376344,128.91302111086412
1958-02-01,1958,2,-17.02770323526289,4.59415473545377,37.81180968915344,106.00082535645659
1958-03-01,1958,3,-10.266867188484412,17.258293207834896,102.05179308654871,209.25897011854286
1958-04-01,1958,4,-1.7421409818861093,18.885273670740332,189.5158572530864,375.40887517052136
1958-05-01,1958,5,6.303729711553103,46.33382936801311,231.19018891875746,584.8437555027256
1958-06-01,1958,6,14.986590660942966,45.84572762243866,244.99302314814815,966.1174485140997
1958-07-01,1958,7,15.540912923505232,66.75374894136255,216.13560185185185,1086.07468533565
1958-08-01,1958,8,12.70476325660627,68.19124252331576,169.02316233572282,1013.1841619567589
1958-09-01,1958,9,4.499115350511374,46.08504452839313,99.09350209780092,632.6721576562776
1958-10-01,1958,10,-11.462739649126604,44.154120488844484,48.09850534764954,194.09657085474464
1958-11-01,1958,11,-16.907323879665796,19.094853328663675,10.727351851851852,128.52352209932388
1958-12-01,1958,12,-17.531628979918764,11.622464158161705,1.4186409796893669,106.65838538304605
1959-01-01,1959,1,-23.390571873162372,2.990880271127594,6.480507765830346,59.23938463306617
1959-02-01,1959,2,-12.676109854380286,34.250593932199536,31.992543816137566,181.15310437491797
1959-03-01,1959,3,-21.10593083289359,10.05465380885795,106.68733549484928,77.9906849317782
1959-04-01,1959,4,-5.473756111992714,7.338365188267915,185.22137037037038,274.7706268504654
1959-05-01,1959,5,4.783791314401981,67.28180887381541,218.04027031063322,586.6342035205101
1959-06-01,1959,6,13.741726917690698,82.47107743402893,255.81837654320987,988.4796963166725
1959-07-01,1959,7,11.32882951715942,184.21248526401612,168.76948252688172,964.6875054667619
1959-08-01,1959,8,10.578130238030553,51.711138141609325,166.06094608721625,864.2667738966665
1959-09-01,1959,9,4.167175483703659,64.63922007631595,96.69865907118056,634.2087073716848
1959-10-01,1959,10,-4.702716306460786,13.55674126518025,47.15299762958267,293.1979586818624
1959-11-01,1959,11,-12.85512972937687,23.63197813046014,10.327787037037037,171.74813512035996
1959-12-01,1959,12,-21.518472929923746,13.204767407479778,1.3020818399044205,82.73940624726822
1960-01-01,1960,1,-18.136543511831604,30.99894979912321,5.450549581839905,112.09586201421409
1960-02-01,1960,2,-13.278501804395603,6.838059361253812,33.79743374840358,164.46669199732594
1960-03-01,1960,3,-16.652196137623093,4.69243349944648,111.72563448998235,109.06623235354174
1960-04-01,1960,4,-6.69962721930608,15.993839768647433,186.72764043209875,258.6244592199116
1960-05-01,1960,5,8.259189511370948,25.703221097366225,256.8017809139785,597.2252767363639
1960-06-01,1960,6,11.649293878343371,53.34063564879088,246.8723688271605,788.5303614192057
1960-07-01,1960,7,14.33333531041302,137.53802106528212,205.8584520609319,1091.2751188955701
1960-08-01,1960,8,10.698776642994233,83.2209361579217,146.11613649940261,959.2247114053813
1960-09-01,1960,9,3.021112929450169,109.59196984934394,84.66252278645834,588.8313166865175
1960-10-01,1960,10,-6.996703744703723,32.763881599446876,47.87469384707288,303.0365620586127
1960-11-01,1960,11,-18.54236378139916,11.715490971123899,10.639524691358025,108.85052868106526
1960-12-01,1960,12,-12.768960985573358,8.630158170937818,1.2765516726403823,171.68901437544352
1961-01-01,1961,1,-15.263132025605842,6.381735429709323,6.170576463560335,130.03974624200652
1961-02-01,1961,2,-20.582298705691358,5.339910953008342,38.94500082671958,80.47978304784878
1961-03-01,1961,3,-18.556554252870598,4.553719063380868,105.96636446315898,96.44416978415005
1961-04-01,1961,4,-7.166280301411916,25.08451655739563,174.59874845679013,249.39160484152532
1961-05-01,1961,5,6.413346493628751,45.00112574828563,233.77945564516128,584.5593896804362
1961-06-01,1961,6,12.722492133246533,47.56152280287296,225.59240277777778,922.8847873945222
1961-07-01,1961,7,13.3959948098788,111.37242627907895,196.96093787335724,1007.7734708177348
1961-08-01,1961,8,10.550003613707872,109.04126915059464,136.026618130227,943.3710761141961
1961-09-01,1961,9,5.155178472730881,106.81727523622442,88.21386911651234,669.562495905513
1961-10-01,1961,10,-9.367091550109194,45.924039025845076,41.072671118659926,246.00394689513155
1961-11-01,1961,11,-19.707568973965095,16.12352161039965,11.305685185185185,96.76886073382654
1961-12-01,1961,12,-29.0096515450426,24.252630889481708,1.366347072879331,39.9580271718147
1962-01-01,1962,1,-18.543110972578773,25.41730841159051,5.740005973715651,100.53380240446434
1962-02-01,1962,2,-13.497249984741188,23.03649734981761,28.748149801587303,170.3221021231595
1962-03-01,1962,3,-15.30692956985962,27.483137337434016,103.1882790629069,128.14864375341082
1962-04-01,1962,4,-4.9791798273722065,29.619457568685448,179.38789660493828,308.55743709090837
1962-05-01,1962,5,2.617098047400077,42.29012398425169,228.58834304062125,523.6314183406831
1962-06-01,1962,6,12.091694492763963,63.5348739512267,255.77710339506172,874.5863420700132
1962-07-01,1962,7,15.169624213762177,89.59943608418186,203.9684177120669,1133.6421439305466
1962-08-01,1962,8,12.902472699073087,142.16237283055122,151.26984916367982,1098.9829101717364
1962-09-01,1962,9,3.3051189634535376,77.62982872153401,99.17191620852624,573.9008114118611
1962-10-01,1962,10,-2.5248981106665838,12.438119020224292,45.489120856573365,390.9740005379042
1962-11-01,1962,11,-14.627412011888282,9.433193911522864,11.080666666666668,150.27287667068072
1962-12-01,1962,12,-18.97833856151948,28.965660731895326,1.3341039426523298,103.1079999542649
1963-01-01,1963,1,-15.884944722985665,65.05385646232398,4.17227449223417,138.88546046035714
1963-02-01,1963,2,-16.27934898194809,12.383590220487406,31.635109126984126,130.36193142688376
1963-03-01,1963,3,-14.549385267688365,71.26929852637431,94.65387868837928,139.3085369321575
1963-04-01,1963,4,-5.37867813110347,30.96786287075659,172.21819444444444,288.2771307516478
1963-05-01,1963,5,5.8162662218975925,11.697803091603731,258.7749865591398,557.6555678579359
1963-06-01,1963,6,9.102658335367835,120.4460916362109,213.3813348765432,826.7347602164494
1963-07-01,1963,7,12.773017542849345,113.69789839861966,185.1333953106332,1085.9977423948947
1963-08-01,1963,8,11.000856264175923,177.25720915234433,136.52448028673834,1000.5738627078874
1963-09-01,1963,9,5.3396700753106074,22.928798370273284,121.7897887972608,628.6096982064842
1963-10-01,1963,10,-5.270967065134357,35.73480637582094,40.5064467561601,310.07745432476804
1963-11-01,1963,11,-22.38138567606606,3.2776643623222412,12.376141975308641,69.10905150354164
1963-12-01,1963,12,-12.89040972801945,16.022118947148556,1.2245878136200716,164.7071586138067
1964-01-01,1964,1,-23.24669443356092,6.691119762905373,5.6584139784946235,69.36230044591528
1964-02-01,1964,2,-17.092686672868354,23.01277696597026,30.763616698595147,116.76109523767062
1964-03-01,1964,3,-18.958554557061944,7.735699241475658,108.52945269327152,90.23606595858679
1964-04-01,1964,4,-7.103660074869765,34.872259305153364,174.9566188271605,257.985628369753
1964-05-01,1964,5,-0.22223196952569424,45.288015716380414,243.3380032855436,406.71129374595085
1964-06-01,1964,6,12.624978001912439,84.5768339279438,239.77393672839506,966.7342606901667
1964-07-01,1964,7,13.471193526893558,124.7695220277869,201.9426695041816,1120.958035868319
1964-08-01,1964,8,11.516619536697249,80.39629617170974,156.95430331541218,1003.6149980106813
1964-09-01,1964,9,5.104023827446838,43.88427261468664,95.54872055844908,676.8585103882556
1964-10-01,1964,10,-2.4388801123506028,14.876113281687253,36.00558143971214,393.889433310083
1964-11-01,1964,11,-15.332581180996328,20.578264989900674,10.732466049382715,133.3905764139876
1964-12-01,1964,12,-30.39526487370972,22.05375350691341,1.3009214456391875,34.985747753528535
1965-01-01,1965,1,-20.898638399185643,7.385469052486826,6.171553912783751,78.66525076017773
1965-02-01,1965,2,-23.327398749760192,10.789835340023757,35.47803902116402,61.17381205525817
1965-03-01,1965,3,-4.312337190361404,26.655395940743176,81.67625629748638,346.95976447811233
1965-04-01,1965,4,-4.294378428988978,25.727636186193337,169.57551388888888,307.96190915436836
1965-05-01,1965,5,3.2032123975856734,19.629500916948928,237.15210722819594,440.2208019339696
1965-06-01,1965,6,10.38349931504996,100.61324194352395,218.04025308641977,851.1635588836597
1965-07-01,1965,7,13.403565979003929,49.253707575058314,198.06811379928317,1006.0284817000281
1965-08-01,1965,8,9.659104242632509,73.21289295893862,140.0548409498208,881.1532533343501
1965-09-01,1965,9,7.132450209723629,96.47705159725817,91.92565427276234,763.9469129065756
1965-10-01,1965,10,-11.208444710188019,25.107791391658196,44.9451673223753,195.50409262347884
1965-11-01,1965,11,-12.828873782687708,23.764809424559274,11.541942901234568,175.94370705688146
1965-12-01,1965,12,-22.77391270873366,31.00661617861178,1.31546146953405,75.97029582540131
1966-01-01,1966,1,-24.73893950267501,2.203624511480484,6.848744026284349,50.740031394859365
1966-02-01,1966,2,-18.779740851266013,29.733687452225155,33.20347470238095,105.21763785159489
1966-03-01,1966,3,-18.58835367182246,10.679562964092781,102.88536136148652,95.52639999373808
1966-04-01,1966,4,-5.256610912746851,9.653658726712422,199.65333179012345,276.3374223093056
1966-05-01,1966,5,3.7803420282179445,46.342198398370726,214.67625224014336,530.6516443867249
1966-06-01,1966,6,13.373425992329942,71.32502236376936,246.6803935185185,1008.867457431649
1966-07-01,1966,7,14.001413127940225,28.206673199573373,233.144298088411,901.1354034227851
1966-08-01,1966,8,11.858440284318817,37.09790360045062,179.05092219235365,789.312293055384
1966-09-01,1966,9,6.48144957224531,13.698969099873892,105.55970380015432,650.4359256941835
1966-10-01,1966,10,-6.262840467883677,12.459682719622833,45.81466681194419,270.04314399465824
1966-11-01,1966,11,-15.387117025587258,54.66130756309795,9.569152777777777,143.76041194027212
1966-12-01,1966,12,-22.535840077554013,5.465213470209562,1.350731780167264,73.90274244301978
1967-01-01,1967,1,-21.875118616575804,11.599303471353295,5.775197132616487,79.83871450432511
1967-02-01,1967,2,-19.40843511308941,9.433367018420569,33.039268353174606,94.09498589607729
1967-03-01,1967,3,-12.781327126615793,51.20901112583809,95.80585292237349,164.54241035102888
1967-04-01,1967,4,-2.600748591952822,47.56368014702872,161.79686033950617,369.41314314882453
1967-05-01,1967,5,3.2881104335990017,46.49714731733923,232.16375448028674,510.2208669030195
1967-06-01,1967,6,12.958157687717062,64.40777130442754,255.77119135802468,932.4323821765787
1967-07-01,1967,7,12.803693061746571,136.87961884721744,187.31589456391876,1062.9009168491204
1967-08-01,1967,8,12.002660718528205,215.4828804800104,145.146361260454,1070.2070314378552
1967-09-01,1967,9,5.658445188734277,18.424194464216725,112.20318860918209,648.8049369388543
1967-10-01,1967,10,-6.049632689773375,14.351702455407178,47.60796741827414,275.38207900587275
1967-11-01,1967,11,-13.029536247253418,42.390794370305684,10.09459336419753,178.92882213057354
1967-12-01,1967,12,-18.374981164419495,48.88251683221512,1.1759587813620072,113.56214343974963
1968-01-01,1968,1,-21.389746852587592,41.267876703159345,5.198094384707288,85.8436563041177
1968-02-01,1968,2,-18.083218002319313,10.65275568585733,33.17648866538953,106.13885838635001
1968-03-01,1968,3,-9.4988096011582,2.0815166388139517,108.81063783998273,221.29390336757527
1968-04-01,1968,4,-4.14925356970889,20.98659506464884,186.22124845679014,315.2217263332843
1968-05-01,1968,5,3.6165638052007694,47.27030692534839,244.94135827359617,544.8384670733183
1968-06-01,1968,6,11.925817489624023,94.73341827865411,235.8379459876543,997.342479649367
1968-07-01,1968,7,16.36092707726266,40.339403731046275,253.1638082437276,1062.9086519374307
1968-08-01,1968,8,13.414502572500624,59.312754243034504,175.21331466547193,1023.5692644541035
1968-09-01,1968,9,3.794094912211108,24.581548203254755,112.0644497492284,543.0690163679977
1968-10-01,1968,10,-7.900383910312428,10.010271939300708,48.86334189821742,265.5700422078013
1968-11-01,1968,11,-15.540010134379031,12.42725383601595,10.46179475308642,137.53421232352838
1968-12-01,1968,12,-22.3769458155478,36.69444409464262,1.342160991636798,72.07384077524502
1969-01-01,1969,1,-26.164429933281326,15.490575792433958,5.71084229390681,51.73666823032553
1969-02-01,1969,2,-18.916356218428803,3.405691384291032,34.01544146825397,96.88561157617042
1969-03-01,1969,3,-13.016028426795856,13.78097184116811,99.92055518803204,160.08895045027495
1969-04-01,1969,4,-1.511938264634864,4.114494276734604,198.31707793209875,369.0808447468422
1969-05-01,1969,5,6.437947209676111,41.54143875067717,242.06852673237753,532.5893247925212
1969-06-01,1969,6,16.83640196058485,17.537371238390165,279.5349729938272,824.6906040861755
1969-07-01,1969,7,13.232187894595597,107.78641070419681,205.0758288530466,1034.9577851592403
1969-08-01,1969,8,6.809108250115514,107.3479481822055,159.4634109916368,691.6945773065777
1969-09-01,1969,9,6.428533130221922,22.00739619822656,113.81609466628086,675.5648501307048
1969-10-01,1969,10,0.51511552051835,19.94064133270612,46.557903896682724,420.5551290465179
1969-11-01,1969,11,-16.655289798312708,15.247649246834527,11.124182098765433,122.4897286661771
1969-12-01,1969,12,-12.118797806770544,8.201953630155856,1.3121072281959378,183.11106242235786
1970-01-01,1970,1,-23.509378773679003,8.288978610917042,6.552864396654719,63.36210796160529
1970-02-01,1970,2,-13.409918258303662,17.785679243885966,30.570472883597883,159.7998841955971
1970-03-01,1970,3,-9.219773745793134,13.189698749158651,97.43855867966955,226.64470477283663
1970-04-01,1970,4,-4.255039299858936,22.614743616220068,169.5978364197531,297.96211708386795
1970-05-01,1970,5,6.741828352405207,38.79186878407381,235.10325119474314,590.9015666002545
1970-06-01,1970,6,11.032920053270175,96.4614184969328,245.53068827160493,824.130720241108
1970-07-01,1970,7,13.701390961677816,82.43193480930344,213.2588888888889,1063.5324052444114
1970-08-01,1970,8,10.770344773159252,93.70464917632404,146.85199895459976,947.391785097804
1970-09-01,1970,9,1.3277654012044309,48.05303974277919,97.37047077395592,477.61078943989816
1970-10-01,1970,10,-10.365399424235022,49.342954910972736,46.30794196597137,222.65825800805894
1970-11-01,1970,11,-12.566547669304725,61.5984007902739,10.413989197530864,191.02903554277134
1970-12-01,1970,12,-21.859138070383352,70.03330199364655,1.3548596176821983,79.2391592111127
1971-01-01,1971,1,-29.932524334487084,10.04888444530394,6.49663082437276,33.717481583346085
1971-02-01,1971,2,-20.39135898408432,19.43043147082335,31.44167576058201,90.49930029784659
1971-03-01,1971,3,-19.62147617545176,7.333939371548581,109.83277932617115,84.9852680907181
1971-04-01,1971,4,-6.558025741577126,19.406938699507492,184.26112422839506,250.3342516300416
1971-05-01,1971,5,3.358339789605907,29.711580025267637,239.41292936081243,511.01413585853044
1971-06-01,1971,6,14.638820372687462,30.711298672976284,287.42741975308644,818.7051624696095
1971-07-01,1971,7,13.897069488033196,72.16765076817566,209.9426336618877,980.5253830825478
1971-08-01,1971,8,10.870146995462392,132.8822143376307,140.76636574074075,975.4090870185377
1971-09-01,1971,9,4.142439587910985,72.29660462036236,89.58585845419802,646.1024593600529
1971-10-01,1971,10,-6.367281156970591,64.26308742404174,38.70083490250928,325.9220653908939
1971-11-01,1971,11,-17.450582186381013,20.14022381166569,10.757796296296297,123.20613099524105
1971-12-01,1971,12,-19.43759697944884,51.16181313521295,1.2912022102747909,96.37958710416164
1972-01-01,1972,1,-26.224980397378232,29.852568172181293,5.106805555555556,52.376072476082356
1972-02-01,1972,2,-23.57638309522605,5.276086777389111,37.46498962324393,59.81459165621693
1972-03-01,1972,3,-18.89539354796048,15.354016443879459,104.19958087753652,95.47587935399658
1972-04-01,1972,4,-8.739389567904993,18.63394225159354,188.24463734567902,213.61469001848747
1972-05-01,1972,5,4.222500306816528,14.907200293922784,248.36095056750298,532.0211603951763
1972-06-01,1972,6,12.007294972737668,89.33464347702014,238.79820524691357,924.7423696105052
1972-07-01,1972,7,15.650317313081473,67.18918867082735,227.61827658303466,1101.2760386682223
1972-08-01,1972,8,13.041592842020009,79.60245480606787,160.6746229091995,1061.868634593074
1972-09-01,1972,9,3.089369434780565,100.31496108579319,94.97007477334105,561.2672674007687
1972-10-01,1972,10,-6.191867676601589,43.67145776931736,41.02959524840579,323.4938126035293
1972-11-01,1972,11,-14.272992303636329,12.524027678619376,11.368865740740741,158.29176145487753
1972-12-01,1972,12,-17.872792758736523,38.87320419097762,1.2214725209080048,112.86342451791617
1973-01-01,1973,1,-26.263990496563622,13.408986388885324,5.755982676224612,50.39183303530607
1973-02-01,1973,2,-16.957892254420642,2.8830409983875427,39.06544642857143,106.96206824817058
1973-03-01,1973,3,-13.942316395749287,20.925865858149706,95.79035606466314,151.12779180171862
1973-04-01,1973,4,-2.6659957885742074,6.360533937098012,181.84267824074075,359.89453852818474
1973-05-01,1973,5,6.166143835744549,60.53122984856074,228.14591696535246,629.8244420147965
1973-06-01,1973,6,12.034325493706604,100.1495192851678,225.38096759259258,969.5503909413369
1973-07-01,1973,7,13.489650262812177,148.06496033594385,200.63280540621267,1150.6094595712334
1973-08-01,1973,8,9.885605030675094,94.16875590346052,140.74466920549582,926.8575696086183
1973-09-01,1973,9,5.966448063320627,31.872015679105914,109.48004706790124,678.2091620455257
1973-10-01,1973,10,-7.895652578210274,47.07515613284485,42.99503114907687,279.92407182327906
1973-11-01,1973,11,-18.882710435655355,23.638257294557263,10.893350308641976,104.53216855722152
1973-12-01,1973,12,-16.37303480743077,6.863588400616294,1.3879584826762246,123.92889967190887
1974-01-01,1974,1,-23.06406994481239,5.448921138601293,6.547153524492234,62.887844541579156
1974-02-01,1974,2,-26.903813493819428,13.515693943475071,35.733098544973544,45.45590683446394
1974-03-01,1974,3,-15.837128251598699,11.072770220643235,107.67323611780165,123.55018813238422
1974-04-01,1974,4,-3.797030830383278,17.838728928801117,193.72304320987655,324.94849016889225
1974-05-01,1974,5,5.969735410136593,31.2610787190728,259.01887395459977,539.8716690455885
1974-06-01,1974,6,11.731400214301232,70.26624296061001,245.44482407407406,826.978507323245
1974-07-01,1974,7,14.485121765957103,82.23968651573799,222.80363052568697,1071.3276957710011
1974-08-01,1974,8,12.327074387252992,70.70295313968344,154.2827195340502,1003.3038617331166
1974-09-01,1974,9,8.242129898071312,36.32200387965767,114.17552815152392,727.5557702921607
1974-10-01,1974,10,-8.854080253518987,42.9057633715324,45.40711389463008,226.4904598044709
1974-11-01,1974,11,-17.840258534749324,24.518509172498426,10.659725308641976,118.00190046364243
1974-12-01,1974,12,-22.720819116407796,17.85244876689518,1.2840008960573477,74.13705528063983
1975-01-01,1975,1,-25.417175859020574,26.644604731377086,5.198886648745519,57.22580243473498
1975-02-01,1975,2,-19.177142184121237,3.0426481171161868,34.38670634920635,87.0926213757067
1975-03-01,1975,3,-11.100459305958054,9.879440209992651,98.42805343792003,192.6674896315769
1975-04-01,1975,4,-4.652021620008668,27.69147453309273,176.73694212962963,313.13533724016474
1975-05-01,1975,5,5.95013262430831,44.46366388782508,226.06381197729988,598.6563242563009
1975-06-01,1975,6,12.553152381049301,40.331772456390524,216.73893209876545,895.2191355777032
1975-07-01,1975,7,16.38887740514616,132.864478651868,218.39989396654718,1112.1387310930443
1975-08-01,1975,8,11.366456911640796,102.41684928885064,161.37483796296297,964.9876089129953
1975-09-01,1975,9,5.20203738742407,58.65195931716016,90.22180926890432,658.7825527633329
1975-10-01,1975,10,-6.175439682827175,40.650574228489944,43.508611217485104,307.9590708733696
1975-11-01,1975,11,-20.993796772427004,16.564715329781876,12.927691358024692,85.95712873265649
1975-12-01,1975,12,-24.838207195651137,7.780250284493917,1.517153524492234,60.067117232354356
1976-01-01,1976,1,-20.848659548195428,19.164349173742323,5.129680406212664,85.29322774833545
1976-02-01,1976,2,-24.010922385906326,18.217338984790388,38.95876995530013,61.14152715636033
1976-03-01,1976,3,-12.779958696262781,23.71260031810607,95.71013386944004,168.9778717408917
1976-04-01,1976,4,-1.407831086052738,5.373681499289518,193.2776188271605,373.9042600434317
1976-05-01,1976,5,5.582775718935125,79.03097353383615,207.09033975507765,615.7940192131052
1976-06-01,1976,6,12.848718812730624,37.1849129982067,254.01348919753087,876.0720844336632
1976-07-01,1976,7,15.004292486047234,73.96430088466133,226.81860215053763,1121.7841570999647
1976-08-01,1976,8,14.376724025767373,26.54560599292566,170.86183169056153,1069.608940273101
1976-09-01,1976,9,6.726549635993138,26.276607309622335,110.1544493514579,657.4618803791307
1976-10-01,1976,10,-4.990469832061422,35.235937039050924,44.89686607543143,326.23118278814735
1976-11-01,1976,11,-8.634805658128528,19.595389745308722,10.662641975308642,253.8012320382399
1976-12-01,1976,12,-17.316417952506754,12.247407023881607,1.364220430107527,113.56823073131422
1977-01-01,1977,1,-11.490301841817882,10.15924876421792,5.3997296893667865,195.25876655030427
1977-02-01,1977,2,-11.806944002423961,26.846185689066715,33.08566302910053,192.7927445638287
1977-03-01,1977,3,-15.50465640406452,17.28554600441612,98.21393165287579,133.50546566826762
1977-04-01,1977,4,-5.282225524054638,19.138878773500068,182.25049074074073,293.20854536617895
1977-05-01,1977,5,5.587323535385963,67.8316907707277,218.13695415173237,605.8450147546516
1977-06-01,1977,6,12.627935685051852,135.9415209418806,237.75881327160494,1032.5668661747457
1977-07-01,1977,7,15.009157230008043,70.92574343778324,251.96057945041815,1080.3962892228735
1977-08-01,1977,8,15.661439268050685,54.22334667816031,175.37527329749105,1178.0202232835018
1977-09-01,1977,9,6.298386425442175,116.7325188080639,81.3601799527392,744.7926189835272
1977-10-01,1977,10,-5.563699980704996,26.734849966906893,48.98860251076902,309.5292314658951
1977-11-01,1977,11,-19.6625634935167,5.886494424032662,11.346061728395062,92.81607600087169
1977-12-01,1977,12,-22.643869289275102,19.27447780532887,1.3406257467144564,71.5012591205961
1978-01-01,1978,1,-13.187359791417236,12.989137455939215,5.388364695340502,164.8869887846083
1978-02-01,1978,2,-14.341921120598158,10.415007735183224,35.19170552248677,142.79685759659262
1978-03-01,1978,3,-11.192664086946877,5.5546368110768185,106.07264827131227,178.94929887638648
1978-04-01,1978,4,-2.1828657362195827,10.05976398292674,185.72240740740742,348.85420505393154
1978-05-01,1978,5,6.569809911584343,12.038519352415733,241.1089710274791,541.0517450967585
1978-06-01,1978,6,10.982541953192822,87.25321818818799,207.12837037037036,853.3020404747213
1978-07-01,1978,7,15.635384106379718,59.37036130852036,222.17329823775387,1124.416598059185
1978-08-01,1978,8,13.574905957457872,68.10159127901372,174.41008960573475,997.2302529670561
1978-09-01,1978,9,7.436160532633494,27.643049697100963,97.26126616904176,750.4803798403356
1978-10-01,1978,10,-6.5436222650671425,22.45791535060704,43.71314544420231,271.5177811576846
1978-11-01,1978,11,-11.705308108859583,33.08450279126518,10.497952932098766,194.34246665197935
1978-12-01,1978,12,-15.865967547508944,41.270508417916574,1.106463560334528,139.64478105965614
1979-01-01,1979,1,-16.92444636437199,9.034290275678813,5.438957586618877,119.04684246756477
1979-02-01,1979,2,-25.577313418615404,3.8905462627525367,42.17623842592592,45.49126476968727
1979-03-01,1979,3,-13.655018336798548,32.86290405143788,84.79569527191927,157.96062411655006
1979-04-01,1979,4,-4.689735031127896,35.60932174995912,182.74123225308642,307.19428928884776
1979-05-01,1979,5,7.72334520073349,29.379123599522217,250.0088373655914,634.8002970976868
1979-06-01,1979,6,11.967641237047019,101.61857701614707,230.742762345679,940.8961468680254
1979-07-01,1979,7,14.606861061178279,82.34390103201505,211.3927606033453,1139.9945151388401
1979-08-01,1979,8,14.323852055047155,33.53179713218424,171.78224089008364,1066.7949672061004
1979-09-01,1979,9,6.331247372097437,30.313188740592523,98.32215680459105,699.8524785950116
1979-10-01,1979,10,-0.32907741505607646,30.045073676671308,40.56365303057781,459.5333854171869
1979-11-01,1979,11,-7.496656163533487,40.15905037811507,9.178456790123457,281.7168702777575
1979-12-01,1979,12,-23.78009577925485,18.19655039186685,1.2826881720430108,66.16742919494189
1980-01-01,1980,1,-23.996217001638087,19.471667570048368,5.341353046594982,61.608519387640605
1980-02-01,1980,2,-11.581699007406996,7.841418711979742,35.040586685823754,174.5671435027932
1980-03-01,1980,3,-10.447146479288733,9.366117177968647,106.06612476727156,198.62104372314957
1980-04-01,1980,4,-2.579910299513074,12.746448461371074,183.87430555555557,365.0487661124314
1980-05-01,1980,5,8.086729878251276,55.57124146866954,228.40734692353644,623.8036213311625
1980-06-01,1980,6,12.178347333272313,72.58724391850535,201.2152762345679,934.3117075012848
1980-07-01,1980,7,14.429828672511633,104.86991704314264,205.0536454599761,1110.8416310916114
