-18.5413548, -19.95825344, -19.50134868, 0.0130377, 0.00642321, 0.00636544
-21.66347829, -15.59776803, -16.57138235, 0.01936249, 0.00410315, 0.00400001
-18.1342669, -19.99312977, -17.16525959, 0.01207286, 0.00713659, 0.00671697
-18.92470524, -15.00068021, -15.4326691, 0.01168636, 0.00725826, 0.00752931
-21.34121989, -15.37673131, -12.31834294, 0.0139891, 0.00582995, 0.00466268
-21.39906084, -19.3771094, -10.38467982, 0.01152957, 0.00774456, 0.00632062
-21.99607752, -15.01592971, -19.60303409, 0.01111468, 0.00799735, 0.00781693
-21.17087027, -15.34594808, -10.00465598, 0.01145178, 0.00735889, 0.00627091
-20.52977446, -19.91689534, -12.63678628, 0.01111039, 0.00786342, 0.008
