255.48505196908818, 151.1119264677167, 163.18130641160533, 70.78776680009905, 15.275334798824042, 145.20559387207032, 557.4001403808594, 1391.6242309570312, 316.45843200683595, 10.735263061523437, 86.41547317504883, 149.14486846923828, 32.38013687133789, 98.10108261108398, 25.486354255676268, 4.929555225372314, 7.490026807785034, 34.44308738708496, 3.513552737236023, 0.27417369484901427, 0.701676893234253, 2.661752772331238, 1.1835726618766784, 1.2491265892982484, 0.1985555037856102
233.1398631057712, 143.37222886048258, 145.71234920751303, 79.83825391181162, 16.885970917204396, 148.76709594726563, 508.8301574707031, 1254.8406127929688, 239.61068267822264, 10.115665245056153, 74.2405014038086, 98.8615348815918, 44.96931037902832, 133.4199981689453, 28.200434303283693, 4.553421497344971, 6.837393665313721, 31.441897583007812, 2.6814682722091674, 0.25577406883239745, 0.6025685250759125, 1.8286750316619873, 1.3101502656936646, 1.6656579732894898, 0.21780769675970077
247.37065392291066, 144.52372613847257, 153.90280804890207, 77.74656832985347, 17.273599120182915, 157.81356811523438, 563.5630859375, 1418.8215087890626, 241.57217102050782, 10.975024700164795, 65.39270706176758, 103.88116455078125, 42.43482856750488, 129.78030395507812, 28.853664016723634, 30.49059066772461, 7.572854709625244, 34.82418975830078, 2.705047535896301, 0.27769154608249663, 0.5296510934829712, 1.9311431884765624, 1.268259620666504, 1.6326400518417359, 0.22242400646209717
275.77975514793724, 138.4624135017395, 167.62077677473425, 74.32346281069331, 17.031542481528597, 160.37272186279296, 652.7774169921875, 1650.9760620117188, 289.8043670654297, 11.625524425506592, 87.67607650756835, 122.6596061706543, 34.981692504882815, 124.17378234863281, 28.454022026062013, 15.304685688018798, 8.772028350830078, 40.3391830444336, 3.2605960607528686, 0.2964538991451263, 0.7126346111297608, 2.16571729183197, 1.2059513211250306, 1.5678170680999757, 0.21917429119348525
258.7918538025521, 137.20437247753142, 159.13496125307864, 77.66387220836478, 16.597875597001984, 147.8290283203125, 572.7033081054688, 1444.5441772460938, 287.1145721435547, 12.005346775054932, 71.47587738037109, 115.56513977050781, 41.01071662902832, 129.75565338134766, 27.718564605712892, 4.9235231399536135, 7.695672988891602, 35.38902244567871, 3.238740873336792, 0.30089778304100034, 0.5785771310329437, 2.1090085029602053, 1.263796627521515, 1.6281229734420777, 0.21415893733501434
239.33776392867875, 150.71394608318806, 151.1648902402725, 78.86612488756654, 16.99757366660051, 159.60406341552735, 544.0936828613281, 1374.9342651367188, 252.27420501708986, 11.236641883850098, 77.31978607177734, 102.36167831420899, 36.84904861450195, 131.80237731933593, 28.41207981109619, 19.362515449523926, 7.311300468444824, 33.621525573730466, 2.8089835166931154, 0.28540917932987214, 0.627206689119339, 1.9063510179519654, 1.2161646723747253, 1.6463438987731933, 0.21937053501605988
227.85181696792546, 144.00905036330224, 169.83350918022916, 70.15351254753769, 17.703793018264697, 155.50160217285156, 558.5151245117188, 1353.3147827148437, 240.67513122558594, 10.821527481079102, 87.48269195556641, 123.00429153442383, 33.34648056030274, 146.65423583984375, 37.01485748291016, 25.456044006347657, 7.505195140838623, 34.51344985961914, 2.6911657810211183, 0.27416804134845735, 0.7120469510555267, 2.1650548696517946, 1.1830193042755126, 1.8796069145202636, 0.28639519214630127
226.93864631714942, 143.57456557266414, 146.0610367932357, 70.258862453443, 14.567658205050975, 144.61900177001954, 510.23187866210935, 1242.5032958984375, 300.56414184570315, 10.543099975585937, 76.03399963378907, 123.73233489990234, 33.726667404174805, 146.90069885253905, 30.421318435668944, 4.80782732963562, 6.856236171722412, 31.528821563720705, 3.3611287593841555, 0.26504589319229127, 0.6197177052497864, 2.355013918876648, 1.1968258500099183, 1.8771427631378175, 0.2404314696788788
232.647186950357, 141.9725146735087, 158.59197848150507, 56.62262481238067, 15.156854021642356, 156.7398910522461, 568.3935668945312, 1376.1875854492187, 237.24048767089843, 12.970104789733886, 71.18135070800781, 95.58833541870118, 43.06624908447266, 118.04021224975585, 31.657786178588868, 19.74230365753174, 7.6378919124603275, 35.123636627197264, 2.6581037998199464, 0.33122066855430604, 0.5774563848972321, 1.753577673435211, 1.273849892616272, 1.6112332582473754, 0.24922867268323898
257.0682875944188, 146.2365629889071, 154.84966920632868, 55.986343704885805, 14.44234551358968, 146.91234588623047, 567.9259033203125, 1431.1438720703125, 244.43655395507812, 11.92149076461792, 83.12039718627929, 139.0783935546875, 37.55379180908203, 116.73078994750976, 40.24180603027344, 5.021341848373413, 7.631495952606201, 35.093835067749026, 2.728495717048645, 0.3064296156167984, 0.6766209959983825, 2.5714285373687744, 1.2283157348632812, 1.5914310455322265, 0.32364350855350493
