-12.84546069, -0.10457779, -3.9485809, -4.86004938, -3.55224107, -10.38800118, -7.63040683, -8.76575513, -10.28895019, 0.00486272, 0.47582479, 0.00297052, 6.823e-05, 1.959e-05, 0.00015148, 3.15e-06
-2.48232324, -0.09538002, -4.98890652, -7.48127182, -6.36819157, -7.80280599, -9.58442965, -12.17937321, -22.77778306, 0.0059396, 0.56593015, 0.00768575, 0.00029679, 5.78e-06, 0.00016828, 4.04e-06
-13.7724669, -0.12239545, -3.89366319, -5.03497847, -9.12486238, -17.34118268, -13.18864778, -9.69250165, -24.51392878, 0.00382541, 0.25671803, 0.0103679, 0.0001763, 4.95e-06, 0.0006518, 3.82e-06
-5.88328855, -0.02231611, -1.26961102, -4.92297182, -7.38825058, -7.90246938, -12.07016066, -10.5791445, -28.40320102, 0.00340546, 0.58632674, 0.01258434, 0.00017313, 7.54e-06, 0.00048076, 1.492e-05
-8.84449418, -0.04052398, -4.51844851, -4.9646044, -2.18486057, -10.41245008, -10.1858606, -8.81987091, -11.7533218, 0.00394085, 0.45217863, 0.00280239, 6.587e-05, 4.86e-06, 0.00040526, 4.89e-06
-12.73935888, -0.0999872, -5.09311659, -4.85436812, -7.01984901, -11.76412956, -13.10741342, -11.76683271, -31.36269638, 0.00381425, 0.43980975, 0.0037296, 0.00023288, 8.53e-06, 0.00040405, 1.52e-05
