2.776884213025188e-12, 1433.531201171875, 2622.446533203125, 3.899806415574858e-06, 4.242204056481569e-07, 1157.68037109375, 307.5673126220703, 2.9418716795959197e-09, 116.82463302612305, 0.00046903002948965876, 7.581882780567824e-14, 19.82617359161377, 91.17098388671874, 4.279272474150275e-08, 1.0002068684400455e-08, 15.268348503112794, 46.53022994995117, 7.500930709891662e-11, 10.009437370300294, 3.6027341138833434e-06
1.5339746417541987e-10, 1452.318310546875, 2697.9516357421876, 0.022073409892618655, 5.7393686603290915e-08, 1141.8839233398437, 307.5590484619141, 0.0023990524467080833, 178.5000732421875, 0.0280562998726964, 4.189526676967592e-12, 20.078966903686524, 92.3338249206543, 0.0002422118282993324, 1.3407374099827507e-09, 15.04004945755005, 45.834489822387695, 6.116873628343455e-05, 13.97657642364502, 0.00021550809033215045
1.3493286814991734e-06, 441.4659118652344, 507.6585754394531, 7.468661060556769e-05, 0.007344366936013103, 1226.1683349609375, 302.4540130615234, 2.620903133410124e-10, 110.76989517211913, 0.02782246991991997, 3.684188989439008e-08, 6.4997992515563965, 29.8883113861084, 8.196334874810419e-07, 0.00018247907719342037, 16.479178810119627, 50.220665740966794, 6.682584173522965e-12, 8.802592468261718, 0.00021371196489781142
1.0720081178305918e-08, 1451.1642578125, 2439.1091552734374, 1.7753372617335116e-06, 1.5378840743096588e-07, 1141.1881713867188, 303.1250885009766, 2.7226835072724496e-06, 147.69292602539062, 0.006557024084031582, 2.9272146928605026e-10, 20.064211082458495, 92.26592178344727, 1.9481297108825403e-08, 3.611725984953296e-09, 15.035837173461914, 45.82163505554199, 6.942036634427495e-08, 11.240570163726806, 5.036777874920517e-05
6.505834537762212e-10, 1296.27724609375, 2359.628662109375, 0.004604483768343925, 0.0005958505731541664, 1235.1461547851563, 318.2187866210937, 6.619442161071021e-10, 144.7542755126953, 1.6075551627636743e-07, 1.7766942778107973e-11, 17.98217144012451, 82.69113082885742, 5.052544984209817e-05, 1.4700201609230134e-05, 16.38653106689453, 49.938302230834964, 1.6877753708510745e-11, 9.448996448516846, 1.2348057465416673e-09
2.7314685615339315e-13, 433.9841003417969, 498.6236846923828, 0.003678190289065242, 0.00010776088602142409, 1198.7699829101562, 314.3627471923828, 5.83538449916432e-07, 131.3082733154297, 0.01866961382329464, 7.457950696490275e-15, 6.39461612701416, 29.404590606689453, 4.0365962195210156e-05, 2.637353759382677e-06, 15.848189163208009, 48.29748611450195, 1.4878513376892499e-08, 10.865325927734375, 0.0001434071105904877
1.7565665189067659e-07, 893.8408203125, 1278.5277465820313, 8.102224171580019e-07, 1.5872610816813904e-07, 1137.6693115234375, 304.09710693359375, 8.152492737281136e-05, 161.1221160888672, 3.958207344112452e-07, 4.796232344617124e-09, 12.592110633850098, 57.904563903808594, 8.89091698041966e-09, 3.726324049324603e-09, 14.98417272567749, 45.6640983581543, 2.0786533013961162e-06, 12.134774112701416, 3.0403950912472054e-09
4.243899311973109e-08, 1259.4246826171875, 2082.0490234375, 0.9471615791320801, 1.8331749743083492e-05, 1154.1735717773438, 301.52857971191406, 0.009201395325362682, 175.87332305908203, 0.0015477046719752253, 1.1588102255544186e-09, 17.48738670349121, 80.41478729248047, 0.010393505357205868, 4.429682519457856e-07, 15.2330792427063, 46.42261924743652, 0.00023461063974536956, 13.984887790679931, 1.1888249809999252e-05
2.31431649885816e-11, 1327.1906127929688, 2456.5625244140624, 2.7969386246695648e-05, 4.818497814085276e-07, 1160.6963623046875, 309.49578247070315, 8.089160452584565e-10, 123.97990188598632, 6.419800638468587e-06, 6.318870828057183e-13, 18.39599189758301, 84.59445724487304, 3.0690362393670514e-07, 1.1368576036119293e-08, 15.304003715515137, 46.638926315307614, 2.0625093993809073e-11, 9.505164623260498, 4.931180264122759e-08
3.683619142975658e-05, 434.00445556640625, 498.6242431640625, 2.7916066073885302e-06, 2.2820768208475783e-07, 1147.5458740234376, 306.49449157714844, 0.0021714782575145363, 176.9221618652344, 1.1154815382496963e-07, 1.0061052307719364e-06, 6.394611835479736, 29.404590606689453, 3.06337373245924e-08, 5.36513975468722e-09, 15.09597864151001, 46.004866409301755, 5.536627140827477e-05, 13.874834060668945, 8.568328935254498e-10
