3.61908295, 1.43254355, 1.07146346, 4.03661531, -6.12197638, -3.96985868, -3.13900138, -4.64178595, -4.87069664, -4.98254048, -6.47259277, -7.98714615, -6.06633876, -2.60485566
3.92108297, 1.61343033, 1.00989457, 3.29824914, -6.28720759, -3.08170952, -3.43200925, -4.64265783, -4.86840894, -5.31801008, -6.49256335, -7.21191412, -6.31604612, -3.06425736
2.70624995, 1.84543359, 0.98994343, 4.00758337, -6.34198314, -3.06633019, -2.67507178, -4.64938138, -4.85735781, -5.32171086, -6.70572158, -7.66213535, -6.33757061, -3.36697381
3.05278229, 1.56990585, 0.85366341, 3.37742862, -4.87008024, -3.49828742, -2.40411677, -4.44215046, -5.11696902, -5.72502405, -7.37311163, -9.28891094, -6.63301169, -2.6008442
2.81666081, 1.45211327, 0.82498057, 2.85553723, -5.73793276, -3.75366518, -2.36248611, -4.65059596, -4.90789757, -5.03721992, -7.25264827, -9.44633788, -6.12807743, -2.78993997
3.00835627, 1.51240566, 1.06510544, 3.17515025, -5.71210517, -2.84300516, -2.63158147, -4.6490549, -4.91033168, -5.39512827, -6.64332529, -9.79243884, -6.41070175, -2.87514654
3.41438589, 1.83127875, 0.8778769, 2.87853692, -6.25700923, -3.10894093, -2.99623256, -4.64723505, -4.86240365, -5.31102259, -6.83787699, -7.76533226, -6.31393738, -3.20475655
3.48258365, 1.776941, 1.05075295, 3.32732599, -6.97437913, -4.13937467, -2.69026024, -4.64069561, -4.8290428, -4.97855464, -6.62289339, -7.39277637, -5.77479361, -3.12883061
4.05247715, 1.82690293, 0.87801566, 2.84261421, -5.71655534, -3.52421688, -2.79205604, -4.65261062, -4.90795678, -5.11781844, -6.96643241, -9.62811287, -6.18121857, -3.13036591
3.77542702, 1.85295539, 1.13075823, 2.92157091, -4.81203943, -2.76277241, -3.51401194, -4.65039677, -5.14170748, -5.42614412, -6.34540058, -9.82434243, -6.28313053, -2.89453647
