113.20006926092319, 11.35080676318612, 23.916003827005625, 32.33237481713295, 573.453369140625, 1894.0162719726563, 474.52113952636716, 8.470478820800782, 98.89850082397462, 33.21055870056152, 6.195064306259155, 477.82976684570315, 6.212788534164429, 136.1599868774414
112.98979640798643, 11.24952325974591, 24.373124748002738, 32.337758026272056, 573.9379638671875, 1893.3462158203124, 468.18829956054685, 8.27042360305786, 98.85479125976562, 33.2190658569336, 6.270415544509888, 479.270751953125, 7.1564638137817385, 136.17533111572266
113.30519898766651, 11.26694232558366, 23.964491108153016, 32.4012963231653, 572.1379150390625, 1893.7854125976562, 474.33106689453126, 8.221040344238281, 98.85870056152343, 33.164424896240234, 6.038228750228882, 477.6591857910156, 7.364993000030518, 136.48690185546874
110.25525734163821, 13.399846424907446, 23.53204711917788, 30.17750510908663, 567.9413391113281, 1896.7280639648438, 451.3304168701172, 8.364335060119629, 132.93362121582032, 44.53390655517578, 5.877486610412598, 488.67518005371096, 5.9039528369903564, 127.25922927856445
113.39217702165479, 11.340914157615043, 23.75746484454721, 32.417245398834346, 571.8263244628906, 1894.031591796875, 474.50835571289065, 8.407049179077148, 98.82734146118165, 33.18819694519043, 5.879290628433227, 477.8944519042969, 6.331361198425293, 136.5369445800781
113.26959510229062, 11.232495627144818, 23.627551225852223, 32.401414240151645, 571.3827331542968, 1894.0358642578126, 474.5926513671875, 8.137803936004639, 98.8261833190918, 33.28341827392578, 6.017579698562622, 477.7132293701172, 6.546518087387085, 136.48816528320313
113.34334747483953, 11.266764904744923, 24.01446709316224, 32.38281107805669, 572.6457641601562, 1895.0252075195312, 474.661572265625, 8.246118545532227, 98.96399230957032, 33.128238677978516, 6.140964937210083, 476.58885498046874, 7.137196683883667, 136.39932556152343
113.52303034644574, 11.366507219942287, 24.176726553961636, 32.31189467683434, 573.6497924804687, 1893.6753662109375, 475.47661743164065, 8.483435153961182, 99.49664993286133, 30.69605407714844, 6.054888963699341, 477.6154266357422, 7.136863565444946, 136.07540130615234
113.00048632613615, 11.305974613968283, 23.913187645282598, 32.44230295941234, 571.6432434082031, 1894.3268310546875, 474.63421020507815, 8.354515933990479, 98.91730651855468, 33.203077697753905, 6.071588945388794, 477.9520599365234, 6.9608245372772215, 136.66895294189453
111.44550958342151, 11.176559383724816, 23.756422599451618, 32.443954792618754, 569.9125305175781, 1899.341650390625, 449.93194274902345, 8.123420143127442, 98.96298828125, 32.50303955078125, 6.267541027069091, 475.35980224609375, 6.745616006851196, 136.6380859375
113.08, 11.3, 24.02, 32.41, 572.36, 1894.03, 474.55, 8.35, 98.9, 33.19, 6.14, 477.8, 7.17, 136.54
