0.00905183, 0.03976459, 0.01757149, 0.00675455, 0.00149566, 0.00128131, 0.0051934, 0.00327365, 0.00675283, 0.00769818
0.01175257, 0.03675265, 0.01742981, 0.00661107, 0.00107443, 0.00119063, 0.00581082, 0.00336755, 0.00625236, 0.00627584
0.00911454, 0.05326485, 0.01702444, 0.00589726, 0.00140215, 0.00118895, 0.00437572, 0.00330227, 0.00653175, 0.00658459
0.0101323, 0.04190837, 0.01938327, 0.00833757, 0.00155717, 0.00118623, 0.00480445, 0.00327643, 0.00670942, 0.00662504
0.01123864, 0.04972213, 0.01698845, 0.00641452, 0.00113619, 0.00153771, 0.0051157, 0.00331864, 0.0081184, 0.00714263
0.01012339, 0.04357003, 0.01649065, 0.00584082, 0.00152873, 0.00131801, 0.00519924, 0.00324554, 0.00742362, 0.0090439
0.01112604, 0.04649062, 0.01652878, 0.00592055, 0.00107986, 0.00169552, 0.00469906, 0.00333738, 0.00723713, 0.0071178
0.01196995, 0.04268287, 0.01905558, 0.00867402, 0.00160039, 0.00114044, 0.00544191, 0.00322643, 0.00767952, 0.00900044
0.01194817, 0.03964304, 0.01785234, 0.00784338, 0.00137719, 0.00165749, 0.00516224, 0.00325832, 0.00628856, 0.00912839
0.00882006, 0.04673434, 0.01838171, 0.0070952, 0.0016103, 0.00147406, 0.0044338, 0.00326507, 0.00721452, 0.00688913
