111.95425828359585, 10.448142090905458, 25.595893266424536, 32.544187910854816, 571.7603088378906, 1896.6818115234375, 473.48540954589845, 7.449265670776367, 97.41105575561524, 11.6430233001709, 5.623472261428833, 527.7950317382813, 7.185996007919312, 137.1035888671875
111.31426436693873, 11.313353235297836, 22.99974513084162, 32.135691694542764, 569.8473022460937, 1894.0347534179687, 473.6625183105469, 8.525928115844726, 98.95102310180664, 33.23613319396973, 5.829792928695679, 477.69468688964844, 8.321529769897461, 135.82187042236328
111.6057486933656, 11.346535068156664, 22.400700958957895, 27.167217392474413, 572.0056945800782, 1892.8336791992188, 477.42241821289065, 8.585307598114014, 101.63308944702149, 25.399174880981445, 6.068691730499268, 473.5313781738281, 6.962607097625733, 115.42930068969727
112.98937420453876, 11.278232932533138, 22.71833334900439, 32.401868738979104, 570.8514404296875, 1894.0022338867188, 474.0686462402344, 8.297496509552001, 98.68777236938476, 32.391730880737306, 5.570379447937012, 469.2612670898437, 6.796457767486572, 136.5510986328125
113.13752318206244, 11.24059624793008, 24.033959708933253, 32.44946760870516, 570.6361328125, 1894.0941528320313, 474.10670166015626, 8.0803653717041, 99.29138412475587, 31.97685317993164, 5.503391695022583, 477.94012145996095, 6.5629236698150635, 136.57555541992187
112.0533998526931, 17.639601720211793, 29.55879958724836, 13.875562672317027, 568.1234497070312, 1901.842041015625, 427.18291625976565, 8.96314525604248, 196.5760925292969, 70.84220428466797, 6.017708015441895, 636.8993347167968, 5.695910882949829, 57.87478332519531
113.188554276801, 11.001244103722275, 23.924278301536106, 32.439176712185144, 571.0731628417968, 1892.5506713867187, 474.0183959960938, 7.46611852645874, 101.65281219482422, 26.143773460388182, 6.3598339557647705, 477.31279907226565, 6.750737810134888, 136.64776000976562
112.99682876585139, 10.163093632273377, 25.043529430031775, 31.858533104881644, 573.0695129394531, 1880.5831420898437, 489.25054321289065, 8.192502117156982, 87.20996551513672, 6.18993034362793, 6.3510054588317875, 491.3273986816406, 6.98182783126831, 134.2197525024414
112.64476454590913, 15.173150817491114, 24.999363165069372, 32.45397720225155, 575.2114135742188, 1916.6411254882812, 438.95934143066404, 8.424963665008544, 164.56053314208984, 38.0612133026123, 6.392821836471557, 483.08778076171876, 8.75356149673462, 136.63280334472657
113.11742822229571, 11.31840983435104, 23.33983248611912, 33.72598075084388, 572.0308044433593, 1893.491845703125, 486.33204650878906, 8.43303632736206, 96.28732452392578, 42.59726181030273, 5.589419841766357, 475.4260284423828, 7.05577597618103, 141.92040405273437
113.08, 11.3, 24.02, 32.41, 572.36, 1894.03, 474.55, 8.35, 98.9, 33.19, 6.14, 477.8, 7.17, 136.54
